統計年月,縣市代碼,區域,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
2014-05,10008,南投縣埔里鎮,19,27,6,21,6,-6,-10,-3,7,6,-3,-1,-5,7,5,-8,4,3,-3,-6,2,3,-8,6,1,-6,3,4,16,23,-9,-16,0,6,-11,-11,9,-14,-4,16,10,2,-6,-9,-1,13,-11,-6,-7,-4,11,12,-1,3,-3,-5,3,-10,-6,12,-6,-23,5,6,-26,3,18,-6,9,-6,-6,7,4,-8,1,2,-13,-3,-4,6,19,-2,-1,7,-5,-2,-5,9,-3,-26,2,17,-7,-18,-17,16,36,15,-17,-9,5,1,-3,-1,-17,-8,8,5,20,-6,0,5,-6,-12,-16,16,19,-1,3,-7,-5,13,-4,-5,21,1,-6,-7,4,11,8,8,2,-2,-6,10,3,-2,-3,-2,-4,-6,-3,-2,12,0,-10,3,3,11,-2,-7,-4,-2,6,0,-2,1,3,4,8,-11,-8,18,2,-12,-1,9,1,-3,-3,2,0,0,10,1,-4,-7,-5,8,8,-4,1,5,-1,2,2,-3,-3,1,2,1,0,0,-2,-2,2,1,-1,0,0,0,0,0,-1,0,0
2014-05,10008,南投縣草屯鎮,19,-85,-34,-51,1,11,-6,-2,12,1,6,7,-14,-10,-1,-7,-8,-11,7,8,1,0,-12,6,1,-11,9,6,-15,-25,-9,-4,-9,-11,8,20,-21,-19,17,-10,-13,15,6,3,-6,-8,-19,3,17,8,12,-12,13,7,-24,-18,2,2,-5,7,-9,-8,5,11,-12,-16,-2,-2,1,-8,6,10,-7,2,5,-3,21,-16,-19,13,11,7,-1,1,-1,-16,5,19,-22,-5,16,3,-5,-29,11,25,-6,-20,1,3,-13,3,1,2,-9,-14,22,2,-4,-10,1,12,-3,3,13,-21,-12,26,0,-7,1,0,3,-3,-14,19,12,-4,8,11,8,0,6,4,1,-1,1,5,3,-7,-11,5,9,-6,-3,8,-3,-3,-4,-4,-9,-2,15,4,-4,-6,2,1,-8,2,2,2,-3,-2,3,-4,1,-6,-1,-1,-2,9,5,-2,0,0,3,4,2,-2,-6,3,3,2,1,-2,2,3,0,0,-1,-1,1,0,-1,1,0,-1,0,1,0,0,0,0,0,-1,0
2014-05,10008,南投縣竹山鎮,8,-9,-2,-7,4,9,-7,-13,5,7,2,6,-3,-13,0,5,-9,2,-7,-1,14,-5,-10,-2,9,-3,-14,-9,12,9,0,0,2,-5,-5,15,-7,-15,8,5,-1,-2,-16,4,4,-2,5,1,-6,-3,10,-1,1,-2,-2,-9,-16,6,15,-3,-9,-2,6,-12,-1,7,-4,-2,-2,-4,0,0,2,15,2,-4,14,1,-13,-9,6,17,6,6,-1,-13,8,18,2,-6,-8,-16,-1,15,1,-8,0,-2,9,0,-6,-3,-1,1,6,1,-7,-3,-3,6,1,6,4,-14,-3,6,-1,0,9,-5,-10,0,2,-5,-2,12,10,10,-11,-28,3,22,10,9,-8,-8,3,7,0,1,2,-9,-4,12,0,-11,4,-1,-6,2,2,3,-1,5,2,-6,-3,1,7,0,-3,-2,-1,1,-6,-4,2,4,-3,8,3,-10,-1,3,1,4,-1,-3,1,-1,2,0,0,-2,-1,0,1,0,-1,1,0,1,1,-2,0,2,-1,0,0,0,1,0,0,0,0,0,0
2014-05,10008,南投縣集集鎮,7,19,12,7,1,0,0,3,-3,1,3,-3,2,3,-2,0,3,1,0,1,-2,-4,1,3,0,-1,-3,-1,-4,-4,5,-5,-1,2,-5,4,2,1,3,4,-3,-4,3,0,-3,-2,-5,1,6,-7,-2,6,2,5,1,-5,-1,6,3,-1,-1,-1,0,2,0,0,5,0,-5,-4,-7,3,5,-1,2,6,2,-4,4,-1,-3,7,-2,-5,2,0,-1,0,-3,5,0,-5,1,6,-2,-7,-3,2,9,1,-2,0,3,-2,-4,-3,1,-1,-5,2,6,-1,-8,0,4,2,-1,-2,9,3,-2,0,5,-2,-5,1,0,-1,3,5,-2,-5,2,4,0,-4,2,1,-3,-1,-2,3,6,1,-1,-1,-6,2,5,-5,-1,-3,-3,5,2,3,2,-3,-1,2,1,-2,2,-2,0,3,-1,-2,0,2,0,0,2,0,0,0,-1,0,-1,0,2,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05,10008,南投縣名間鄉,-1,-31,-13,-18,-3,7,-4,-3,10,-8,-3,6,3,0,2,-8,-5,3,-3,-4,-3,-5,3,-1,7,9,-8,-13,6,5,3,9,-2,-6,-4,12,-2,-4,6,-11,-7,3,-4,-3,3,6,3,-9,-10,-2,6,0,-2,1,-2,0,1,6,6,-4,-3,-14,0,6,-1,2,-5,-5,-2,-1,4,-11,-8,2,4,-6,-3,5,-4,1,-1,12,6,-18,-12,7,10,12,-4,1,-3,-5,-1,4,-4,-2,10,5,-4,2,4,-10,5,9,-2,-6,-6,0,3,1,6,6,1,-9,-4,4,3,0,-14,-1,7,-5,3,2,-4,9,3,-11,3,6,-1,1,6,1,-4,-3,1,4,-4,1,-1,-5,-5,0,9,2,-1,-4,-2,5,0,-11,0,7,3,2,-4,3,-2,2,4,-6,-4,2,4,-1,5,-2,-3,7,0,-6,-2,7,6,-2,-1,0,-1,1,-4,-4,3,3,2,1,-1,-2,0,1,-1,-2,1,3,-2,-1,2,0,0,0,0,0,0,-1,0,1,0
2014-05,10008,南投縣鹿谷鄉,17,-36,-16,-20,-2,0,1,3,1,-9,-1,4,-2,-1,-3,-1,5,0,0,0,0,1,0,-3,-7,-1,4,4,-14,-1,4,0,-1,-1,-1,0,-5,-3,4,-3,-1,2,2,-4,0,-1,-4,-4,3,4,-4,0,10,0,-8,3,0,-6,-2,-4,2,3,-3,6,1,-4,0,-2,-5,3,7,-3,-7,1,1,0,7,-2,-1,0,-2,5,7,-2,-2,-1,0,-4,0,-5,-7,6,4,2,-6,2,5,-2,-4,-4,-10,5,7,-1,-3,-8,8,-3,-6,4,3,4,2,-2,7,-1,-6,-5,5,9,-11,-5,-1,3,8,-4,3,6,-5,-3,10,7,2,-5,-1,2,0,3,4,-1,-3,0,-8,-6,8,1,-4,1,1,-1,-1,2,0,3,0,-2,3,2,0,-3,-2,-1,2,1,-5,3,2,-4,-1,3,1,-2,-3,-2,3,-1,0,5,-2,-2,-1,1,3,-2,-1,3,0,-1,1,-1,-1,1,0,-1,-1,1,1,-1,0,0,0,0,0,0,0,0,0
2014-05,10008,南投縣中寮鄉,6,13,9,4,6,-2,-9,-6,8,5,-2,-3,1,7,0,0,2,-1,0,-1,-5,4,9,-3,-5,-5,6,2,-5,0,3,6,-2,-4,6,2,2,3,-3,-5,4,3,-3,-2,-3,2,-1,-4,1,-1,4,2,-2,3,1,-3,0,-2,-2,0,4,1,-3,-1,-2,-8,-4,2,5,-3,0,7,-3,1,0,-1,-3,-5,2,1,0,1,-8,1,1,-1,5,3,-6,-5,5,-3,4,5,0,1,-6,4,7,-9,-1,8,-7,-2,0,3,9,-2,-15,-4,5,5,-1,0,9,4,-1,0,0,-2,3,-5,-3,3,-1,2,4,3,2,-3,-3,-1,1,5,-1,-5,7,5,-4,-1,-3,1,4,-4,-3,2,-1,-2,0,4,5,-4,-6,1,4,2,-5,-2,1,0,2,3,-4,-3,3,-1,1,2,-1,3,-1,-3,1,4,2,-2,1,0,-2,-1,0,2,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0
2014-05,10008,南投縣魚池鄉,-1,-46,-29,-17,1,-6,4,3,-3,-3,1,-3,-2,3,2,-2,1,3,0,-4,-1,3,-2,-2,-1,1,1,-3,-10,-10,-4,3,5,-2,-7,-1,-4,-1,5,3,8,-4,-2,0,0,3,-2,-2,2,2,-1,-3,-2,7,2,-1,6,1,-4,-2,0,-4,-3,-6,-1,4,0,6,-4,-6,2,2,-1,-2,-5,-4,4,2,0,2,-2,1,2,-5,1,4,-1,2,-7,-4,2,3,3,2,-8,-3,11,0,-14,-1,10,-1,-11,2,10,1,1,-1,-3,2,1,-6,-3,-1,0,3,-3,-1,0,3,5,-4,-7,1,6,3,-3,1,0,-5,3,9,-3,3,1,-8,5,7,-6,-6,-3,1,6,-3,-4,4,0,3,-6,-3,9,-2,-2,2,-2,-1,-6,4,6,-3,2,1,-3,-3,0,2,-3,3,3,-4,1,4,-2,-3,3,-2,1,3,0,3,0,-2,-1,0,-1,-1,1,2,-2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05,10008,南投縣國姓鄉,2,-3,6,-9,-1,3,2,-2,-1,0,3,-2,-3,3,4,3,-6,-5,3,5,5,-3,-4,-2,-4,-1,1,-7,2,6,2,0,3,-3,-1,1,-3,-2,-10,-1,5,-2,1,-5,1,-5,-7,1,6,4,-5,0,4,4,9,0,-3,1,-6,1,-1,-7,8,3,-5,-5,5,3,-4,1,2,2,2,5,-5,-13,1,3,-3,3,6,-2,1,2,0,2,-3,0,0,-3,-9,-2,7,6,-9,-6,10,3,-1,1,-4,-2,6,-2,-2,1,-1,-3,6,6,-2,7,-1,1,0,-3,2,-1,2,-3,-4,5,-5,-5,14,5,-5,-5,3,9,-2,-3,6,0,-3,-8,3,9,-4,2,0,-8,3,7,-2,-2,2,-2,-4,4,2,-3,1,-2,0,0,0,-1,0,3,-2,0,-7,3,6,-3,2,1,-7,-2,4,1,-1,-1,0,1,0,-5,0,4,-2,1,2,-1,1,-1,0,0,0,-2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05,10008,南投縣水里鄉,7,-14,-12,-2,0,2,-2,-6,-2,5,1,1,0,-1,-1,-3,2,1,-5,2,0,-2,4,1,-1,0,-1,0,0,-1,1,1,0,-3,-6,3,8,-7,-2,4,-4,-1,-4,0,4,0,0,0,-9,4,11,1,1,-1,-1,-6,-3,1,-4,8,5,-7,-9,0,-3,1,2,1,6,1,3,-5,-11,5,7,7,-2,-8,-8,7,6,1,-3,-4,6,-3,-7,6,4,-3,-1,4,-4,-7,7,4,0,-6,3,5,-1,4,0,-3,-4,-2,4,-5,-9,-3,3,8,0,-5,1,-5,0,6,4,-1,-3,1,1,0,2,6,-5,0,5,-3,-4,2,10,-6,-2,10,3,0,-6,1,-2,-6,4,0,-6,4,4,-4,-2,-3,3,5,-1,-4,0,-4,1,6,-2,0,2,-3,-4,-2,-1,5,5,0,-2,-7,-1,7,2,-2,0,-1,0,0,-2,2,3,-3,-1,3,0,-2,0,1,0,-1,1,1,0,-1,0,0,0,0,0,0,-1,0,1,0,0,0,0
2014-05,10008,南投縣信義鄉,-2,29,26,3,3,5,-1,-3,3,2,-6,-7,2,3,-1,4,-1,-5,3,-1,-5,-3,3,0,-6,4,5,-6,4,0,0,-1,-1,0,7,1,-8,0,1,1,3,-6,-5,4,5,-2,-4,3,11,-10,-7,11,1,2,-1,-5,5,7,5,-4,2,-2,1,5,6,-6,-14,-1,5,-1,-3,4,10,-2,-10,4,11,2,-11,1,1,-1,3,3,-2,-1,6,-3,-2,2,-5,-5,9,5,-5,-4,5,3,-5,0,-8,-1,7,1,-2,4,-1,-10,1,9,-1,1,-2,2,8,1,-2,-1,1,-1,0,-5,2,9,-5,-12,5,6,2,1,1,3,-1,0,-4,1,3,-3,3,1,0,0,0,-4,0,5,-3,0,2,0,1,-2,2,0,-3,-2,0,4,2,-1,1,-2,-2,0,0,1,-2,-1,3,-1,0,3,0,-1,-2,0,1,2,2,-1,-1,-2,0,2,1,0,-2,-1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05,10008,南投縣仁愛鄉,3,-40,-26,-14,-5,4,2,0,-2,3,0,0,3,-7,-4,7,1,-6,-4,-4,2,4,5,-1,-5,-7,-3,0,-13,-13,0,1,-1,-2,2,3,-2,-1,-3,2,6,-3,-4,5,3,-7,-2,9,2,-8,-5,8,7,-5,2,0,-3,-4,1,7,-5,3,4,-4,-6,-1,8,-8,-2,5,-1,6,1,-15,-3,9,-1,2,1,3,-2,0,2,-6,-5,8,3,-6,8,7,-3,1,-5,-2,4,-6,-8,4,6,1,-4,0,-1,-2,11,-3,-15,3,4,-7,2,5,4,-3,-2,1,0,1,-7,-3,1,-1,0,9,7,-5,3,8,-4,-3,-1,-1,1,4,-7,-3,6,1,2,-2,-1,1,-1,-2,-1,3,0,-4,-1,2,1,2,2,-5,-2,6,1,-5,-1,2,0,0,2,-1,-1,1,0,1,-1,0,2,0,-2,0,0,1,0,1,-1,-2,2,-1,0,2,0,-1,0,1,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,0
2014-05,10008,南投縣,115,-212,-101,-111,12,29,-24,-33,34,10,2,13,-20,-8,-6,-23,-9,-4,-6,-7,-12,-14,-4,-1,-13,-14,-11,-50,-26,5,9,7,-3,-42,-18,36,-33,-81,19,12,0,16,-43,-10,15,-1,-47,-16,21,6,21,13,49,24,-35,-49,-16,2,24,35,-36,-84,7,29,-52,-29,-11,-6,21,-48,-1,32,-2,7,0,-2,32,-7,-62,15,30,53,41,-13,-34,-24,27,56,-32,-48,-16,-18,-16,-5,-7,12,55,16,-13,-20,-34,-1,2,11,-13,-58,21,0,-25,6,25,42,-5,-28,19,-19,2,49,4,-15,-4,-10,-18,17,42,50,5,-3,8,-8,33,54,54,22,-35,-13,45,41,-14,-23,-39,-22,17,-12,-2,21,-17,-21,-15,22,12,-20,6,11,-3,-6,-6,6,-1,8,23,-16,-37,11,12,-9,10,-1,-20,7,15,9,-7,4,23,-2,-1,-4,-11,15,8,-11,7,16,-1,-4,3,4,0,-4,0,4,3,0,-6,1,1,-4,2,3,0,0,0,-1,0,-1,0
2014-05,10009,雲林縣斗六市,60,-19,-14,-5,8,1,-21,-10,21,18,-12,-3,-6,-13,-12,0,15,-2,4,-5,10,3,-11,4,-12,-13,-3,3,-5,-10,-10,-10,9,3,-7,3,-18,-15,19,3,9,5,-3,-10,11,1,-23,-11,7,-7,-13,16,15,12,-17,-20,29,5,-1,19,-17,-8,-3,-8,4,2,0,-1,-8,-2,-2,14,3,-6,16,-10,-11,8,-9,-20,6,33,19,3,-2,-24,-6,8,8,21,-16,-1,-2,-1,-6,-21,4,11,-4,-3,13,8,-11,0,-4,-3,0,7,3,-4,8,-13,-27,4,7,21,12,1,10,-14,-23,19,9,-11,17,5,-20,-6,4,14,25,-2,-14,4,10,1,8,1,3,-2,-1,8,-9,-9,12,0,-1,1,-8,0,7,2,0,5,-6,-5,4,5,12,0,-5,-5,-2,2,-11,0,2,0,-1,-5,2,1,-3,6,1,1,-1,-6,1,-2,4,1,1,-2,2,1,-4,3,5,0,-2,0,-2,1,2,-1,-1,1,1,0,-1,0,1,0,0,0,0
2014-05,10009,雲林縣斗南鎮,5,-33,-14,-19,4,-2,-3,-3,3,7,2,-2,-2,-6,6,3,-2,3,-7,-2,4,0,-6,-1,-8,-9,8,-5,-1,16,-9,-12,2,1,7,7,4,-13,-3,8,-7,1,-10,-9,18,0,-3,8,-8,-12,1,12,7,-3,-5,-6,3,-15,-1,15,-7,-6,-2,-3,6,-7,-7,0,8,5,-9,-8,15,1,-3,1,-4,-5,-6,10,1,4,-9,-2,10,2,6,-3,-1,0,-4,1,4,2,-13,-2,12,-1,-12,0,4,-3,2,1,-16,-2,3,1,6,2,2,2,-6,-8,6,-2,4,13,0,-4,3,-10,-5,22,6,-6,-3,-2,-14,-9,22,18,-5,-7,-3,5,2,3,-4,-6,-2,1,6,-1,-4,6,0,-6,4,-3,-2,3,3,0,-6,1,-1,3,2,-3,2,0,-4,-7,2,-3,5,7,-3,-2,1,3,0,-2,0,4,0,2,-4,-8,3,5,1,2,0,1,0,0,1,-2,-1,2,0,-1,1,0,0,-1,0,2,-1,0,1,0,-1,0,0
2014-05,10009,雲林縣虎尾鎮,20,-33,-5,-28,13,-5,-10,-9,6,11,7,6,-11,-9,-1,0,-7,-9,1,6,19,-8,-20,7,-9,-6,7,-3,-1,-6,-5,1,7,12,-7,-7,8,-4,-3,11,6,4,1,-12,-1,5,-2,0,8,-4,-6,10,-5,5,-8,-20,2,4,6,6,-5,-2,-5,-22,1,3,-18,-17,-2,10,7,4,-1,-11,1,-1,-1,5,-8,-7,3,9,10,1,-5,10,25,1,-17,-7,-4,-7,16,-4,-3,2,-6,17,1,-14,-8,0,5,7,-1,-8,-1,5,-2,5,5,0,7,-7,-8,5,9,-8,-12,-2,13,4,1,7,3,-1,-16,3,8,-5,14,10,-3,-5,0,6,-4,-3,7,-9,2,15,-14,-4,7,-4,3,2,-3,0,4,-8,0,3,-13,1,1,-2,7,1,2,3,-4,-4,-1,0,5,9,0,-3,-1,2,-2,-1,1,2,0,1,1,0,0,-2,-1,1,1,2,0,-1,-1,0,-2,0,2,-2,0,1,0,0,0,0,-1,1,1,-1,0,0,0
2014-05,10009,雲林縣西螺鎮,6,-20,-22,2,-5,4,-1,-4,1,1,-5,6,8,-5,5,-4,-14,5,10,-9,-13,-1,6,-3,-5,4,-11,9,5,15,-2,-7,-1,4,2,-9,-3,-8,3,9,3,0,-4,0,-2,-12,4,14,0,-2,-5,-8,9,8,-5,-9,-7,7,9,-4,4,-3,-15,-8,2,1,-7,-15,13,2,-1,5,-19,-1,21,2,-17,5,0,-18,16,15,0,-10,-6,9,4,-4,-7,-1,10,8,-9,-2,-2,1,-6,-7,10,8,-11,-10,17,15,-7,-10,0,3,4,-1,11,17,-18,-9,5,1,-1,4,6,-1,4,-7,-3,2,-1,6,7,-6,-3,-4,10,13,0,-2,-4,-2,2,2,-16,3,10,-2,-8,-3,2,1,-3,-9,-1,-1,-1,1,8,5,-5,-1,2,-5,3,8,0,-2,0,6,-3,-5,1,4,1,-3,2,5,1,-6,-5,8,1,-4,1,0,-1,2,-1,0,0,1,0,-1,0,2,0,0,-1,-1,0,-1,0,2,0,0,0,0,0,0,0,-1,0
2014-05,10009,雲林縣土庫鎮,9,51,28,23,4,4,-4,-4,-9,4,11,-3,0,-1,-2,3,1,5,4,-4,-1,-4,0,5,2,-4,7,5,0,-4,0,-4,4,-3,-6,7,0,3,3,-7,3,2,-8,0,11,3,-9,4,1,0,4,1,0,-6,1,-9,-2,9,1,3,-1,5,1,-2,8,-4,0,-4,-11,1,-3,1,10,1,0,2,-6,3,6,-5,-11,15,21,-8,-10,-3,3,7,1,0,0,-5,1,7,-4,-4,3,5,1,-2,3,-4,2,5,2,-4,-4,7,1,1,3,4,-1,-5,-8,0,3,3,9,-1,-9,-4,6,8,-2,-4,0,1,-7,-2,8,11,4,-1,-11,-2,8,-2,-5,-7,2,9,-2,-6,-2,0,4,0,-5,-5,-3,3,2,5,-2,-3,3,-1,5,4,-1,-3,1,1,-5,0,1,-1,5,-2,-3,3,2,-3,-1,1,2,-4,-1,4,-1,2,1,0,-2,-2,2,1,0,0,-1,1,1,0,0,0,0,0,0,0,0,-1,-1,1,0,0,0
2014-05,10009,雲林縣北港鎮,2,-15,-16,1,1,-9,-7,3,7,-1,-2,2,1,0,-2,-1,-2,-7,-2,9,0,-6,2,-2,-7,-4,2,-3,7,20,1,-2,-10,-3,-5,3,-4,-2,13,-14,5,13,-12,-3,-1,5,5,-10,5,5,-8,9,3,-5,-5,-4,-3,0,8,3,-8,-6,6,9,-2,-12,1,2,-2,-2,-9,4,-14,-10,20,5,-10,0,4,-8,-8,11,12,4,6,1,-2,-7,4,-2,-10,8,0,-5,-1,-4,-2,8,6,5,9,-11,-6,4,4,0,-12,6,8,-9,0,12,-3,-1,-6,-3,10,2,-11,1,9,-4,-2,3,3,0,-1,9,-5,-14,7,13,5,2,-5,-3,-1,6,0,-5,1,-8,-2,5,3,-7,-8,5,4,0,3,5,-1,-2,-4,-11,2,-3,-8,13,3,-5,1,-3,0,4,3,-5,-3,8,1,-2,2,-4,0,4,-1,-3,-1,6,4,-1,0,-2,-2,4,2,-1,-1,0,2,0,0,-1,0,1,0,-1,0,0,0,0,0,0,0,0,0
2014-05,10009,雲林縣古坑鄉,15,-7,-1,-6,-1,6,2,-4,-2,1,4,0,-4,-2,2,2,-3,-4,0,-3,-1,-3,4,1,-4,5,-6,-1,2,-12,-4,2,2,-6,5,6,-7,6,6,-10,-2,7,9,-2,-13,-10,2,4,10,-3,-10,5,5,-3,4,-4,-3,2,8,0,-4,5,2,-4,-8,2,-6,1,4,-15,-2,14,7,9,-12,-7,2,5,-3,-13,11,14,-1,-4,-19,-4,17,3,2,4,-15,3,4,4,6,-4,7,3,-4,-4,0,-1,-1,8,-4,-10,1,1,1,2,0,6,-6,-3,6,5,1,-3,7,-2,-16,-6,15,9,-6,0,7,0,-3,-1,5,1,-4,2,1,-1,1,-3,-4,5,2,1,-1,-8,-6,-4,7,8,1,-12,0,5,3,4,-8,-2,6,4,2,0,-2,-8,-2,3,-1,1,5,0,-5,2,2,-1,1,0,1,-1,-2,2,1,1,0,-1,-1,0,1,1,1,-1,0,0,-1,-2,1,3,0,0,0,-1,-1,-1,1,1,0,-1,0,0,0
2014-05,10009,雲林縣大埤鄉,1,-14,-9,-5,5,-2,-3,4,3,-1,0,2,-4,1,-3,-4,2,2,-12,0,8,-4,-1,2,3,-2,-7,0,3,3,-1,-1,2,0,3,-3,-9,7,1,1,2,-6,-5,1,1,-5,7,6,-8,0,2,-5,4,4,0,4,-3,1,2,-5,-1,1,-3,-2,3,-6,-1,4,4,1,5,-1,-3,0,-3,-2,-3,0,2,-2,9,5,-17,-2,6,0,6,3,-2,3,3,-5,-6,3,-3,-7,8,2,-5,2,6,2,-1,4,2,0,2,-4,-5,-1,2,5,-3,0,4,-6,0,-1,-2,3,2,0,-8,3,4,-4,-2,-5,-6,4,10,7,1,-6,1,-2,-1,2,5,4,-8,-3,-1,-6,1,7,-5,0,7,-4,-2,6,1,-1,2,1,1,-5,-1,4,-1,-5,-2,3,-2,-9,1,7,0,-6,0,5,-2,1,0,-4,-1,0,1,1,1,1,0,-1,-1,1,1,0,-1,0,1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0
2014-05,10009,雲林縣莿桐鄉,10,9,-1,10,-3,3,-4,3,-3,-3,5,-3,-2,-1,0,4,2,-6,1,2,-5,-10,-4,12,1,-4,5,5,-6,-6,4,2,-5,-6,6,7,-10,6,9,-7,-1,-6,-3,12,3,-12,4,14,-9,-9,-5,0,7,7,3,-13,-2,6,0,10,0,-12,-2,-3,-7,4,1,-10,6,12,-14,-9,7,-6,4,13,2,-4,1,-8,-1,12,1,4,-3,-2,-1,2,1,-2,4,5,3,-2,-1,-3,0,-2,2,3,0,-4,-1,9,-2,-3,2,-4,1,5,2,1,3,3,-2,-5,0,6,3,-7,-3,3,4,-4,-3,5,2,-4,-5,5,13,2,-3,6,-4,-3,1,1,-5,-3,0,2,4,1,-8,-7,-1,-1,8,3,0,2,-2,-7,-2,4,4,-2,-6,5,4,-1,3,-3,-1,4,0,1,-1,-10,2,8,-3,-1,2,3,1,0,2,0,-1,1,-1,-2,1,2,1,-1,0,0,0,1,0,0,0,0,0,-1,0,1,0,0,0,0,-1,0,0
2014-05,10009,雲林縣林內鄉,6,28,13,15,2,1,4,-2,-3,5,5,-2,-6,1,-1,2,4,2,0,-4,-1,5,-11,-1,7,-5,-3,-3,14,5,-4,-3,1,7,4,-1,-11,2,-1,-1,6,2,1,-1,2,-2,-1,2,1,3,-7,-5,5,0,2,1,3,-5,1,5,-10,1,3,-2,5,-3,-8,4,2,-4,-7,4,9,8,2,-7,2,5,2,-6,0,6,2,-2,-2,-7,-1,0,-8,10,1,-3,6,-3,2,4,-1,-4,-3,-3,-1,3,0,-1,0,2,2,-6,-3,2,5,5,-5,-7,5,4,-2,-2,0,6,0,-6,-6,4,8,0,2,3,-5,-5,8,4,-3,2,-3,2,1,-2,0,1,4,0,-8,-4,2,1,1,-3,-2,6,2,-2,1,2,-3,-2,0,2,5,-1,-4,3,4,-2,1,2,0,-3,-3,-1,0,2,1,-2,0,1,0,0,2,-1,0,4,0,-2,-1,2,0,-1,-1,-1,0,1,0,-2,0,1,0,0,0,-1,0,1,0,0,0,0,0
2014-05,10009,雲林縣二崙鄉,3,5,6,-1,1,5,2,-4,-1,2,-1,-3,6,1,-7,1,6,-2,-3,3,-2,-3,-5,-4,-5,2,16,1,-2,-3,0,1,-11,-2,9,6,-6,4,0,-4,0,7,6,-8,-6,-1,3,10,3,-5,-5,1,-2,-1,2,0,4,-5,-8,4,6,-5,-5,10,0,-12,1,5,1,-1,7,-3,-3,0,2,3,-4,2,3,4,6,0,-3,-7,-1,-5,-4,3,6,7,-7,-6,10,3,-9,2,-4,-2,7,3,7,-8,-9,3,2,-6,7,7,-11,-1,7,1,2,-1,-3,0,3,2,2,6,-12,-6,16,3,-8,-6,-3,14,-6,-13,17,9,-4,1,1,1,-7,-4,2,-8,-4,4,7,1,-10,1,2,-4,1,-2,-2,3,-1,-5,10,5,1,0,-5,-3,1,5,-2,-2,0,0,4,-1,-1,-2,-2,1,0,5,-1,-4,-2,-1,3,0,-1,2,2,2,0,-3,-1,0,-1,-4,2,3,0,0,0,-3,0,3,0,0,0,0,0,0,0,0,0
