year,age_range,male,female,total
2019,0-4,253,233,486
2019,5-9,112,111,223
2019,10-14,138,119,257
2019,15-19,239,199,438
2019,20-24,339,314,653
2019,25-29,397,305,702
2019,30-34,323,367,690
2019,35-39,375,349,724
2019,40-44,381,369,750
2019,45-49,431,366,797
2019,50-54,428,362,790
2019,55-59,470,365,835
2019,60-64,409,303,712
2019,65-69,260,243,503
2019,70-74,163,180,343
2019,75-79,145,167,312
2019,80-84,137,179,316
2019,85-89,98,115,213
2019,90-94,23,39,62
2019,95-99,8,12,20
2019,100+,0,2,2
2020,0-4,246,232,478
2020,5-9,140,134,274
2020,10-14,125,95,220
2020,15-19,208,183,391
2020,20-24,330,294,624
2020,25-29,384,320,704
2020,30-34,343,361,704
2020,35-39,356,334,690
2020,40-44,379,373,752
2020,45-49,432,364,796
2020,50-54,426,362,788
2020,55-59,469,379,848
2020,60-64,402,304,706
2020,65-69,293,270,563
2020,70-74,164,190,354
2020,75-79,150,153,303
2020,80-84,130,156,286
2020,85-89,90,137,227
2020,90-94,33,43,76
2020,95-99,8,12,20
2020,100+,0,0,0
2021,0-4,221,219,440
2021,5-9,186,161,347
2021,10-14,118,85,203
2021,15-19,175,164,339
2021,20-24,327,287,614
2021,25-29,369,323,692
2021,30-34,352,332,684
2021,35-39,349,339,688
2021,40-44,369,365,734
2021,45-49,423,380,803
2021,50-54,421,363,784
2021,55-59,465,366,831
2021,60-64,408,324,732
2021,65-69,313,284,597
2021,70-74,183,197,380
2021,75-79,148,155,303
2021,80-84,120,151,271
2021,85-89,93,143,236
2021,90-94,42,44,86
2021,95-99,6,10,16
2021,100+,0,0,0
2022,0-4,207,223,430
2022,5-9,211,169,380
2022,10-14,117,91,208
2022,15-19,159,152,311
2022,20-24,288,261,549
2022,25-29,385,310,695
2022,30-34,353,332,685
2022,35-39,336,335,671
2022,40-44,381,356,737
2022,45-49,395,386,781
2022,50-54,423,383,806
2022,55-59,456,350,806
2022,60-64,410,347,757
2022,65-69,338,272,610
2022,70-74,206,221,427
2022,75-79,143,145,288
2022,80-84,112,155,267
2022,85-89,91,130,221
2022,90-94,49,57,106
2022,95-99,7,13,20
2022,100+,0,0,0
2023,0-4,194,202,396
2023,5-9,243,206,449
2023,10-14,108,91,199
2023,15-19,139,139,278
2023,20-24,276,225,501
2023,25-29,348,313,661
2023,30-34,375,324,699
2023,35-39,341,348,689
2023,40-44,377,351,728
2023,45-49,383,393,776
2023,50-54,422,362,784
2023,55-59,431,352,783
2023,60-64,430,361,791
2023,65-69,359,285,644
2023,70-74,222,226,448
2023,75-79,139,148,287
2023,80-84,110,148,258
2023,85-89,90,133,223
2023,90-94,48,58,106
2023,95-99,9,16,25
2023,100+,0,0,0
2024,0-4,187,176,363
2024,5-9,253,233,486
2024,10-14,112,111,223
2024,15-19,138,119,257
2024,20-24,239,199,438
2024,25-29,339,314,653
2024,30-34,397,305,702
2024,35-39,323,367,690
2024,40-44,375,349,724
2024,45-49,381,369,750
2024,50-54,421,366,787
2024,55-59,405,362,767
2024,60-64,445,365,810
2024,65-69,383,300,683
2024,70-74,234,229,463
2024,75-79,136,157,293
2024,80-84,109,141,250
2024,85-89,84,127,211
2024,90-94,51,66,117
2024,95-99,9,17,26
2024,100+,0,0,0
2025,0-4,186,175,361
2025,5-9,246,232,478
2025,10-14,140,134,274
2025,15-19,125,95,220
2025,20-24,208,183,391
2025,25-29,330,294,624
2025,30-34,384,320,704
2025,35-39,343,361,704
2025,40-44,356,334,690
2025,45-49,379,373,752
2025,50-54,422,364,786
2025,55-59,403,362,765
2025,60-64,444,379,823
2025,65-69,377,302,679
2025,70-74,265,252,517
2025,75-79,139,167,306
2025,80-84,112,127,239
2025,85-89,82,111,193
2025,90-94,45,79,124
2025,95-99,14,20,34
2025,100+,0,0,0
2026,0-4,185,174,359
2026,5-9,221,219,440
2026,10-14,186,161,347
2026,15-19,118,85,203
2026,20-24,175,164,339
2026,25-29,327,287,614
2026,30-34,369,323,692
2026,35-39,352,332,684
2026,40-44,349,339,688
2026,45-49,369,365,734
2026,50-54,416,380,796
2026,55-59,396,363,759
2026,60-64,440,366,806
2026,65-69,383,324,707
2026,70-74,285,265,550
2026,75-79,155,173,328
2026,80-84,113,127,240
2026,85-89,75,109,184
2026,90-94,48,81,129
2026,95-99,17,19,36
2026,100+,0,0,0
2027,0-4,183,172,355
2027,5-9,207,223,430
2027,10-14,211,169,380
2027,15-19,117,91,208
2027,20-24,159,152,311
2027,25-29,288,261,549
2027,30-34,385,310,695
2027,35-39,353,332,685
2027,40-44,336,335,671
2027,45-49,381,356,737
2027,50-54,392,386,778
2027,55-59,398,383,781
2027,60-64,431,350,781
2027,65-69,385,344,729
2027,70-74,307,254,561
2027,75-79,176,196,372
2027,80-84,107,120,227
2027,85-89,71,112,183
2027,90-94,49,74,123
2027,95-99,19,24,43
2027,100+,0,0,0
2028,0-4,180,168,348
2028,5-9,194,202,396
2028,10-14,243,206,449
2028,15-19,108,91,199
2028,20-24,139,139,278
2028,25-29,276,225,501
2028,30-34,348,313,661
2028,35-39,375,324,699
2028,40-44,341,348,689
2028,45-49,377,351,728
2028,50-54,381,393,774
2028,55-59,398,362,760
2028,60-64,406,352,758
2028,65-69,405,356,761
2028,70-74,325,267,592
2028,75-79,188,201,389
2028,80-84,106,123,229
2028,85-89,70,106,176
2028,90-94,47,77,124
2028,95-99,19,23,42
2028,100+,0,0,0
2029,0-4,175,163,338
2029,5-9,187,176,363
2029,10-14,253,233,486
2029,15-19,112,111,223
2029,20-24,138,119,257
2029,25-29,239,199,438
2029,30-34,339,314,653
2029,35-39,397,305,702
2029,40-44,323,367,690
2029,45-49,375,349,724
2029,50-54,378,369,747
2029,55-59,399,366,765
2029,60-64,380,362,742
2029,65-69,420,359,779
2029,70-74,346,282,628
2029,75-79,197,204,401
2029,80-84,103,132,235
2029,85-89,70,101,171
2029,90-94,44,72,116
2029,95-99,20,29,49
2029,100+,0,0,0
2030,0-4,169,156,325
2030,5-9,186,175,361
2030,10-14,246,232,478
2030,15-19,140,134,274
2030,20-24,125,95,220
2030,25-29,208,183,391
2030,30-34,330,294,624
2030,35-39,384,320,704
2030,40-44,343,361,704
2030,45-49,356,334,690
2030,50-54,377,373,750
2030,55-59,401,364,765
2030,60-64,378,362,740
2030,65-69,418,372,790
2030,70-74,340,283,623
2030,75-79,223,227,450
2030,80-84,107,142,249
2030,85-89,70,90,160
2030,90-94,43,62,105
2030,95-99,18,34,52
2030,100+,0,0,0
2031,0-4,161,149,310
2031,5-9,185,174,359
2031,10-14,221,219,440
2031,15-19,186,161,347
2031,20-24,118,85,203
2031,25-29,175,164,339
2031,30-34,327,287,614
2031,35-39,369,323,692
2031,40-44,352,332,684
2031,45-49,349,339,688
2031,50-54,369,365,734
2031,55-59,395,380,775
2031,60-64,371,363,734
2031,65-69,413,360,773
2031,70-74,346,301,647
2031,75-79,240,240,480
2031,80-84,120,148,268
2031,85-89,70,91,161
2031,90-94,41,61,102
2031,95-99,18,33,51
2031,100+,0,0,0
2032,0-4,154,142,296
2032,5-9,183,172,355
2032,10-14,207,223,430
2032,15-19,211,169,380
2032,20-24,117,91,208
2032,25-29,159,152,311
2032,30-34,288,261,549
2032,35-39,385,310,695
2032,40-44,353,332,685
2032,45-49,336,335,671
2032,50-54,381,356,737
2032,55-59,373,386,759
2032,60-64,373,383,756
2032,65-69,404,344,748
2032,70-74,347,320,667
2032,75-79,260,229,489
2032,80-84,135,168,303
2032,85-89,68,86,154
2032,90-94,40,62,102
2032,95-99,18,30,48
2032,100+,0,0,0
2033,0-4,146,135,281
2033,5-9,180,168,348
2033,10-14,194,202,396
2033,15-19,243,206,449
2033,20-24,108,91,199
2033,25-29,139,139,278
2033,30-34,276,225,501
2033,35-39,348,313,661
2033,40-44,375,324,699
2033,45-49,341,348,689
2033,50-54,375,351,726
2033,55-59,365,393,758
2033,60-64,373,362,735
2033,65-69,380,347,727
2033,70-74,364,332,696
2033,75-79,275,242,517
2033,80-84,143,172,315
2033,85-89,69,90,159
2033,90-94,40,57,97
2033,95-99,18,32,50
2033,100+,0,0,0
2034,0-4,139,128,267
2034,5-9,175,163,338
2034,10-14,187,176,363
2034,15-19,253,233,486
2034,20-24,112,111,223
2034,25-29,138,119,257
2034,30-34,239,199,438
2034,35-39,339,314,653
2034,40-44,397,305,702
2034,45-49,323,367,690
2034,50-54,373,349,722
2034,55-59,363,369,732
2034,60-64,374,366,740
2034,65-69,355,357,712
2034,70-74,377,335,712
2034,75-79,291,257,548
2034,80-84,148,175,323
2034,85-89,69,97,166
2034,90-94,40,55,95
2034,95-99,17,29,46
2034,100+,0,0,0
2035,0-4,131,122,253
2035,5-9,169,156,325
2035,10-14,186,175,361
2035,15-19,246,232,478
2035,20-24,140,134,274
2035,25-29,125,95,220
2035,30-34,208,183,391
2035,35-39,330,294,624
2035,40-44,384,320,704
2035,45-49,343,361,704
2035,50-54,356,334,690
2035,55-59,363,373,736
2035,60-64,376,364,740
2035,65-69,353,359,712
2035,70-74,375,348,723
2035,75-79,286,258,544
2035,80-84,170,197,367
2035,85-89,72,105,177
2035,90-94,40,49,89
2035,95-99,17,26,43
2035,100+,0,0,0
2036,0-4,125,116,241
2036,5-9,161,149,310
2036,10-14,185,174,359
2036,15-19,221,219,440
2036,20-24,186,161,347
2036,25-29,118,85,203
2036,30-34,175,164,339
2036,35-39,327,287,614
2036,40-44,369,323,692
2036,45-49,352,332,684
2036,50-54,349,339,688
2036,55-59,356,365,721
2036,60-64,370,380,750
2036,65-69,346,361,707
2036,70-74,374,337,711
2036,75-79,293,276,569
2036,80-84,182,209,391
2036,85-89,83,111,194
2036,90-94,41,51,92
2036,95-99,16,26,42
2036,100+,0,0,0
2037,0-4,118,110,228
2037,5-9,154,142,296
2037,10-14,183,172,355
2037,15-19,207,223,430
2037,20-24,211,169,380
2037,25-29,117,91,208
2037,30-34,159,152,311
2037,35-39,288,261,549
2037,40-44,385,310,695
2037,45-49,353,332,685
2037,50-54,336,335,671
2037,55-59,366,356,722
2037,60-64,350,386,736
2037,65-69,348,379,727
2037,70-74,368,325,693
2037,75-79,297,295,592
2037,80-84,196,199,395
2037,85-89,93,125,218
2037,90-94,41,52,93
2037,95-99,15,27,42
2037,100+,0,0,0
2038,0-4,113,105,218
2038,5-9,146,135,281
2038,10-14,180,168,348
2038,15-19,194,202,396
2038,20-24,243,206,449
2038,25-29,108,91,199
2038,30-34,139,139,278
2038,35-39,276,225,501
2038,40-44,348,313,661
2038,45-49,375,324,699
2038,50-54,341,348,689
2038,55-59,363,351,714
2038,60-64,341,393,734
2038,65-69,348,359,707
2038,70-74,347,327,674
2038,75-79,313,307,620
2038,80-84,209,210,419
2038,85-89,98,131,229
2038,90-94,42,54,96
2038,95-99,15,27,42
2038,100+,0,0,0
2039,0-4,108,100,208
2039,5-9,139,128,267
2039,10-14,175,163,338
2039,15-19,187,176,363
2039,20-24,253,233,486
2039,25-29,112,111,223
2039,30-34,138,119,257
2039,35-39,239,199,438
2039,40-44,339,314,653
2039,45-49,397,305,702
2039,50-54,323,367,690
2039,55-59,363,349,712
2039,60-64,340,369,709
2039,65-69,349,364,713
2039,70-74,324,338,662
2039,75-79,324,309,633
2039,80-84,223,223,446
2039,85-89,100,134,234
2039,90-94,43,57,100
2039,95-99,15,28,43
2039,100+,0,0,0
2040,0-4,104,95,199
2040,5-9,131,122,253
2040,10-14,169,156,325
2040,15-19,186,175,361
2040,20-24,246,232,478
2040,25-29,140,134,274
2040,30-34,125,95,220
2040,35-39,208,183,391
2040,40-44,330,294,624
2040,45-49,384,320,704
2040,50-54,343,361,704
2040,55-59,349,334,683
2040,60-64,338,373,711
2040,65-69,351,363,714
2040,70-74,322,339,661
2040,75-79,321,321,642
2040,80-84,221,225,446
2040,85-89,115,149,264
2040,90-94,44,62,106
2040,95-99,15,24,39
2040,100+,0,0,0
2041,0-4,99,91,190
2041,5-9,125,116,241
2041,10-14,161,149,310
2041,15-19,185,174,359
2041,20-24,221,219,440
2041,25-29,186,161,347
2041,30-34,118,85,203
2041,35-39,175,164,339
2041,40-44,327,287,614
2041,45-49,369,323,692
2041,50-54,352,332,684
2041,55-59,342,339,681
2041,60-64,332,365,697
2041,65-69,345,378,723
2041,70-74,317,341,658
2041,75-79,319,312,631
2041,80-84,226,240,466
2041,85-89,122,158,280
2041,90-94,51,65,116
2041,95-99,16,25,41
2041,100+,0,0,0
2042,0-4,96,88,184
2042,5-9,118,110,228
2042,10-14,154,142,296
2042,15-19,183,172,355
2042,20-24,207,223,430
2042,25-29,211,169,380
2042,30-34,117,91,208
2042,35-39,159,152,311
