年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-64歲,超過64歲,超過20歲,18-19歲
2019-05,65000010-001,新北市板橋區,留侯里,687,1680,801,879,235,1168,277,1379,27
2019-05,65000010-002,新北市板橋區,流芳里,633,1556,725,831,232,1040,284,1250,32
2019-05,65000010-003,新北市板橋區,赤松里,362,896,432,464,140,593,163,714,18
2019-05,65000010-004,新北市板橋區,黃石里,437,1137,560,577,206,724,207,876,23
2019-05,65000010-005,新北市板橋區,挹秀里,847,1970,950,1020,288,1308,374,1605,32
2019-05,65000010-006,新北市板橋區,湳興里,2300,5476,2602,2874,672,3958,846,4564,112
2019-05,65000010-007,新北市板橋區,新興里,1533,3331,1587,1744,336,2407,588,2854,55
2019-05,65000010-008,新北市板橋區,社後里,5221,9434,5306,4128,639,7085,1710,8461,147
2019-05,65000010-009,新北市板橋區,香社里,1593,4410,2191,2219,505,3248,657,3691,102
2019-05,65000010-010,新北市板橋區,中正里,1636,4522,2215,2307,606,3291,625,3682,107
2019-05,65000010-011,新北市板橋區,自強里,2054,5347,2620,2727,686,3504,1157,4473,82
2019-05,65000010-012,新北市板橋區,自立里,1095,2873,1390,1483,305,2060,508,2430,58
2019-05,65000010-013,新北市板橋區,光華里,1140,2816,1371,1445,322,2013,481,2372,52
2019-05,65000010-014,新北市板橋區,國光里,1549,3827,1832,1995,310,2751,766,3304,103
2019-05,65000010-015,新北市板橋區,港尾里,1117,3044,1442,1602,426,2233,385,2440,74
2019-05,65000010-016,新北市板橋區,金華里,1482,4140,2020,2120,506,2953,681,3448,80
2019-05,65000010-017,新北市板橋區,港德里,1941,4944,2417,2527,554,3461,929,4155,93
2019-05,65000010-018,新北市板橋區,民權里,1093,2735,1327,1408,289,1868,578,2307,59
2019-05,65000010-019,新北市板橋區,建國里,1432,3671,1774,1897,407,2604,660,3095,72
2019-05,65000010-020,新北市板橋區,漢生里,1670,4384,2122,2262,661,2896,827,3547,75
2019-05,65000010-021,新北市板橋區,公舘里,1488,3990,1964,2026,545,2802,643,3200,107
2019-05,65000010-022,新北市板橋區,新民里,1729,4595,2246,2349,766,3115,714,3586,96
2019-05,65000010-023,新北市板橋區,幸福里,1501,4044,2002,2042,474,2909,661,3372,96
2019-05,65000010-024,新北市板橋區,忠誠里,1741,4327,2085,2242,566,2979,782,3526,101
2019-05,65000010-025,新北市板橋區,百壽里,1178,2908,1373,1535,525,1941,442,2251,53
2019-05,65000010-026,新北市板橋區,介壽里,1260,3224,1537,1687,510,2152,562,2578,64
2019-05,65000010-027,新北市板橋區,新埔里,890,2151,1037,1114,207,1533,411,1862,40
2019-05,65000010-028,新北市板橋區,華江里,3249,7943,3668,4275,1495,5527,921,6037,164
2019-05,65000010-029,新北市板橋區,江翠里,1951,5084,2534,2550,552,3746,786,4277,112
2019-05,65000010-030,新北市板橋區,純翠里,2095,5591,2693,2898,669,4098,824,4659,131
2019-05,65000010-031,新北市板橋區,溪頭里,2412,6171,3033,3138,751,4499,921,5090,154
2019-05,65000010-032,新北市板橋區,聯翠里,1659,3781,1782,1999,404,2774,603,3164,94
2019-05,65000010-033,新北市板橋區,宏翠里,2272,5081,2398,2683,594,3834,653,4262,111
