年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-64歲,超過64歲,超過20歲,18-19歲
2019-12,65000010-001,新北市板橋區,留侯里,686,1660,798,862,219,1154,287,1372,25
2019-12,65000010-002,新北市板橋區,流芳里,635,1546,720,826,227,1028,291,1248,35
2019-12,65000010-003,新北市板橋區,赤松里,393,940,449,491,150,622,168,752,15
2019-12,65000010-004,新北市板橋區,黃石里,493,1238,605,633,226,796,216,953,29
2019-12,65000010-005,新北市板橋區,挹秀里,862,1981,962,1019,278,1326,377,1626,26
2019-12,65000010-006,新北市板橋區,湳興里,2302,5470,2606,2864,662,3929,879,4567,116
2019-12,65000010-007,新北市板橋區,新興里,1552,3308,1587,1721,321,2400,587,2842,60
2019-12,65000010-008,新北市板橋區,社後里,5239,9401,5297,4104,649,6994,1758,8411,162
2019-12,65000010-009,新北市板橋區,香社里,1598,4371,2177,2194,486,3209,676,3679,93
2019-12,65000010-010,新北市板橋區,中正里,1676,4572,2239,2333,613,3305,654,3731,101
2019-12,65000010-011,新北市板橋區,自強里,2055,5330,2613,2717,667,3476,1187,4479,73
2019-12,65000010-012,新北市板橋區,自立里,1098,2882,1381,1501,309,2048,525,2439,57
2019-12,65000010-013,新北市板橋區,光華里,1142,2815,1368,1447,319,1989,507,2379,48
2019-12,65000010-014,新北市板橋區,國光里,1545,3789,1820,1969,303,2697,789,3291,102
2019-12,65000010-015,新北市板橋區,港尾里,1113,3022,1438,1584,424,2205,393,2427,73
2019-12,65000010-016,新北市板橋區,金華里,1483,4158,2039,2119,524,2927,707,3453,75
2019-12,65000010-017,新北市板橋區,港德里,1945,4941,2410,2531,558,3426,957,4143,97
2019-12,65000010-018,新北市板橋區,民權里,1091,2717,1312,1405,289,1835,593,2305,53
2019-12,65000010-019,新北市板橋區,建國里,1429,3634,1753,1881,388,2565,681,3073,79
2019-12,65000010-020,新北市板橋區,漢生里,1691,4390,2127,2263,673,2858,859,3553,72
2019-12,65000010-021,新北市板橋區,公舘里,1477,3957,1948,2009,529,2767,661,3196,98
2019-12,65000010-022,新北市板橋區,新民里,1740,4610,2249,2361,781,3092,737,3595,87
2019-12,65000010-023,新北市板橋區,幸福里,1502,4023,1992,2031,458,2880,685,3379,91
2019-12,65000010-024,新北市板橋區,忠誠里,1757,4376,2100,2276,618,2963,795,3532,97
2019-12,65000010-025,新北市板橋區,百壽里,1205,2962,1372,1590,554,1964,444,2287,47
2019-12,65000010-026,新北市板橋區,介壽里,1279,3262,1555,1707,537,2150,575,2590,56
2019-12,65000010-027,新北市板橋區,新埔里,886,2139,1036,1103,199,1519,421,1859,41
2019-12,65000010-028,新北市板橋區,華江里,3271,8024,3698,4326,1542,5518,964,6082,161
2019-12,65000010-029,新北市板橋區,江翠里,1980,5122,2524,2598,541,3776,805,4321,111
2019-12,65000010-030,新北市板橋區,純翠里,2101,5604,2698,2906,672,4084,848,4677,121
2019-12,65000010-031,新北市板橋區,溪頭里,2411,6110,3006,3104,729,4430,951,5050,168
2019-12,65000010-032,新北市板橋區,聯翠里,1681,3823,1802,2021,396,2810,617,3204,97
2019-12,65000010-033,新北市板橋區,宏翠里,2371,5263,2477,2786,635,3940,688,4410,105
2019-12,65000010-034,新北市板橋區,仁翠里,1100,2928,1416,1512,300,2066,562,2491,65
2019-12,65000010-035,新北市板橋區,新翠里,3230,8226,3932,4294,939,6215,1072,6829,228
2019-12,65000010-036,新北市板橋區,吉翠里,1380,3872,1885,1987,480,2817,575,3217,75
2019-12,65000010-037,新北市板橋區,德翠里,2757,7626,3726,3900,1083,5805,738,6106,203
2019-12,65000010-038,新北市板橋區,滿翠里,1140,3012,1456,1556,278,2156,578,2585,57
2019-12,65000010-039,新北市板橋區,明翠里,1964,4866,2362,2504,475,3505,886,4131,111
2019-12,65000010-040,新北市板橋區,松翠里,1408,3470,1665,1805,382,2514,574,2918,82
2019-12,65000010-041,新北市板橋區,柏翠里,2003,4582,2185,2397,557,3337,688,3803,96
2019-12,65000010-042,新北市板橋區,龍翠里,2003,5147,2504,2643,537,3829,781,4359,110
2019-12,65000010-043,新北市板橋區,華翠里,1393,3732,1786,1946,543,2645,544,3008,77
2019-12,65000010-044,新北市板橋區,忠翠里,4535,11119,5176,5943,1705,8151,1263,8760,301
2019-12,65000010-045,新北市板橋區,嵐翠里,972,2542,1271,1271,285,1832,425,2143,57
2019-12,65000010-046,新北市板橋區,文翠里,1605,4172,2039,2133,444,3015,713,3531,86
2019-12,65000010-047,新北市板橋區,青翠里,1211,3062,1574,1488,294,2247,521,2629,59
2019-12,65000010-048,新北市板橋區,懷翠里,2247,6244,3067,3177,674,4674,896,5248,159
2019-12,65000010-049,新北市板橋區,福翠里,560,1349,676,673,138,949,262,1162,26
2019-12,65000010-050,新北市板橋區,港嘴里,2434,6157,3019,3138,615,4628,914,5279,118
2019-12,65000010-051,新北市板橋區,振興里,1703,4529,2221,2308,428,3337,764,3875,103
2019-12,65000010-052,新北市板橋區,振義里,1669,4329,2127,2202,423,3214,692,3670,118
2019-12,65000010-053,新北市板橋區,光復里,1379,3463,1771,1692,373,2552,538,2900,85
2019-12,65000010-054,新北市板橋區,埔墘里,2595,6430,3052,3378,625,4842,963,5503,143
2019-12,65000010-055,新北市板橋區,長壽里,1086,2978,1476,1502,317,2108,553,2530,57
2019-12,65000010-056,新北市板橋區,福壽里,1297,3413,1677,1736,333,2575,505,2899,87
2019-12,65000010-057,新北市板橋區,海山里,2858,8500,4030,4470,1658,5784,1058,6325,212
2019-12,65000010-058,新北市板橋區,九如里,1090,2948,1415,1533,357,2138,453,2432,72
2019-12,65000010-059,新北市板橋區,玉光里,2243,5652,2685,2967,877,4016,759,4475,121
2019-12,65000010-060,新北市板橋區,光仁里,1047,3058,1497,1561,458,2100,500,2447,67
2019-12,65000010-061,新北市板橋區,埤墘里,1843,4830,2299,2531,894,3287,649,3715,99
2019-12,65000010-062,新北市板橋區,永安里,1415,3599,1758,1841,486,2561,552,2930,77
2019-12,65000010-063,新北市板橋區,雙玉里,1609,4437,2116,2321,753,3061,623,3402,102
2019-12,65000010-064,新北市板橋區,廣新里,1303,3785,1852,1933,594,2592,599,3002,71
2019-12,65000010-065,新北市板橋區,深丘里,3717,9389,4529,4860,1919,6289,1181,6992,211
2019-12,65000010-066,新北市板橋區,香丘里,1520,4027,1930,2097,719,2735,573,3123,81
2019-12,65000010-067,新北市板橋區,西安里,1066,2904,1406,1498,410,2014,480,2346,66
2019-12,65000010-068,新北市板橋區,東丘里,1693,4887,2368,2519,734,3367,786,3867,120
2019-12,65000010-069,新北市板橋區,長安里,1746,5001,2404,2597,987,3449,565,3722,113
2019-12,65000010-070,新北市板橋區,福丘里,2285,5239,2415,2824,894,3623,722,4095,114
2019-12,65000010-071,新北市板橋區,福祿里,1614,4099,1924,2175,595,2864,640,3278,104
2019-12,65000010-072,新北市板橋區,民族里,1809,5141,2501,2640,1190,3248,703,3689,106
2019-12,65000010-073,新北市板橋區,國泰里,1468,3829,1822,2007,558,2640,631,3039,105
2019-12,65000010-074,新北市板橋區,福德里,2003,5286,2625,2661,633,3733,920,4340,145
2019-12,65000010-075,新北市板橋區,景星里,1537,3578,1709,1869,418,2570,590,3016,70
2019-12,65000010-076,新北市板橋區,福星里,1361,3698,1765,1933,430,2615,653,3039,105
2019-12,65000010-077,新北市板橋區,鄉雲里,1674,3942,1882,2060,431,2849,662,3311,98
2019-12,65000010-078,新北市板橋區,廣德里,2634,7105,3452,3653,959,5081,1065,5793,171
2019-12,65000010-079,新北市板橋區,大豐里,1807,4838,2346,2492,568,3383,887,4026,119
2019-12,65000010-080,新北市板橋區,重慶里,3272,8923,4343,4580,1147,6640,1136,7307,215
2019-12,65000010-081,新北市板橋區,仁愛里,1180,3243,1607,1636,360,2283,600,2729,79
2019-12,65000010-082,新北市板橋區,和平里,1687,4226,1989,2237,869,2957,400,3140,85
2019-12,65000010-083,新北市板橋區,廣福里,1565,4266,2070,2196,563,3167,536,3443,104
2019-12,65000010-084,新北市板橋區,華興里,1702,4376,2129,2247,453,3233,690,3684,115
2019-12,65000010-085,新北市板橋區,華貴里,1006,2687,1277,1410,322,1868,497,2243,47
2019-12,65000010-086,新北市板橋區,華德里,3031,7438,3547,3891,961,5467,1010,6119,160
2019-12,65000010-087,新北市板橋區,華東里,3441,7899,3808,4091,867,5883,1149,6680,159
2019-12,65000010-088,新北市板橋區,信義里,1747,4453,2189,2264,526,3194,733,3709,96
2019-12,65000010-089,新北市板橋區,浮洲里,1480,4033,2032,2001,481,2925,627,3362,91
2019-12,65000010-090,新北市板橋區,華中里,1940,5503,2763,2740,696,4100,707,4576,100
2019-12,65000010-091,新北市板橋區,僑中里,1535,4356,2171,2185,524,3388,444,3657,80
2019-12,65000010-092,新北市板橋區,中山里,3047,7018,3411,3607,904,5211,903,5750,155
2019-12,65000010-093,新北市板橋區,復興里,290,1034,629,405,97,588,349,903,12
2019-12,65000010-094,新北市板橋區,大安里,1529,4092,2074,2018,464,2955,673,3432,87
2019-12,65000010-095,新北市板橋區,福安里,3288,7272,3453,3819,1027,5434,811,5925,142
2019-12,65000010-096,新北市板橋區,聚安里,2012,5483,2734,2749,646,4031,806,4599,103
2019-12,65000010-097,新北市板橋區,龍安里,1083,2927,1422,1505,354,2092,481,2432,51
2019-12,65000010-098,新北市板橋區,崑崙里,3756,10349,5062,5287,1476,7803,1070,8244,301
2019-12,65000010-099,新北市板橋區,溪洲里,2206,6219,3032,3187,832,4499,888,5055,146
2019-12,65000010-100,新北市板橋區,溪北里,1354,3721,1831,1890,490,2695,536,3028,90
2019-12,65000010-101,新北市板橋區,香雅里,1005,2615,1283,1332,279,1884,452,2235,41
2019-12,65000010-102,新北市板橋區,新生里,1608,4502,2223,2279,579,3181,742,3753,72
2019-12,65000010-103,新北市板橋區,文德里,1179,3177,1562,1615,350,2327,500,2663,72
2019-12,65000010-104,新北市板橋區,文化里,1412,3531,1712,1819,446,2487,598,2933,63
2019-12,65000010-105,新北市板橋區,新海里,1271,3700,1863,1837,501,2724,475,3065,61
2019-12,65000010-106,新北市板橋區,莒光里,1183,3006,1472,1534,406,2067,533,2456,67
2019-12,65000010-107,新北市板橋區,富貴里,870,2327,1126,1201,239,1653,435,1977,52
2019-12,65000010-108,新北市板橋區,正泰里,1118,3125,1476,1649,393,2238,494,2612,56
2019-12,65000010-109,新北市板橋區,民生里,917,2336,1113,1223,344,1653,339,1905,36
2019-12,65000010-110,新北市板橋區,後埔里,1584,3863,1903,1960,469,2703,691,3225,79
2019-12,65000010-111,新北市板橋區,華福里,774,2125,1038,1087,223,1523,379,1812,41
2019-12,65000010-112,新北市板橋區,堂春里,1544,4549,2259,2290,640,3457,452,3651,122
2019-12,65000010-113,新北市板橋區,成和里,2772,7257,3557,3700,1088,5541,628,5723,192
2019-12,65000010-114,新北市板橋區,光榮里,1030,2657,1346,1311,281,1854,522,2272,48
2019-12,65000010-115,新北市板橋區,民安里,863,2199,1039,1160,331,1423,445,1771,39
2019-12,65000010-116,新北市板橋區,陽明里,1046,2785,1360,1425,268,1976,541,2392,62
2019-12,65000010-117,新北市板橋區,朝陽里,1272,3496,1675,1821,400,2488,608,2952,60
2019-12,65000010-118,新北市板橋區,松柏里,935,2300,1127,1173,216,1696,388,1961,61
2019-12,65000010-119,新北市板橋區,文聖里,1447,4051,1968,2083,459,3058,534,3371,98
2019-12,65000010-120,新北市板橋區,居仁里,1437,3768,1855,1913,470,2826,472,3136,70
2019-12,65000010-121,新北市板橋區,莊敬里,1669,4507,2154,2353,829,3220,458,3387,109
2019-12,65000010-122,新北市板橋區,東安里,900,2683,1323,1360,525,1783,375,2006,56
2019-12,65000010-123,新北市板橋區,五權里,1573,4230,2107,2123,487,3013,730,3511,101
2019-12,65000010-124,新北市板橋區,溪福里,5200,14994,7378,7616,2185,11639,1170,11753,489
2019-12,65000010-125,新北市板橋區,大觀里,1345,3857,1891,1966,515,2856,486,3170,71
2019-12,65000010-126,新北市板橋區,歡園里,472,1279,663,616,129,954,196,1082,35
2019-12,65000020-001,新北市三重區,大有里,2038,5533,2740,2793,603,4180,750,4691,109
