year,age_range,male,female,total
2019,0-4,15,10,25
2019,5-9,14,16,30
2019,10-14,12,13,25
2019,15-19,31,28,59
2019,20-24,38,29,67
2019,25-29,16,22,38
2019,30-34,16,15,31
2019,35-39,17,17,34
2019,40-44,31,27,58
2019,45-49,39,43,82
2019,50-54,40,32,72
2019,55-59,26,24,50
2019,60-64,18,16,34
2019,65-69,8,16,24
2019,70-74,11,11,22
2019,75-79,3,9,12
2019,80-84,5,3,8
2019,85-89,4,1,5
2019,90-94,1,0,1
2019,95-99,1,0,1
2019,100+,0,0,0
2020,0-4,13,7,20
2020,5-9,14,15,29
2020,10-14,11,15,26
2020,15-19,24,23,47
2020,20-24,32,27,59
2020,25-29,26,28,54
2020,30-34,20,15,35
2020,35-39,16,17,33
2020,40-44,30,21,51
2020,45-49,35,41,76
2020,50-54,43,38,81
2020,55-59,28,24,52
2020,60-64,20,17,37
2020,65-69,8,19,27
2020,70-74,10,11,21
2020,75-79,3,9,12
2020,80-84,7,2,9
2020,85-89,4,3,7
2020,90-94,1,0,1
2020,95-99,1,0,1
2020,100+,0,0,0
2021,0-4,10,4,14
2021,5-9,15,16,31
2021,10-14,6,15,21
2021,15-19,24,19,43
2021,20-24,33,28,61
2021,25-29,31,29,60
2021,30-34,19,16,35
2021,35-39,16,16,32
2021,40-44,26,20,46
2021,45-49,34,37,71
2021,50-54,39,41,80
2021,55-59,35,27,62
2021,60-64,19,17,36
2021,65-69,12,18,30
2021,70-74,10,12,22
2021,75-79,4,11,15
2021,80-84,6,3,9
2021,85-89,5,3,8
2021,90-94,1,0,1
2021,95-99,0,0,0
2021,100+,0,0,0
2022,0-4,5,2,7
2022,5-9,17,13,30
2022,10-14,8,15,23
2022,15-19,22,18,40
2022,20-24,30,28,58
2022,25-29,33,30,63
2022,30-34,20,16,36
2022,35-39,12,16,28
2022,40-44,25,21,46
2022,45-49,36,33,69
2022,50-54,38,42,80
2022,55-59,38,25,63
2022,60-64,17,24,41
2022,65-69,18,18,36
2022,70-74,7,12,19
2022,75-79,7,11,18
2022,80-84,4,5,9
2022,85-89,7,3,10
2022,90-94,1,0,1
2022,95-99,0,0,0
2022,100+,0,0,0
2023,0-4,5,1,6
2023,5-9,16,11,27
2023,10-14,9,17,26
2023,15-19,16,13,29
2023,20-24,33,27,60
2023,25-29,34,30,64
2023,30-34,18,22,40
2023,35-39,16,13,29
2023,40-44,16,23,39
2023,45-49,32,24,56
2023,50-54,41,46,87
2023,55-59,44,30,74
2023,60-64,20,23,43
2023,65-69,17,16,33
2023,70-74,8,16,24
2023,75-79,9,10,19
2023,80-84,2,6,8
2023,85-89,7,3,10
2023,90-94,3,1,4
2023,95-99,0,0,0
2023,100+,0,0,0
2024,0-4,2,0,2
2024,5-9,15,10,25
2024,10-14,14,16,30
2024,15-19,12,13,25
2024,20-24,31,28,59
2024,25-29,38,29,67
2024,30-34,16,22,38
2024,35-39,16,15,31
2024,40-44,17,17,34
2024,45-49,31,27,58
2024,50-54,39,43,82
2024,55-59,40,32,72
2024,60-64,26,24,50
2024,65-69,18,16,34
2024,70-74,8,16,24
2024,75-79,11,11,22
2024,80-84,3,9,12
2024,85-89,5,3,8
2024,90-94,4,1,5
2024,95-99,1,0,1
2024,100+,0,0,0
2025,0-4,3,1,4
2025,5-9,13,7,20
2025,10-14,14,15,29
2025,15-19,11,15,26
2025,20-24,24,23,47
2025,25-29,32,27,59
2025,30-34,26,28,54
2025,35-39,20,15,35
2025,40-44,16,17,33
2025,45-49,30,21,51
2025,50-54,35,41,76
2025,55-59,43,38,81
2025,60-64,28,24,52
2025,65-69,20,17,37
2025,70-74,8,19,27
2025,75-79,10,11,21
2025,80-84,3,9,12
2025,85-89,7,2,9
2025,90-94,4,3,7
2025,95-99,1,0,1
2025,100+,0,0,0
2026,0-4,4,2,6
2026,5-9,10,4,14
2026,10-14,15,16,31
2026,15-19,6,15,21
2026,20-24,24,19,43
2026,25-29,33,28,61
2026,30-34,31,29,60
2026,35-39,19,16,35
2026,40-44,16,16,32
2026,45-49,26,20,46
2026,50-54,34,37,71
2026,55-59,39,41,80
2026,60-64,35,27,62
2026,65-69,19,17,36
2026,70-74,12,18,30
2026,75-79,10,12,22
2026,80-84,4,11,15
2026,85-89,6,3,9
2026,90-94,5,3,8
2026,95-99,1,0,1
2026,100+,0,0,0
2027,0-4,5,3,8
2027,5-9,5,2,7
2027,10-14,17,13,30
2027,15-19,8,15,23
2027,20-24,22,18,40
2027,25-29,30,28,58
2027,30-34,33,30,63
2027,35-39,20,16,36
2027,40-44,12,16,28
2027,45-49,25,21,46
2027,50-54,36,33,69
2027,55-59,38,42,80
2027,60-64,38,25,63
2027,65-69,17,24,41
2027,70-74,18,18,36
2027,75-79,7,12,19
2027,80-84,7,11,18
2027,85-89,4,5,9
2027,90-94,7,3,10
2027,95-99,1,0,1
2027,100+,0,0,0
2028,0-4,5,4,9
2028,5-9,5,1,6
2028,10-14,16,11,27
2028,15-19,9,17,26
2028,20-24,16,13,29
2028,25-29,33,27,60
2028,30-34,34,30,64
2028,35-39,18,22,40
2028,40-44,16,13,29
2028,45-49,16,23,39
2028,50-54,32,24,56
2028,55-59,41,46,87
2028,60-64,44,30,74
2028,65-69,20,23,43
2028,70-74,17,16,33
2028,75-79,8,16,24
2028,80-84,9,10,19
2028,85-89,2,6,8
2028,90-94,7,3,10
2028,95-99,3,1,4
2028,100+,0,0,0
2029,0-4,5,5,10
2029,5-9,2,0,2
2029,10-14,15,10,25
2029,15-19,14,16,30
2029,20-24,12,13,25
2029,25-29,31,28,59
2029,30-34,38,29,67
2029,35-39,16,22,38
2029,40-44,16,15,31
2029,45-49,17,17,34
2029,50-54,31,27,58
2029,55-59,39,43,82
2029,60-64,40,32,72
2029,65-69,26,24,50
2029,70-74,18,16,34
2029,75-79,8,16,24
2029,80-84,11,11,22
2029,85-89,3,9,12
2029,90-94,5,3,8
2029,95-99,4,1,5
2029,100+,0,0,0
2030,0-4,5,5,10
2030,5-9,3,1,4
2030,10-14,13,7,20
2030,15-19,14,15,29
2030,20-24,11,15,26
2030,25-29,24,23,47
2030,30-34,32,27,59
2030,35-39,26,28,54
2030,40-44,20,15,35
2030,45-49,16,17,33
2030,50-54,30,21,51
2030,55-59,35,41,76
2030,60-64,43,38,81
2030,65-69,28,24,52
2030,70-74,20,17,37
2030,75-79,8,19,27
2030,80-84,10,11,21
2030,85-89,3,9,12
2030,90-94,7,2,9
2030,95-99,4,3,7
2030,100+,0,0,0
2031,0-4,5,5,10
2031,5-9,4,2,6
2031,10-14,10,4,14
2031,15-19,15,16,31
2031,20-24,6,15,21
2031,25-29,24,19,43
2031,30-34,33,28,61
2031,35-39,31,29,60
2031,40-44,19,16,35
2031,45-49,16,16,32
2031,50-54,26,20,46
2031,55-59,34,37,71
2031,60-64,39,41,80
2031,65-69,35,27,62
2031,70-74,19,17,36
2031,75-79,12,18,30
2031,80-84,10,12,22
2031,85-89,4,11,15
2031,90-94,6,3,9
2031,95-99,5,3,8
2031,100+,0,0,0
2032,0-4,5,5,10
2032,5-9,5,3,8
2032,10-14,5,2,7
2032,15-19,17,13,30
2032,20-24,8,15,23
2032,25-29,22,18,40
2032,30-34,30,28,58
2032,35-39,33,30,63
2032,40-44,20,16,36
2032,45-49,12,16,28
2032,50-54,25,21,46
2032,55-59,36,33,69
2032,60-64,38,42,80
2032,65-69,38,25,63
2032,70-74,17,24,41
2032,75-79,18,18,36
2032,80-84,7,12,19
2032,85-89,7,11,18
2032,90-94,4,5,9
2032,95-99,6,3,9
2032,100+,0,0,0
2033,0-4,5,4,9
2033,5-9,5,4,9
2033,10-14,5,1,6
2033,15-19,16,11,27
2033,20-24,9,17,26
2033,25-29,16,13,29
2033,30-34,33,27,60
2033,35-39,34,30,64
2033,40-44,18,22,40
2033,45-49,16,13,29
2033,50-54,16,23,39
2033,55-59,32,24,56
2033,60-64,41,46,87
2033,65-69,44,30,74
2033,70-74,20,23,43
2033,75-79,17,16,33
2033,80-84,8,16,24
2033,85-89,9,10,19
2033,90-94,2,6,8
2033,95-99,6,3,9
2033,100+,0,0,0
2034,0-4,5,3,8
2034,5-9,5,5,10
2034,10-14,2,0,2
2034,15-19,15,10,25
2034,20-24,14,16,30
2034,25-29,12,13,25
2034,30-34,31,28,59
2034,35-39,38,29,67
2034,40-44,16,22,38
2034,45-49,16,15,31
2034,50-54,17,17,34
2034,55-59,31,27,58
2034,60-64,39,43,82
2034,65-69,40,32,72
2034,70-74,26,24,50
2034,75-79,18,16,34
2034,80-84,8,16,24
2034,85-89,11,11,22
2034,90-94,3,9,12
2034,95-99,5,2,7
2034,100+,0,0,0
2035,0-4,4,2,6
2035,5-9,5,5,10
2035,10-14,3,1,4
2035,15-19,13,7,20
2035,20-24,14,15,29
2035,25-29,11,15,26
2035,30-34,24,23,47
2035,35-39,32,27,59
2035,40-44,26,28,54
2035,45-49,20,15,35
2035,50-54,16,17,33
2035,55-59,30,21,51
2035,60-64,35,41,76
2035,65-69,43,38,81
2035,70-74,28,24,52
2035,75-79,20,17,37
2035,80-84,8,19,27
2035,85-89,10,11,21
2035,90-94,3,9,12
2035,95-99,7,2,9
2035,100+,0,0,0
2036,0-4,3,1,4
2036,5-9,5,5,10
2036,10-14,4,2,6
2036,15-19,10,4,14
2036,20-24,15,16,31
2036,25-29,6,15,21
2036,30-34,24,19,43
2036,35-39,33,28,61
2036,40-44,31,29,60
2036,45-49,19,16,35
2036,50-54,16,16,32
