year,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,0f,1f,2f,3f,4f,5f,6f,7f,8f,9f,10f,11f,12f,13f,14f,15f,16f,17f,18f,19f,20f,21f,22f,23f,24f,25f,26f,27f,28f,29f,30f,31f,32f,33f,34f,35f,36f,37f,38f,39f,40f,41f,42f,43f,44f,45f,46f,47f,48f,49f,50f,51f,52f,53f,54f,55f,56f,57f,58f,59f,60f,61f,62f,63f,64f,65f,66f,67f,68f,69f,70f,71f,72f,73f,74f,75f,76f,77f,78f,79f,80f,81f,82f,83f,84f,85f,86f,87f,88f,89f,90f,91f,92f,93f,94f,95f,96f,97f,98f,99f,100f
2019,8,23,33,23,22,17,8,21,18,12,16,20,11,19,18,23,36,27,48,56,47,56,52,46,56,58,47,54,44,57,48,53,51,46,49,43,47,78,65,44,50,60,54,59,31,48,38,50,45,61,64,67,70,69,72,77,78,68,68,89,74,78,48,68,48,64,36,38,59,37,42,42,25,13,15,32,24,29,27,26,19,25,33,21,27,20,18,18,13,9,2,8,3,1,2,1,2,0,0,1,0,20,31,25,24,29,13,18,21,12,10,26,15,11,11,18,20,29,33,35,44,32,51,38,59,31,46,71,44,57,44,39,35,40,41,36,42,50,37,48,50,45,50,42,58,50,44,48,52,40,66,61,54,59,54,48,58,59,61,54,50,41,44,54,47,48,44,38,49,46,26,45,40,24,20,30,29,31,26,31,23,24,32,24,29,36,30,22,20,15,14,9,13,11,6,8,2,2,1,0,0,1
2020,23,8,23,33,23,22,17,8,21,18,12,16,20,11,19,18,23,36,27,48,56,47,56,52,46,56,58,47,54,44,57,48,53,51,46,49,43,47,78,65,44,50,60,54,59,31,48,38,50,45,61,64,67,70,69,71,76,77,67,67,88,73,77,47,67,47,63,35,37,58,36,41,41,24,13,14,31,23,28,26,25,18,23,31,19,25,18,16,16,11,8,2,7,3,1,2,1,2,0,0,0,21,20,31,25,24,29,13,18,21,12,10,26,15,11,11,18,20,29,33,35,44,32,51,38,59,31,46,71,44,57,44,39,35,40,41,36,42,50,37,48,50,45,50,42,58,50,44,48,52,40,66,61,54,59,54,48,58,59,61,54,50,41,44,54,47,48,44,38,49,46,26,44,39,24,20,29,28,30,25,30,22,23,31,23,27,34,28,20,18,14,12,8,11,9,5,7,2,2,1,0,0
2021,24,23,8,23,33,23,22,17,8,21,18,12,16,20,11,19,18,23,36,27,48,56,47,56,52,46,56,58,47,54,44,57,48,53,51,46,49,43,47,78,65,44,50,60,54,59,31,48,38,50,45,61,64,67,70,68,70,75,76,66,66,87,72,76,46,66,46,62,34,36,57,35,40,40,23,13,13,30,22,27,25,23,17,21,29,17,23,16,14,14,10,7,2,6,2,1,2,1,1,0,0,22,21,20,31,25,24,29,13,18,21,12,10,26,15,11,11,18,20,29,33,35,44,32,51,38,59,31,46,71,44,57,44,39,35,40,41,36,42,50,37,48,50,45,50,42,58,50,44,48,52,40,66,61,54,59,54,48,58,59,61,54,50,41,44,54,47,48,44,38,49,45,26,43,38,24,20,28,27,29,24,29,21,22,29,22,25,32,26,18,16,12,11,7,9,8,4,6,2,1,1,0
2022,24,24,23,8,23,33,23,22,17,8,21,18,12,16,20,11,19,18,23,36,27,48,56,47,56,52,46,56,58,47,54,44,57,48,53,51,46,49,43,47,78,65,44,50,60,54,59,31,48,38,50,45,61,64,67,69,67,69,74,75,65,65,86,71,75,45,65,45,61,33,35,56,34,39,39,22,12,12,29,21,25,23,21,16,19,26,15,21,14,12,12,9,6,2,5,2,1,2,1,1,0,23,22,21,20,31,25,24,29,13,18,21,12,10,26,15,11,11,18,20,29,33,35,44,32,51,38,59,31,46,71,44,57,44,39,35,40,41,36,42,50,37,48,50,45,50,42,58,50,44,48,52,40,66,61,54,59,54,48,58,59,61,54,50,41,44,54,47,48,44,38,48,44,26,42,37,24,20,27,26,28,23,28,20,21,27,21,23,30,24,16,14,11,10,6,8,7,3,5,1,1,0
2023,25,24,24,23,8,23,33,23,22,17,8,21,18,12,16,20,11,19,18,23,36,27,48,56,47,56,52,46,56,58,47,54,44,57,48,53,51,46,49,43,47,78,65,44,50,60,54,59,31,48,38,50,45,61,64,67,68,66,68,73,74,64,64,85,70,74,44,64,44,60,32,34,55,33,38,38,21,11,11,28,20,23,21,19,15,17,24,13,19,12,10,10,8,5,2,4,2,1,1,1,0,23,23,22,21,20,31,25,24,29,13,18,21,12,10,26,15,11,11,18,20,29,33,35,44,32,51,38,59,31,46,71,44,57,44,39,35,40,41,36,42,50,37,48,50,45,50,42,58,50,44,48,52,40,66,61,54,59,54,48,58,59,61,54,50,41,44,54,47,48,44,38,47,43,26,41,36,23,20,26,25,27,22,27,19,20,25,20,21,27,22,14,12,10,9,5,7,6,2,4,1,0
2024,22,25,24,24,23,8,23,33,23,22,17,8,21,18,12,16,20,11,19,18,23,36,27,48,56,47,56,52,46,56,58,47,54,44,57,48,53,51,46,49,43,47,78,65,44,50,60,54,59,31,48,38,50,45,61,64,66,67,65,67,72,73,63,63,84,69,73,43,63,43,59,31,33,53,32,37,37,20,10,10,26,19,21,19,18,14,15,22,12,17,10,9,8,7,4,2,3,2,1,1,0,21,23,23,22,21,20,31,25,24,29,13,18,21,12,10,26,15,11,11,18,20,29,33,35,44,32,51,38,59,31,46,71,44,57,44,39,35,40,41,36,42,50,37,48,50,45,50,42,58,50,44,48,52,40,66,61,54,59,54,48,58,59,61,54,50,41,44,54,47,48,44,38,46,42,26,40,35,22,19,25,24,26,21,26,18,19,23,18,19,24,20,12,10,9,8,4,6,5,1,3,0
2025,21,22,25,24,24,23,8,23,33,23,22,17,8,21,18,12,16,20,11,19,18,23,36,27,48,56,47,56,52,46,56,58,47,54,44,57,48,53,51,46,49,43,47,78,65,44,50,60,54,59,31,48,38,50,45,61,64,65,66,64,66,71,72,62,62,83,68,72,42,62,42,58,30,32,51,31,36,36,19,10,9,24,18,20,18,17,13,14,20,11,15,9,8,7,6,3,2,2,2,1,0,20,21,23,23,22,21,20,31,25,24,29,13,18,21,12,10,26,15,11,11,18,20,29,33,35,44,32,51,38,59,31,46,71,44,57,44,39,35,40,41,36,42,50,37,48,50,45,50,42,58,50,44,48,52,40,66,61,54,59,54,48,58,59,61,54,50,41,44,54,47,48,44,38,45,41,26,39,34,21,18,24,23,25,20,25,17,18,21,17,17,22,18,10,9,8,7,3,5,4,1,0
2026,21,21,22,25,24,24,23,8,23,33,23,22,17,8,21,18,12,16,20,11,19,18,23,36,27,48,56,47,56,52,46,56,58,47,54,44,57,48,53,51,46,49,43,47,78,65,44,50,60,54,59,31,48,38,50,45,61,63,64,65,63,65,70,71,61,61,82,67,71,41,61,41,57,29,31,49,30,35,34,18,9,8,22,17,19,17,15,12,13,18,10,13,8,7,6,5,2,2,2,1,0,19,20,21,23,23,22,21,20,31,25,24,29,13,18,21,12,10,26,15,11,11,18,20,29,33,35,44,32,51,38,59,31,46,71,44,57,44,39,35,40,41,36,42,50,37,48,50,45,50,42,58,50,44,48,52,40,66,61,54,59,54,48,58,59,61,54,50,41,44,54,47,47,43,37,44,40,25,38,33,20,17,23,22,24,19,24,16,17,19,15,15,20,16,9,8,7,6,2,4,3,0
2027,20,21,21,22,25,24,24,23,8,23,33,23,22,17,8,21,18,12,16,20,11,19,18,23,36,27,48,56,47,56,52,46,56,58,47,54,44,57,48,53,51,46,49,43,47,78,65,44,50,60,54,59,31,48,38,50,45,61,62,63,64,62,64,69,70,60,60,81,66,70,40,60,40,55,28,30,47,29,33,32,17,8,7,20,16,17,15,14,11,11,16,9,11,7,6,5,4,2,2,1,0,18,19,20,21,23,23,22,21,20,31,25,24,29,13,18,21,12,10,26,15,11,11,18,20,29,33,35,44,32,51,38,59,31,46,71,44,57,44,39,35,40,41,36,42,50,37,48,50,45,50,42,58,50,44,48,52,40,66,61,54,59,54,48,58,59,61,54,50,41,44,53,46,46,42,36,43,39,24,37,32,19,16,22,21,23,18,22,15,16,17,13,13,17,14,8,7,6,5,2,3,0
2028,20,20,21,21,22,25,24,24,23,8,23,33,23,22,17,8,21,18,12,16,20,11,19,18,23,36,27,48,56,47,56,52,46,56,58,47,54,44,57,48,53,51,46,49,43,47,78,65,44,50,60,54,59,31,48,38,50,45,60,61,62,63,61,63,68,69,59,59,80,65,69,39,59,39,53,27,29,45,28,31,30,16,7,7,19,15,15,14,13,10,10,14,8,9,6,5,4,3,2,1,0,18,18,19,20,21,23,23,22,21,20,31,25,24,29,13,18,21,12,10,26,15,11,11,18,20,29,33,35,44,32,51,38,59,31,46,71,44,57,44,39,35,40,41,36,42,50,37,48,50,45,50,42,58,50,44,48,52,40,66,61,54,59,54,48,58,59,61,54,50,41,44,52,45,45,41,35,42,38,23,36,31,18,15,21,20,22,17,20,14,15,15,12,11,15,12,7,6,5,4,1,0
