year,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,0f,1f,2f,3f,4f,5f,6f,7f,8f,9f,10f,11f,12f,13f,14f,15f,16f,17f,18f,19f,20f,21f,22f,23f,24f,25f,26f,27f,28f,29f,30f,31f,32f,33f,34f,35f,36f,37f,38f,39f,40f,41f,42f,43f,44f,45f,46f,47f,48f,49f,50f,51f,52f,53f,54f,55f,56f,57f,58f,59f,60f,61f,62f,63f,64f,65f,66f,67f,68f,69f,70f,71f,72f,73f,74f,75f,76f,77f,78f,79f,80f,81f,82f,83f,84f,85f,86f,87f,88f,89f,90f,91f,92f,93f,94f,95f,96f,97f,98f,99f,100f
2019,30,32,30,32,28,35,23,29,32,32,34,28,39,27,35,39,38,43,43,35,59,64,60,63,55,67,69,63,59,54,50,66,51,52,41,52,54,63,56,57,50,62,64,57,54,47,50,43,60,46,46,46,44,44,70,56,57,48,54,51,49,54,40,34,32,29,22,21,24,18,20,15,14,12,9,10,10,13,4,4,11,1,1,1,2,2,3,2,2,2,0,0,1,0,0,1,0,0,0,0,0,24,27,20,38,43,23,28,34,25,34,34,29,36,31,33,26,38,38,32,53,50,52,48,77,60,58,43,55,55,60,57,39,41,43,35,35,55,38,40,34,27,51,44,58,36,45,43,38,53,41,33,51,44,42,46,44,49,44,49,46,30,41,24,37,32,29,30,25,25,20,18,19,18,15,12,6,7,14,10,5,10,5,6,5,9,9,4,4,0,6,5,1,2,1,2,3,0,0,0,0,0
2020,25,30,32,30,32,28,35,23,29,32,32,34,28,39,27,35,39,38,43,43,35,59,64,60,63,55,67,69,63,59,54,50,66,51,52,41,52,54,63,56,57,50,62,64,57,54,47,50,43,60,46,46,46,44,44,69,56,57,48,53,50,48,53,40,34,32,29,22,21,24,18,20,15,14,12,9,10,10,12,4,4,10,1,1,1,2,2,3,2,2,2,0,0,1,0,0,1,0,0,0,0,24,24,27,20,38,43,23,28,34,25,34,34,29,36,31,33,26,38,38,32,53,50,52,48,77,60,58,43,55,55,60,57,39,41,43,35,35,55,38,40,34,27,51,44,58,36,45,43,38,53,41,33,51,44,42,46,44,49,44,49,46,30,41,24,37,32,29,30,25,25,20,18,19,18,15,12,6,7,14,10,5,10,5,6,5,8,8,4,4,0,5,4,1,2,1,2,2,0,0,0,0
2021,26,25,30,32,30,32,28,35,23,29,32,32,34,28,39,27,35,39,38,43,43,35,59,64,60,63,55,67,69,63,59,54,50,66,51,52,41,52,54,63,56,57,50,62,64,57,54,47,50,43,60,46,46,46,44,44,68,56,56,48,52,49,47,52,39,34,32,29,22,21,23,18,19,15,14,12,9,10,10,11,4,4,9,1,1,1,2,2,3,2,2,2,0,0,1,0,0,1,0,0,0,24,24,24,27,20,38,43,23,28,34,25,34,34,29,36,31,33,26,38,38,32,53,50,52,48,77,60,58,43,55,55,60,57,39,41,43,35,35,55,38,40,34,27,51,44,58,36,45,43,38,53,41,33,51,44,42,46,44,49,44,49,46,30,41,24,37,32,29,30,25,25,20,18,19,18,15,12,6,7,14,10,5,10,5,6,5,7,7,4,4,0,4,3,1,2,1,2,2,0,0,0
2022,26,26,25,30,32,30,32,28,35,23,29,32,32,34,28,39,27,35,39,38,43,43,35,59,64,60,63,55,67,69,63,59,54,50,66,51,52,41,52,54,63,56,57,50,62,64,57,54,47,50,43,60,46,46,46,44,44,67,55,55,48,51,48,46,51,38,33,31,28,22,21,22,18,18,15,14,12,9,10,9,10,4,4,8,1,1,1,2,2,3,2,2,2,0,0,1,0,0,1,0,0,24,24,24,24,27,20,38,43,23,28,34,25,34,34,29,36,31,33,26,38,38,32,53,50,52,48,77,60,58,43,55,55,60,57,39,41,43,35,35,55,38,40,34,27,51,44,58,36,45,43,38,53,41,33,51,44,42,46,44,49,44,49,46,30,41,24,37,32,29,30,25,25,20,18,19,18,15,12,6,7,14,10,5,10,5,6,5,6,6,4,4,0,3,3,1,2,1,2,1,0,0
2023,25,26,26,25,30,32,30,32,28,35,23,29,32,32,34,28,39,27,35,39,38,43,43,35,59,64,60,63,55,67,69,63,59,54,50,66,51,52,41,52,54,63,56,57,50,62,64,57,54,47,50,43,60,46,46,46,44,44,66,54,54,47,50,47,45,50,37,32,30,27,22,20,21,17,17,14,13,11,9,9,8,9,4,4,7,1,1,1,2,2,3,2,2,2,0,0,1,0,0,1,0,24,24,24,24,24,27,20,38,43,23,28,34,25,34,34,29,36,31,33,26,38,38,32,53,50,52,48,77,60,58,43,55,55,60,57,39,41,43,35,35,55,38,40,34,27,51,44,58,36,45,43,38,53,41,33,51,44,42,46,44,49,44,49,46,30,41,24,37,32,29,30,25,25,20,18,19,18,15,12,6,7,13,10,5,9,5,6,5,5,5,4,4,0,3,3,1,2,1,1,1,0
2024,25,25,26,26,25,30,32,30,32,28,35,23,29,32,32,34,28,39,27,35,39,38,43,43,35,59,64,60,63,55,67,69,63,59,54,50,66,51,52,41,52,54,63,56,57,50,62,64,57,54,47,50,43,60,46,46,46,44,44,65,53,53,46,49,46,44,49,36,31,29,26,21,19,20,16,16,13,12,10,9,8,8,8,4,4,6,1,1,1,2,2,3,2,2,2,0,0,1,0,0,0,23,24,24,24,24,24,27,20,38,43,23,28,34,25,34,34,29,36,31,33,26,38,38,32,53,50,52,48,77,60,58,43,55,55,60,57,39,41,43,35,35,55,38,40,34,27,51,44,58,36,45,43,38,53,41,33,51,44,42,46,44,49,44,49,46,30,41,24,37,32,29,30,25,25,20,18,19,18,15,12,6,7,12,10,5,8,5,6,5,5,4,4,3,0,3,2,1,2,1,1,0
2025,25,25,25,26,26,25,30,32,30,32,28,35,23,29,32,32,34,28,39,27,35,39,38,43,43,35,59,64,60,63,55,67,69,63,59,54,50,66,51,52,41,52,54,63,56,57,50,62,64,57,54,47,50,43,60,46,46,46,44,44,64,52,52,45,48,45,43,48,35,30,28,25,20,18,19,15,15,12,11,10,9,8,7,7,4,4,5,1,1,1,2,2,3,2,2,2,0,0,1,0,0,24,23,24,24,24,24,24,27,20,38,43,23,28,34,25,34,34,29,36,31,33,26,38,38,32,53,50,52,48,77,60,58,43,55,55,60,57,39,41,43,35,35,55,38,40,34,27,51,44,58,36,45,43,38,53,41,33,51,44,42,46,44,49,44,49,46,30,41,24,37,32,29,30,25,25,20,18,19,18,15,12,6,7,11,9,5,7,5,6,5,4,4,3,3,0,2,2,1,2,1,0
2026,25,25,25,25,26,26,25,30,32,30,32,28,35,23,29,32,32,34,28,39,27,35,39,38,43,43,35,59,64,60,63,55,67,69,63,59,54,50,66,51,52,41,52,54,63,56,57,50,62,64,57,54,47,50,43,60,46,46,46,44,44,63,51,51,44,47,44,42,47,34,29,27,24,19,17,18,14,14,11,10,9,8,7,7,6,4,4,5,1,1,1,2,2,3,2,2,2,0,0,1,0,23,24,23,24,24,24,24,24,27,20,38,43,23,28,34,25,34,34,29,36,31,33,26,38,38,32,53,50,52,48,77,60,58,43,55,55,60,57,39,41,43,35,35,55,38,40,34,27,51,44,58,36,45,43,38,53,41,33,51,44,42,46,44,49,44,49,46,30,41,24,37,32,29,30,25,25,20,18,19,17,15,12,6,7,10,8,5,6,5,5,4,4,3,3,3,0,2,2,1,1,0
2027,24,25,25,25,25,26,26,25,30,32,30,32,28,35,23,29,32,32,34,28,39,27,35,39,38,43,43,35,59,64,60,63,55,67,69,63,59,54,50,66,51,52,41,52,54,63,56,57,50,62,64,57,54,47,50,43,60,46,46,46,44,44,62,50,50,43,46,43,41,46,33,28,26,23,18,16,17,13,13,10,9,8,7,7,6,6,4,4,4,1,1,1,2,2,2,2,2,2,0,0,0,23,23,24,23,24,24,24,24,24,27,20,38,43,23,28,34,25,34,34,29,36,31,33,26,38,38,32,53,50,52,48,77,60,58,43,55,55,60,57,39,41,43,35,35,55,38,40,34,27,51,44,58,36,45,43,38,53,41,33,51,44,42,46,44,49,44,49,46,30,41,24,37,32,29,30,25,24,20,18,18,16,14,12,6,7,9,7,5,6,5,4,4,3,3,3,2,0,2,2,1,0
2028,24,24,25,25,25,25,26,26,25,30,32,30,32,28,35,23,29,32,32,34,28,39,27,35,39,38,43,43,35,59,64,60,63,55,67,69,63,59,54,50,66,51,52,41,52,54,63,56,57,50,62,64,57,54,47,50,43,60,46,46,46,44,44,61,49,49,42,45,42,40,45,32,27,25,22,17,15,16,12,12,9,8,7,7,6,6,5,4,4,4,1,1,1,2,2,2,2,2,2,0,0,23,23,23,24,23,24,24,24,24,24,27,20,38,43,23,28,34,25,34,34,29,36,31,33,26,38,38,32,53,50,52,48,77,60,58,43,55,55,60,57,39,41,43,35,35,55,38,40,34,27,51,44,58,36,45,43,38,53,41,33,51,44,42,46,44,49,44,49,46,30,41,24,37,32,29,29,24,23,19,17,17,15,13,11,6,7,8,6,5,5,4,4,3,3,3,2,2,0,2,1,0
