年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-64歲,超過64歲,超過20歲,18-19歲
2018-06,65000010-001,新北市板橋區,留侯里,675,1643,780,863,214,1166,263,1354,36
2018-06,65000010-002,新北市板橋區,流芳里,637,1557,731,826,220,1062,275,1264,28
2018-06,65000010-003,新北市板橋區,赤松里,323,837,405,432,135,556,146,657,18
2018-06,65000010-004,新北市板橋區,黃石里,425,1136,563,573,200,740,196,884,21
2018-06,65000010-005,新北市板橋區,挹秀里,790,1871,910,961,267,1259,345,1525,37
2018-06,65000010-006,新北市板橋區,湳興里,2316,5584,2662,2922,678,4097,809,4640,113
2018-06,65000010-007,新北市板橋區,新興里,1527,3338,1588,1750,346,2436,556,2850,46
2018-06,65000010-008,新北市板橋區,社後里,4914,9128,5086,4042,637,7066,1425,8151,139
2018-06,65000010-009,新北市板橋區,香社里,1600,4465,2219,2246,518,3325,622,3714,107
2018-06,65000010-010,新北市板橋區,中正里,1633,4509,2212,2297,589,3342,578,3683,101
2018-06,65000010-011,新北市板橋區,自強里,2064,5390,2624,2766,679,3617,1094,4532,68
2018-06,65000010-012,新北市板橋區,自立里,1095,2925,1422,1503,339,2110,476,2447,44
2018-06,65000010-013,新北市板橋區,光華里,1122,2814,1381,1433,337,2018,459,2355,62
2018-06,65000010-014,新北市板橋區,國光里,1547,3789,1821,1968,290,2778,721,3276,101
2018-06,65000010-015,新北市板橋區,港尾里,1109,3038,1447,1591,426,2259,353,2443,65
2018-06,65000010-016,新北市板橋區,金華里,1470,4132,2013,2119,520,2995,617,3434,82
2018-06,65000010-017,新北市板橋區,港德里,1934,5004,2458,2546,589,3553,862,4168,94
2018-06,65000010-018,新北市板橋區,民權里,1089,2741,1334,1407,290,1883,568,2321,45
2018-06,65000010-019,新北市板橋區,建國里,1447,3732,1792,1940,412,2695,625,3139,72
2018-06,65000010-020,新北市板橋區,漢生里,1678,4422,2138,2284,661,2980,781,3575,71
2018-06,65000010-021,新北市板橋區,公舘里,1489,4048,2000,2048,566,2876,606,3214,113
2018-06,65000010-022,新北市板橋區,新民里,1738,4654,2286,2368,766,3219,669,3639,84
2018-06,65000010-023,新北市板橋區,幸福里,1507,4092,2031,2061,479,2979,634,3397,99
2018-06,65000010-024,新北市板橋區,忠誠里,1716,4281,2074,2207,551,2983,747,3496,99
2018-06,65000010-025,新北市板橋區,百壽里,1129,2830,1348,1482,482,1942,406,2200,61
2018-06,65000010-026,新北市板橋區,介壽里,1246,3230,1529,1701,497,2195,538,2590,70
2018-06,65000010-027,新北市板橋區,新埔里,884,2159,1046,1113,206,1558,395,1865,46
2018-06,65000010-028,新北市板橋區,華江里,3220,7848,3625,4223,1470,5537,841,5969,156
2018-06,65000010-029,新北市板橋區,江翠里,1870,5010,2482,2528,536,3756,718,4204,108
2018-06,65000010-030,新北市板橋區,純翠里,2102,5667,2750,2917,674,4221,772,4712,120
2018-06,65000010-031,新北市板橋區,溪頭里,2423,6246,3089,3157,765,4603,878,5138,138
2018-06,65000010-032,新北市板橋區,聯翠里,1663,3796,1810,1986,413,2793,590,3176,76
2018-06,65000010-033,新北市板橋區,宏翠里,2202,4952,2353,2599,563,3804,585,4162,96
2018-06,65000010-034,新北市板橋區,仁翠里,1107,2960,1436,1524,301,2164,495,2527,47
2018-06,65000010-035,新北市板橋區,新翠里,3078,8080,3881,4199,933,6239,908,6648,213
2018-06,65000010-036,新北市板橋區,吉翠里,1369,3907,1914,1993,499,2903,505,3232,81
2018-06,65000010-037,新北市板橋區,德翠里,2727,7618,3739,3879,1132,5847,639,6033,195
2018-06,65000010-038,新北市板橋區,滿翠里,1134,3024,1455,1569,295,2209,520,2573,62
2018-06,65000010-039,新北市板橋區,明翠里,1940,4909,2397,2512,498,3611,800,4173,94
2018-06,65000010-040,新北市板橋區,松翠里,1382,3482,1685,1797,401,2578,503,2904,82
2018-06,65000010-041,新北市板橋區,柏翠里,1782,4295,2035,2260,540,3119,636,3543,83
2018-06,65000010-042,新北市板橋區,龍翠里,2024,5264,2557,2707,578,3989,697,4415,100
2018-06,65000010-043,新北市板橋區,華翠里,1395,3805,1824,1981,597,2705,503,3028,78
