年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-64歲,超過64歲,超過20歲,18-19歲
2018-09,65000010-001,新北市板橋區,留侯里,676,1638,780,858,219,1154,265,1343,37
2018-09,65000010-002,新北市板橋區,流芳里,642,1567,731,836,228,1063,276,1267,29
2018-09,65000010-003,新北市板橋區,赤松里,320,827,400,427,129,553,145,655,16
2018-09,65000010-004,新北市板橋區,黃石里,429,1135,566,569,199,732,204,883,20
2018-09,65000010-005,新北市板橋區,挹秀里,798,1876,910,966,267,1255,354,1533,36
2018-09,65000010-006,新北市板橋區,湳興里,2329,5560,2646,2914,674,4069,817,4628,112
2018-09,65000010-007,新北市板橋區,新興里,1526,3342,1599,1743,355,2424,563,2841,48
2018-09,65000010-008,新北市板橋區,社後里,5130,9321,5219,4102,637,7082,1602,8344,145
2018-09,65000010-009,新北市板橋區,香社里,1591,4423,2203,2220,502,3276,645,3690,113
2018-09,65000010-010,新北市板橋區,中正里,1633,4498,2200,2298,588,3320,590,3672,108
2018-09,65000010-011,新北市板橋區,自強里,2061,5365,2618,2747,680,3565,1120,4507,77
2018-09,65000010-012,新北市板橋區,自立里,1094,2902,1413,1489,331,2094,477,2432,46
2018-09,65000010-013,新北市板橋區,光華里,1126,2810,1371,1439,341,2005,464,2350,60
2018-09,65000010-014,新北市板橋區,國光里,1551,3790,1821,1969,293,2763,734,3271,102
2018-09,65000010-015,新北市板橋區,港尾里,1111,3043,1446,1597,428,2257,358,2454,64
2018-09,65000010-016,新北市板橋區,金華里,1475,4125,2009,2116,516,2974,635,3421,89
2018-09,65000010-017,新北市板橋區,港德里,1942,4990,2449,2541,587,3525,878,4157,95
2018-09,65000010-018,新北市板橋區,民權里,1088,2736,1328,1408,290,1880,566,2315,52
2018-09,65000010-019,新北市板橋區,建國里,1448,3734,1798,1936,414,2683,637,3145,72
2018-09,65000010-020,新北市板橋區,漢生里,1670,4385,2127,2258,646,2949,790,3558,72
2018-09,65000010-021,新北市板橋區,公舘里,1486,4010,1981,2029,547,2851,612,3201,106
2018-09,65000010-022,新北市板橋區,新民里,1740,4626,2280,2346,763,3174,689,3618,86
2018-09,65000010-023,新北市板橋區,幸福里,1513,4082,2020,2062,468,2973,641,3411,95
2018-09,65000010-024,新北市板橋區,忠誠里,1728,4289,2083,2206,557,2969,763,3498,100
2018-09,65000010-025,新北市板橋區,百壽里,1145,2839,1347,1492,488,1942,409,2211,57
2018-09,65000010-026,新北市板橋區,介壽里,1256,3247,1540,1707,500,2200,547,2608,63
2018-09,65000010-027,新北市板橋區,新埔里,893,2146,1040,1106,203,1542,401,1857,43
2018-09,65000010-028,新北市板橋區,華江里,3246,7886,3651,4235,1485,5538,863,5994,156
2018-09,65000010-029,新北市板橋區,江翠里,1923,5077,2517,2560,542,3790,745,4273,102
2018-09,65000010-030,新北市板橋區,純翠里,2098,5605,2715,2890,661,4168,776,4665,126
2018-09,65000010-031,新北市板橋區,溪頭里,2421,6245,3086,3159,773,4582,890,5141,139
2018-09,65000010-032,新北市板橋區,聯翠里,1662,3801,1812,1989,411,2795,595,3182,77
2018-09,65000010-033,新北市板橋區,宏翠里,2228,4988,2354,2634,577,3812,599,4183,106
2018-09,65000010-034,新北市板橋區,仁翠里,1104,2929,1424,1505,288,2142,499,2502,52
2018-09,65000010-035,新北市板橋區,新翠里,3102,8077,3881,4196,913,6224,940,6660,227
2018-09,65000010-036,新北市板橋區,吉翠里,1366,3900,1910,1990,491,2895,514,3228,88
2018-09,65000010-037,新北市板橋區,德翠里,2730,7600,3720,3880,1123,5824,653,6021,197
2018-09,65000010-038,新北市板橋區,滿翠里,1143,3018,1452,1566,293,2194,531,2570,58
2018-09,65000010-039,新北市板橋區,明翠里,1949,4901,2388,2513,491,3599,811,4159,105
