年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-64歲,超過64歲,超過20歲,18-19歲
2015-01,09007010-005,連江縣南竿鄉,仁愛村,113,570,310,260,78,439,53,451,15
2015-01,09007010-001,連江縣南竿鄉,介壽村,487,2368,1315,1053,328,1827,213,1843,72
2015-01,09007010-009,連江縣南竿鄉,四維村,27,176,98,78,13,134,29,152,4
2015-01,09007010-002,連江縣南竿鄉,復興村,227,1367,785,582,204,1034,129,1085,31
2015-01,09007010-006,連江縣南竿鄉,津沙村,72,372,235,137,30,293,49,322,8
2015-01,09007010-004,連江縣南竿鄉,清水村,178,885,520,365,148,689,48,687,24
2015-01,09007010-008,連江縣南竿鄉,珠螺村,28,209,127,82,23,170,16,174,7
2015-01,09007010-003,連江縣南竿鄉,福沃村,176,963,574,389,107,756,100,817,16
2015-01,09007010-007,連江縣南竿鄉,馬祖村,118,608,327,281,85,473,50,491,17
2015-01,09007020-002,連江縣北竿鄉,后沃村,45,188,107,81,21,139,28,160,1
2015-01,09007020-005,連江縣北竿鄉,坂里村,65,323,169,154,38,253,32,267,9
2015-01,09007020-001,連江縣北竿鄉,塘岐村,228,1133,624,509,149,884,100,915,29
2015-01,09007020-003,連江縣北竿鄉,橋仔村,64,358,191,167,38,278,42,295,14
2015-01,09007020-006,連江縣北竿鄉,白沙村,28,136,87,49,23,101,12,108,1
2015-01,09007020-004,連江縣北竿鄉,芹壁村,47,183,99,84,16,141,26,166,0
2015-01,09007030-005,連江縣莒光鄉,大坪村,86,477,256,221,39,371,67,410,9
2015-01,09007030-002,連江縣莒光鄉,田沃村,37,222,142,80,26,175,21,185,5
2015-01,09007030-004,連江縣莒光鄉,福正村,41,226,130,96,17,172,37,202,2
2015-01,09007030-003,連江縣莒光鄉,西坵村,22,72,41,31,9,50,13,60,1
2015-01,09007030-001,連江縣莒光鄉,青帆村,80,434,267,167,45,350,39,383,3
2015-01,09007040-001,連江縣東引鄉,中柳村,143,580,331,249,77,456,47,481,11
2015-01,09007040-002,連江縣東引鄉,樂華村,164,688,436,252,89,561,38,559,18
2015-01,09020010-004,金門縣金城鎮,北門里,1464,4690,2409,2281,611,3562,517,3833,118
2015-01,09020010-003,金門縣金城鎮,南門里,1881,6015,2979,3036,762,4580,673,4902,179
2015-01,09020010-005,金門縣金城鎮,古城里,1137,3817,1900,1917,440,2938,439,3207,82
2015-01,09020010-001,金門縣金城鎮,東門里,1675,5691,2846,2845,742,4364,585,4652,133
