年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-65歲,超過65歲,超過20歲,18-19歲
2015-12,65000010-001,新北市板橋區,留侯里,691,1649,786,863,223,1235,191,1339,33
2015-12,65000010-002,新北市板橋區,流芳里,638,1564,732,832,215,1121,228,1262,35
2015-12,65000010-003,新北市板橋區,赤松里,318,838,410,428,130,578,130,642,32
2015-12,65000010-004,新北市板橋區,黃石里,444,1191,579,612,205,823,163,920,25
2015-12,65000010-005,新北市板橋區,挹秀里,737,1796,875,921,240,1289,267,1455,47
2015-12,65000010-006,新北市板橋區,湳興里,2327,5739,2768,2971,696,4399,644,4735,130
2015-12,65000010-007,新北市板橋區,新興里,1498,3342,1608,1734,351,2541,450,2821,73
2015-12,65000010-008,新北市板橋區,社後里,4761,9210,5117,4093,736,7465,1009,8064,195
2015-12,65000010-009,新北市板橋區,香社里,1585,4549,2267,2282,529,3552,468,3750,108
2015-12,65000010-010,新北市板橋區,中正里,1628,4600,2251,2349,609,3590,401,3747,95
2015-12,65000010-011,新北市板橋區,自強里,2053,5396,2628,2768,637,3957,802,4562,92
2015-12,65000010-012,新北市板橋區,自立里,1094,2959,1428,1531,361,2221,377,2436,72
2015-12,65000010-013,新北市板橋區,光華里,1095,2805,1385,1420,307,2130,368,2343,71
2015-12,65000010-014,新北市板橋區,國光里,1575,3919,1919,2000,363,2996,560,3313,100
2015-12,65000010-015,新北市板橋區,港尾里,1097,3039,1426,1613,425,2365,249,2421,86
2015-12,65000010-016,新北市板橋區,金華里,1471,4178,2052,2126,536,3198,444,3417,103
2015-12,65000010-017,新北市板橋區,港德里,1941,5142,2533,2609,635,3888,619,4258,108
2015-12,65000010-018,新北市板橋區,民權里,1065,2751,1370,1381,309,1973,469,2317,51
2015-12,65000010-019,新北市板橋區,建國里,1428,3773,1840,1933,424,2856,493,3160,84
2015-12,65000010-020,新北市板橋區,漢生里,1690,4520,2188,2332,640,3281,599,3645,98
2015-12,65000010-021,新北市板橋區,公舘里,1486,4164,2050,2114,622,3026,516,3284,90
2015-12,65000010-022,新北市板橋區,新民里,1724,4707,2300,2407,787,3395,525,3662,108
2015-12,65000010-023,新北市板橋區,幸福里,1504,4210,2098,2112,537,3175,498,3408,114
2015-12,65000010-024,新北市板橋區,忠誠里,1666,4254,2059,2195,547,3085,622,3477,88
2015-12,65000010-025,新北市板橋區,百壽里,934,2501,1211,1290,374,1808,319,1979,55
2015-12,65000010-026,新北市板橋區,介壽里,1204,3246,1562,1684,449,2388,409,2601,79
2015-12,65000010-027,新北市板橋區,新埔里,883,2215,1077,1138,215,1687,313,1886,59
2015-12,65000010-028,新北市板橋區,華江里,3131,7712,3572,4140,1422,5689,601,5828,203
2015-12,65000010-029,新北市板橋區,江翠里,1787,4937,2434,2503,585,3808,544,4078,110
2015-12,65000010-030,新北市板橋區,純翠里,2079,5674,2766,2908,671,4444,559,4671,133
2015-12,65000010-031,新北市板橋區,溪頭里,2409,6303,3100,3203,790,4854,659,5138,157
2015-12,65000010-032,新北市板橋區,聯翠里,1653,3796,1786,2010,446,2915,435,3133,93
2015-12,65000010-033,新北市板橋區,宏翠里,2168,4990,2387,2603,612,3988,390,4121,98
2015-12,65000010-034,新北市板橋區,仁翠里,1108,3063,1488,1575,339,2365,359,2582,66
2015-12,65000010-035,新北市板橋區,新翠里,3049,8179,3931,4248,1015,6577,587,6638,216
2015-12,65000010-036,新北市板橋區,吉翠里,1374,3944,1921,2023,490,3148,306,3237,97
2015-12,65000010-037,新北市板橋區,德翠里,2684,7606,3722,3884,1162,6019,425,5960,209
2015-12,65000010-038,新北市板橋區,滿翠里,1145,3161,1533,1628,370,2413,378,2629,71
2015-12,65000010-039,新北市板橋區,明翠里,1961,5122,2484,2638,574,3926,622,4289,103
2015-12,65000010-040,新北市板橋區,松翠里,1398,3576,1734,1842,423,2758,395,2943,82
2015-12,65000010-041,新北市板橋區,柏翠里,1742,4249,2026,2223,543,3233,473,3459,117
2015-12,65000010-042,新北市板橋區,龍翠里,1984,5255,2558,2697,612,4149,494,4335,162
2015-12,65000010-043,新北市板橋區,華翠里,1398,3908,1866,2042,633,2913,362,3079,88
2015-12,65000010-044,新北市板橋區,忠翠里,4328,10964,5181,5783,1926,8274,764,8318,299
2015-12,65000010-045,新北市板橋區,嵐翠里,982,2660,1345,1315,316,2042,302,2213,52
2015-12,65000010-046,新北市板橋區,文翠里,1585,4208,2085,2123,477,3218,513,3506,90
2015-12,65000010-047,新北市板橋區,青翠里,1208,3194,1638,1556,359,2476,359,2650,83
2015-12,65000010-048,新北市板橋區,懷翠里,2238,6291,3129,3162,689,5000,602,5157,190
2015-12,65000010-049,新北市板橋區,福翠里,558,1432,729,703,138,1094,200,1230,35
2015-12,65000010-050,新北市板橋區,港嘴里,2422,6426,3204,3222,722,5095,609,5383,147
2015-12,65000010-051,新北市板橋區,振興里,1673,4647,2296,2351,489,3618,540,3895,125
2015-12,65000010-052,新北市板橋區,振義里,1635,4408,2158,2250,491,3442,475,3636,123
2015-12,65000010-053,新北市板橋區,光復里,1315,3447,1751,1696,436,2645,366,2814,89
2015-12,65000010-054,新北市板橋區,埔墘里,2550,6509,3109,3400,732,5136,641,5391,165
2015-12,65000010-055,新北市板橋區,長壽里,1017,2967,1456,1511,339,2288,340,2472,56
2015-12,65000010-056,新北市板橋區,福壽里,1265,3465,1717,1748,359,2783,323,2898,94
2015-12,65000010-057,新北市板橋區,海山里,2860,8619,4116,4503,1815,6110,694,6180,248
2015-12,65000010-058,新北市板橋區,九如里,1072,3039,1461,1578,403,2289,347,2429,79
2015-12,65000010-059,新北市板橋區,玉光里,2151,5643,2660,2983,883,4246,514,4392,143
2015-12,65000010-060,新北市板橋區,光仁里,1039,3117,1534,1583,450,2294,373,2476,80
2015-12,65000010-061,新北市板橋區,埤墘里,1677,4579,2205,2374,790,3354,435,3530,104
2015-12,65000010-062,新北市板橋區,永安里,1410,3710,1828,1882,560,2783,367,2954,95
2015-12,65000010-063,新北市板橋區,雙玉里,1531,4331,2097,2234,777,3132,422,3286,111
2015-12,65000010-064,新北市板橋區,廣新里,1289,3859,1918,1941,613,2847,399,3036,84
2015-12,65000010-065,新北市板橋區,深丘里,3688,9318,4449,4869,1834,6753,731,6905,234
2015-12,65000010-066,新北市板橋區,香丘里,1485,4132,2017,2115,720,3026,386,3165,96
2015-12,65000010-067,新北市板橋區,西安里,1054,2906,1438,1468,402,2152,352,2307,84
2015-12,65000010-068,新北市板橋區,東丘里,1712,5070,2493,2577,820,3704,546,3921,131
2015-12,65000010-069,新北市板橋區,長安里,1742,5066,2449,2617,1026,3682,358,3724,127
