年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-64歲,超過64歲,超過20歲,18-19歲
2015-07,65000010-001,新北市板橋區,留侯里,692,1670,791,879,227,1241,202,1353,32
2015-07,65000010-002,新北市板橋區,流芳里,643,1584,739,845,223,1117,244,1266,40
2015-07,65000010-003,新北市板橋區,赤松里,318,835,410,425,132,568,135,639,29
2015-07,65000010-004,新北市板橋區,黃石里,442,1202,592,610,211,818,173,918,27
2015-07,65000010-005,新北市板橋區,挹秀里,731,1783,872,911,231,1267,285,1451,47
2015-07,65000010-006,新北市板橋區,湳興里,2327,5762,2780,2982,704,4370,688,4755,120
2015-07,65000010-007,新北市板橋區,新興里,1504,3338,1601,1737,353,2499,486,2822,74
2015-07,65000010-008,新北市板橋區,社後里,4757,9219,5116,4103,736,7392,1091,8060,203
2015-07,65000010-009,新北市板橋區,香社里,1584,4570,2268,2302,547,3516,507,3742,125
2015-07,65000010-010,新北市板橋區,中正里,1629,4596,2260,2336,602,3546,448,3752,97
2015-07,65000010-011,新北市板橋區,自強里,2063,5437,2655,2782,648,3933,856,4587,97
2015-07,65000010-012,新北市板橋區,自立里,1098,2980,1439,1541,376,2208,396,2450,70
2015-07,65000010-013,新北市板橋區,光華里,1100,2846,1406,1440,325,2127,394,2365,75
2015-07,65000010-014,新北市板橋區,國光里,1571,3926,1928,1998,376,2946,604,3307,105
2015-07,65000010-015,新北市板橋區,港尾里,1094,3036,1425,1611,431,2326,279,2411,74
2015-07,65000010-016,新北市板橋區,金華里,1471,4192,2061,2131,549,3161,482,3411,105
2015-07,65000010-017,新北市板橋區,港德里,1936,5137,2520,2617,634,3850,653,4241,121
2015-07,65000010-018,新北市板橋區,民權里,1073,2763,1373,1390,313,1956,494,2318,57
2015-07,65000010-019,新北市板橋區,建國里,1422,3782,1850,1932,438,2820,524,3148,85
2015-07,65000010-020,新北市板橋區,漢生里,1691,4532,2184,2348,647,3240,645,3661,101
2015-07,65000010-021,新北市板橋區,公舘里,1493,4191,2070,2121,646,2989,556,3289,91
2015-07,65000010-022,新北市板橋區,新民里,1725,4720,2320,2400,773,3387,560,3686,106
2015-07,65000010-023,新北市板橋區,幸福里,1509,4261,2122,2139,560,3172,529,3433,118
2015-07,65000010-024,新北市板橋區,忠誠里,1666,4243,2068,2175,558,3022,663,3471,69
2015-07,65000010-025,新北市板橋區,百壽里,943,2529,1216,1313,384,1803,342,1995,56
2015-07,65000010-026,新北市板橋區,介壽里,1197,3241,1562,1679,443,2347,451,2598,80
2015-07,65000010-027,新北市板橋區,新埔里,882,2233,1080,1153,215,1678,340,1893,59
2015-07,65000010-028,新北市板橋區,華江里,3109,7677,3551,4126,1415,5617,645,5806,198
2015-07,65000010-029,新北市板橋區,江翠里,1791,4969,2459,2510,602,3778,589,4096,104
2015-07,65000010-030,新北市板橋區,純翠里,2075,5672,2767,2905,692,4369,611,4649,136
2015-07,65000010-031,新北市板橋區,溪頭里,2401,6291,3090,3201,809,4779,703,5119,143
2015-07,65000010-032,新北市板橋區,聯翠里,1637,3782,1783,1999,454,2862,466,3116,85
2015-07,65000010-033,新北市板橋區,宏翠里,2159,5003,2393,2610,631,3949,423,4120,96
2015-07,65000010-034,新北市板橋區,仁翠里,1102,3072,1496,1576,349,2328,395,2587,62
2015-07,65000010-035,新北市板橋區,新翠里,3046,8175,3938,4237,1019,6522,634,6623,228
2015-07,65000010-036,新北市板橋區,吉翠里,1376,3975,1939,2036,515,3107,353,3243,90
2015-07,65000010-037,新北市板橋區,德翠里,2703,7670,3760,3910,1206,6007,457,5971,219
2015-07,65000010-038,新北市板橋區,滿翠里,1151,3186,1548,1638,363,2413,410,2649,77
2015-07,65000010-039,新北市板橋區,明翠里,1962,5135,2489,2646,593,3868,674,4284,115
2015-07,65000010-040,新北市板橋區,松翠里,1406,3561,1735,1826,428,2709,424,2930,79
2015-07,65000010-041,新北市板橋區,柏翠里,1733,4237,2024,2213,558,3168,511,3426,123
2015-07,65000010-042,新北市板橋區,龍翠里,1985,5263,2576,2687,619,4110,534,4320,165
2015-07,65000010-043,新北市板橋區,華翠里,1391,3909,1889,2020,636,2879,394,3076,82
2015-07,65000010-044,新北市板橋區,忠翠里,4328,10990,5217,5773,1981,8193,816,8319,279
2015-07,65000010-045,新北市板橋區,嵐翠里,975,2662,1344,1318,322,2016,324,2208,51
2015-07,65000010-046,新北市板橋區,文翠里,1581,4201,2081,2120,475,3177,549,3495,92
2015-07,65000010-047,新北市板橋區,青翠里,1214,3198,1630,1568,363,2458,377,2649,87
2015-07,65000010-048,新北市板橋區,懷翠里,2233,6265,3120,3145,689,4921,655,5138,181
2015-07,65000010-049,新北市板橋區,福翠里,564,1434,731,703,132,1088,214,1231,37
2015-07,65000010-050,新北市板橋區,港嘴里,2414,6422,3202,3220,719,5054,649,5372,157
2015-07,65000010-051,新北市板橋區,振興里,1665,4627,2290,2337,501,3548,578,3862,126
2015-07,65000010-052,新北市板橋區,振義里,1644,4414,2165,2249,496,3407,511,3635,116
2015-07,65000010-053,新北市板橋區,光復里,1315,3455,1749,1706,439,2621,395,2812,88
2015-07,65000010-054,新北市板橋區,埔墘里,2542,6504,3107,3397,749,5073,682,5364,173
2015-07,65000010-055,新北市板橋區,長壽里,1003,2941,1438,1503,331,2239,371,2450,63
2015-07,65000010-056,新北市板橋區,福壽里,1259,3471,1725,1746,370,2760,341,2899,90
2015-07,65000010-057,新北市板橋區,海山里,2881,8705,4161,4544,1864,6090,751,6211,227
2015-07,65000010-058,新北市板橋區,九如里,1073,3064,1475,1589,422,2275,367,2424,88
2015-07,65000010-059,新北市板橋區,玉光里,2144,5689,2674,3015,908,4225,556,4402,140
2015-07,65000010-060,新北市板橋區,光仁里,1039,3119,1538,1581,451,2266,402,2471,86
2015-07,65000010-061,新北市板橋區,埤墘里,1685,4548,2176,2372,786,3284,478,3517,94
2015-07,65000010-062,新北市板橋區,永安里,1402,3710,1816,1894,569,2760,381,2954,96
2015-07,65000010-063,新北市板橋區,雙玉里,1523,4302,2080,2222,774,3075,453,3254,109
2015-07,65000010-064,新北市板橋區,廣新里,1279,3876,1926,1950,621,2825,430,3048,81
2015-07,65000010-065,新北市板橋區,深丘里,3713,9339,4460,4879,1874,6668,797,6881,240
2015-07,65000010-066,新北市板橋區,香丘里,1484,4165,2026,2139,730,3012,423,3192,92
2015-07,65000010-067,新北市板橋區,西安里,1053,2906,1431,1475,407,2123,376,2304,82
2015-07,65000010-068,新北市板橋區,東丘里,1697,5028,2474,2554,822,3625,581,3882,133
2015-07,65000010-069,新北市板橋區,長安里,1740,5032,2432,2600,1015,3629,388,3703,124
2015-07,65000010-070,新北市板橋區,福丘里,2164,4946,2291,2655,816,3619,511,3818,141
2015-07,65000010-071,新北市板橋區,福祿里,1581,4234,1985,2249,680,3085,469,3304,110
2015-07,65000010-072,新北市板橋區,民族里,1779,5126,2520,2606,1167,3449,510,3643,124
2015-07,65000010-073,新北市板橋區,國泰里,1466,3880,1845,2035,638,2780,462,3023,93
2015-07,65000010-074,新北市板橋區,福德里,1972,5481,2731,2750,770,3975,736,4388,132
2015-07,65000010-075,新北市板橋區,景星里,1463,3613,1746,1867,463,2704,446,2948,102
