年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-64歲,超過64歲,超過20歲,18-19歲
2015-05,09007010-005,連江縣南竿鄉,仁愛村,115,574,312,262,85,435,54,449,18
2015-05,09007010-001,連江縣南竿鄉,介壽村,486,2351,1307,1044,321,1814,216,1832,92
2015-05,09007010-009,連江縣南竿鄉,四維村,27,172,95,77,15,128,29,147,5
2015-05,09007010-002,連江縣南竿鄉,復興村,228,1358,773,585,209,1016,133,1067,35
2015-05,09007010-006,連江縣南竿鄉,津沙村,73,367,228,139,30,290,47,318,8
2015-05,09007010-004,連江縣南竿鄉,清水村,178,889,517,372,153,687,49,685,21
2015-05,09007010-008,連江縣南竿鄉,珠螺村,28,206,123,83,21,169,16,171,8
2015-05,09007010-003,連江縣南竿鄉,福沃村,178,936,548,388,106,730,100,791,20
2015-05,09007010-007,連江縣南竿鄉,馬祖村,117,601,326,275,80,471,50,489,17
2015-05,09007020-002,連江縣北竿鄉,后沃村,45,191,109,82,22,139,30,162,2
2015-05,09007020-005,連江縣北竿鄉,坂里村,66,320,166,154,32,256,32,272,7
2015-05,09007020-001,連江縣北竿鄉,塘岐村,231,1116,618,498,142,870,104,906,31
2015-05,09007020-003,連江縣北竿鄉,橋仔村,65,352,189,163,38,273,41,293,10
2015-05,09007020-006,連江縣北竿鄉,白沙村,28,144,98,46,20,112,12,119,2
2015-05,09007020-004,連江縣北竿鄉,芹壁村,49,188,102,86,15,147,26,167,0
2015-05,09007030-005,連江縣莒光鄉,大坪村,85,476,254,222,41,369,66,407,9
2015-05,09007030-002,連江縣莒光鄉,田沃村,38,221,141,80,26,175,20,183,6
2015-05,09007030-004,連江縣莒光鄉,福正村,42,242,137,105,18,187,37,216,3
2015-05,09007030-003,連江縣莒光鄉,西坵村,22,72,41,31,9,50,13,60,2
2015-05,09007030-001,連江縣莒光鄉,青帆村,80,435,267,168,40,356,39,388,3
2015-05,09007040-001,連江縣東引鄉,中柳村,145,575,328,247,77,452,46,473,12
2015-05,09007040-002,連江縣東引鄉,樂華村,168,690,434,256,80,569,41,571,17
2015-05,09020010-004,金門縣金城鎮,北門里,1471,4723,2426,2297,590,3610,523,3877,122
2015-05,09020010-003,金門縣金城鎮,南門里,1885,6048,3001,3047,744,4622,682,4958,168
2015-05,09020010-005,金門縣金城鎮,古城里,1142,3850,1913,1937,442,2966,442,3228,95
2015-05,09020010-001,金門縣金城鎮,東門里,1672,5743,2872,2871,746,4403,594,4694,134
2015-05,09020010-007,金門縣金城鎮,珠沙里,897,2948,1515,1433,236,2326,386,2578,66
2015-05,09020010-002,金門縣金城鎮,西門里,3394,11242,5534,5708,1480,8601,1161,9095,313
2015-05,09020010-008,金門縣金城鎮,賢庵里,1411,4789,2461,2328,459,3855,475,4097,110
2015-05,09020010-006,金門縣金城鎮,金水里,654,2168,1126,1042,177,1735,256,1866,69
2015-05,09020020-002,金門縣金沙鎮,三山里,610,2002,1008,994,159,1534,309,1731,56
2015-05,09020020-005,金門縣金沙鎮,何斗里,641,2106,1029,1077,218,1614,274,1785,51
2015-05,09020020-004,金門縣金沙鎮,光前里,825,2504,1229,1275,256,1983,265,2095,77
2015-05,09020020-003,金門縣金沙鎮,大洋里,398,1245,626,619,121,951,173,1056,37
2015-05,09020020-007,金門縣金沙鎮,官嶼里,671,2227,1093,1134,172,1710,345,1943,59
2015-05,09020020-001,金門縣金沙鎮,汶沙里,1744,5569,2747,2822,645,4255,669,4679,128
2015-05,09020020-008,金門縣金沙鎮,浦山里,744,2502,1197,1305,284,1902,316,2060,82
2015-05,09020020-006,金門縣金沙鎮,西園里,469,1593,829,764,114,1249,230,1406,42
2015-05,09020030-002,金門縣金湖鎮,山外里,1079,3738,1831,1907,482,2873,383,3084,91
2015-05,09020030-004,金門縣金湖鎮,料羅里,511,1933,1034,899,157,1553,223,1682,52
2015-05,09020030-001,金門縣金湖鎮,新市里,1568,4851,2465,2386,592,3666,593,4049,107
2015-05,09020030-006,金門縣金湖鎮,新湖里,2429,7922,4003,3919,999,6334,589,6515,208
2015-05,09020030-003,金門縣金湖鎮,正義里,800,2628,1330,1298,210,2109,309,2249,91
2015-05,09020030-007,金門縣金湖鎮,溪湖里,480,1586,802,784,158,1223,205,1344,41
2015-05,09020030-005,金門縣金湖鎮,瓊林里,1006,3353,1659,1694,372,2533,448,2814,75
2015-05,09020030-008,金門縣金湖鎮,蓮庵里,528,1748,864,884,173,1358,217,1486,45
2015-05,09020040-001,金門縣金寧鄉,古寧村,1029,3380,1678,1702,271,2560,549,2943,87
2015-05,09020040-003,金門縣金寧鄉,后盤村,495,1541,767,774,141,1173,227,1323,31
2015-05,09020040-002,金門縣金寧鄉,安美村,1374,4474,2259,2215,494,3472,508,3728,129
2015-05,09020040-005,金門縣金寧鄉,榜林村,1538,5195,2634,2561,520,4131,544,4414,129
2015-05,09020040-004,金門縣金寧鄉,湖埔村,1823,5840,2930,2910,632,4693,515,4890,167
2015-05,09020040-006,金門縣金寧鄉,盤山村,1549,7338,3781,3557,518,6371,449,5828,885
2015-05,09020050-001,金門縣烈嶼鄉,上岐村,697,2931,1408,1523,249,2248,434,2542,67
2015-05,09020050-002,金門縣烈嶼鄉,上林村,413,1512,714,798,146,1158,208,1292,32
2015-05,09020050-004,金門縣烈嶼鄉,林湖村,899,3593,1876,1717,345,2815,433,3061,105
2015-05,09020050-003,金門縣烈嶼鄉,西口村,638,2547,1255,1292,209,2010,328,2207,81
2015-05,09020050-005,金門縣烈嶼鄉,黃埔村,395,1599,771,828,145,1251,203,1367,47
2015-05,09020060-001,金門縣烏坵鄉,大坵村,52,310,168,142,47,228,35,240,10
2015-05,09020060-002,金門縣烏坵鄉,小坵村,82,361,168,193,70,264,27,255,21
2015-05,10002010-016,宜蘭縣宜蘭市,七張里,522,1726,917,809,274,1202,250,1342,53
2015-05,10002010-043,宜蘭縣宜蘭市,七結里,1144,3193,1462,1731,606,2307,280,2344,99
2015-05,10002010-031,宜蘭縣宜蘭市,中山里,478,1077,542,535,70,776,231,959,22
2015-05,10002010-046,宜蘭縣宜蘭市,中興里,1236,3466,1664,1802,482,2586,398,2767,97
2015-05,10002010-012,宜蘭縣宜蘭市,凱旋里,484,1490,775,715,209,1105,176,1160,56
2015-05,10002010-026,宜蘭縣宜蘭市,北津里,912,2575,1257,1318,283,2020,272,2111,84
2015-05,10002010-028,宜蘭縣宜蘭市,北門里,498,1357,697,660,125,1016,216,1148,35
2015-05,10002010-009,宜蘭縣宜蘭市,南橋里,459,1384,723,661,197,994,193,1097,41
2015-05,10002010-011,宜蘭縣宜蘭市,南津里,1021,2437,1179,1258,420,1561,456,1879,58
2015-05,10002010-034,宜蘭縣宜蘭市,南門里,672,1797,887,910,284,1235,278,1390,52
2015-05,10002010-045,宜蘭縣宜蘭市,大新里,386,943,460,483,116,621,206,782,20
2015-05,10002010-023,宜蘭縣宜蘭市,孝廉里,536,1391,734,657,148,984,259,1168,35
2015-05,10002010-021,宜蘭縣宜蘭市,小東里,651,1715,875,840,160,1238,317,1484,29
2015-05,10002010-015,宜蘭縣宜蘭市,延平里,1322,3889,1853,2036,722,2837,330,2817,144
