年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-65歲,超過65歲,超過20歲,18-19歲
2015-02,09007010-005,連江縣南竿鄉,仁愛村,113,571,310,261,81,441,49,450,14
2015-02,09007010-001,連江縣南竿鄉,介壽村,484,2363,1312,1051,327,1832,204,1840,72
2015-02,09007010-009,連江縣南竿鄉,四維村,28,176,98,78,13,137,26,152,6
2015-02,09007010-002,連江縣南竿鄉,復興村,226,1374,788,586,206,1045,123,1087,31
2015-02,09007010-006,連江縣南竿鄉,津沙村,72,372,235,137,31,297,44,321,9
2015-02,09007010-004,連江縣南竿鄉,清水村,179,890,527,363,147,698,45,694,22
2015-02,09007010-008,連江縣南竿鄉,珠螺村,28,210,127,83,23,172,15,174,8
2015-02,09007010-003,連江縣南竿鄉,福沃村,177,961,570,391,108,761,92,815,18
2015-02,09007010-007,連江縣南竿鄉,馬祖村,118,606,325,281,84,479,43,490,17
2015-02,09007020-002,連江縣北竿鄉,后沃村,45,190,108,82,21,143,26,162,1
2015-02,09007020-005,連江縣北竿鄉,坂里村,65,323,169,154,37,256,30,269,8
2015-02,09007020-001,連江縣北竿鄉,塘岐村,228,1128,621,507,148,896,84,911,30
2015-02,09007020-003,連江縣北竿鄉,橋仔村,65,355,190,165,40,280,35,291,13
2015-02,09007020-006,連江縣北竿鄉,白沙村,27,134,86,48,22,101,11,107,1
2015-02,09007020-004,連江縣北竿鄉,芹壁村,47,183,99,84,16,144,23,166,0
2015-02,09007030-005,連江縣莒光鄉,大坪村,86,477,255,222,40,373,64,409,9
2015-02,09007030-002,連江縣莒光鄉,田沃村,37,222,142,80,26,176,20,185,6
2015-02,09007030-004,連江縣莒光鄉,福正村,41,228,130,98,17,175,36,203,3
2015-02,09007030-003,連江縣莒光鄉,西坵村,22,72,41,31,9,50,13,60,1
2015-02,09007030-001,連江縣莒光鄉,青帆村,80,432,265,167,44,352,36,381,4
2015-02,09007040-001,連江縣東引鄉,中柳村,143,578,332,246,76,458,44,479,12
2015-02,09007040-002,連江縣東引鄉,樂華村,164,689,433,256,87,566,36,562,18
2015-02,09020010-004,金門縣金城鎮,北門里,1465,4694,2414,2280,607,3619,468,3844,118
2015-02,09020010-003,金門縣金城鎮,南門里,1877,6014,2982,3032,761,4619,634,4904,173
2015-02,09020010-005,金門縣金城鎮,古城里,1138,3832,1906,1926,446,2985,401,3214,84
2015-02,09020010-001,金門縣金城鎮,東門里,1672,5691,2842,2849,748,4397,546,4649,128
2015-02,09020010-007,金門縣金城鎮,珠沙里,901,2934,1507,1427,245,2338,351,2558,65
2015-02,09020010-002,金門縣金城鎮,西門里,3357,11111,5461,5650,1487,8581,1043,8960,320
2015-02,09020010-008,金門縣金城鎮,賢庵里,1388,4704,2411,2293,449,3825,430,4021,111
