year,age_range,male,female,total
2019,0-4,320,270,590
2019,5-9,280,267,547
2019,10-14,338,296,634
2019,15-19,598,574,1172
2019,20-24,659,645,1304
2019,25-29,727,650,1377
2019,30-34,713,625,1338
2019,35-39,767,718,1485
2019,40-44,809,695,1504
2019,45-49,726,694,1420
2019,50-54,1004,813,1817
2019,55-59,1182,915,2097
2019,60-64,1074,836,1910
2019,65-69,897,742,1639
2019,70-74,591,551,1142
2019,75-79,495,605,1100
2019,80-84,426,560,986
2019,85-89,285,425,710
2019,90-94,83,152,235
2019,95-99,6,34,40
2019,100+,0,8,8
2020,0-4,321,278,599
2020,5-9,302,281,583
2020,10-14,306,262,568
2020,15-19,534,519,1053
2020,20-24,665,647,1312
2020,25-29,731,658,1389
2020,30-34,694,604,1298
2020,35-39,784,726,1510
2020,40-44,808,714,1522
2020,45-49,685,648,1333
2020,50-54,958,798,1756
2020,55-59,1158,902,2060
2020,60-64,1092,854,1946
2020,65-69,904,773,1677
2020,70-74,655,572,1227
2020,75-79,470,575,1045
2020,80-84,411,541,952
2020,85-89,294,422,716
2020,90-94,96,184,280
2020,95-99,12,36,48
2020,100+,0,0,0
2021,0-4,324,285,609
2021,5-9,322,292,614
2021,10-14,267,254,521
2021,15-19,485,457,942
2021,20-24,658,634,1292
2021,25-29,726,664,1390
2021,30-34,703,619,1322
2021,35-39,768,689,1457
2021,40-44,811,727,1538
2021,45-49,666,610,1276
2021,50-54,902,795,1697
2021,55-59,1124,890,2014
2021,60-64,1120,872,1992
2021,65-69,900,780,1680
2021,70-74,733,624,1357
2021,75-79,444,525,969
2021,80-84,407,528,935
2021,85-89,288,428,716
2021,90-94,117,199,316
2021,95-99,15,44,59
2021,100+,0,0,0
2022,0-4,320,299,619
2022,5-9,330,280,610
2022,10-14,275,261,536
2022,15-19,436,387,823
2022,20-24,626,614,1240
2022,25-29,710,688,1398
2022,30-34,707,628,1335
2022,35-39,776,658,1434
2022,40-44,779,740,1519
2022,45-49,715,624,1339
2022,50-54,834,761,1595
2022,55-59,1065,861,1926
2022,60-64,1133,905,2038
2022,65-69,949,763,1712
2022,70-74,759,673,1432
2022,75-79,439,476,915
2022,80-84,392,535,927
2022,85-89,287,425,712
2022,90-94,124,207,331
2022,95-99,20,51,71
2022,100+,0,0,0
2023,0-4,354,314,668
2023,5-9,322,278,600
2023,10-14,265,266,531
2023,15-19,399,336,735
2023,20-24,607,600,1207
2023,25-29,684,646,1330
2023,30-34,712,663,1375
2023,35-39,755,641,1396
2023,40-44,764,724,1488
2023,45-49,751,655,1406
2023,50-54,747,735,1482
2023,55-59,1019,832,1851
2023,60-64,1153,924,2077
2023,65-69,973,752,1725
2023,70-74,757,684,1441
2023,75-79,487,505,992
2023,80-84,378,512,890
2023,85-89,276,413,689
2023,90-94,136,228,364
2023,95-99,27,52,79
2023,100+,0,0,0
2024,0-4,365,338,703
2024,5-9,320,270,590
2024,10-14,280,267,547
2024,15-19,338,296,634
2024,20-24,598,574,1172
2024,25-29,659,645,1304
2024,30-34,727,650,1377
2024,35-39,713,625,1338
2024,40-44,766,718,1484
2024,45-49,785,695,1480
2024,50-54,701,694,1395
2024,55-59,966,803,1769
2024,60-64,1126,890,2016
2024,65-69,998,810,1808
2024,70-74,802,701,1503
2024,75-79,496,497,993
2024,80-84,370,503,873
2024,85-89,272,404,676
2024,90-94,144,239,383
2024,95-99,29,58,87
2024,100+,0,0,0
2025,0-4,366,339,705
2025,5-9,321,278,599
2025,10-14,302,281,583
2025,15-19,306,262,568
2025,20-24,534,519,1053
2025,25-29,665,647,1312
2025,30-34,731,658,1389
2025,35-39,694,604,1298
2025,40-44,782,726,1508
2025,45-49,787,714,1501
2025,50-54,660,648,1308
2025,55-59,923,792,1715
2025,60-64,1101,877,1978
2025,65-69,1019,829,1848
2025,70-74,810,730,1540
2025,75-79,550,519,1069
2025,80-84,350,479,829
2025,85-89,263,393,656
2025,90-94,148,240,388
2025,95-99,34,73,107
2025,100+,0,0,0
2026,0-4,366,340,706
2026,5-9,324,285,609
2026,10-14,322,292,614
2026,15-19,267,254,521
2026,20-24,485,457,942
2026,25-29,658,634,1292
2026,30-34,726,664,1390
