year,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,0f,1f,2f,3f,4f,5f,6f,7f,8f,9f,10f,11f,12f,13f,14f,15f,16f,17f,18f,19f,20f,21f,22f,23f,24f,25f,26f,27f,28f,29f,30f,31f,32f,33f,34f,35f,36f,37f,38f,39f,40f,41f,42f,43f,44f,45f,46f,47f,48f,49f,50f,51f,52f,53f,54f,55f,56f,57f,58f,59f,60f,61f,62f,63f,64f,65f,66f,67f,68f,69f,70f,71f,72f,73f,74f,75f,76f,77f,78f,79f,80f,81f,82f,83f,84f,85f,86f,87f,88f,89f,90f,91f,92f,93f,94f,95f,96f,97f,98f,99f,100f
2019,13,12,25,23,16,25,20,17,22,19,19,31,23,19,19,16,23,17,24,23,19,28,33,29,44,40,35,48,36,30,27,34,42,36,43,43,47,53,45,49,32,44,32,51,36,36,41,40,39,36,41,45,32,42,37,41,40,40,48,51,45,46,29,34,23,27,27,35,24,16,20,17,20,10,5,17,13,13,9,6,4,7,3,3,4,6,2,3,2,1,0,1,0,0,0,0,1,0,0,0,0,19,28,12,22,17,24,21,23,13,16,12,13,15,16,14,16,20,18,22,30,23,32,32,35,29,45,40,39,34,44,31,30,41,34,48,44,43,40,29,41,33,27,48,31,30,28,29,31,48,34,38,31,30,48,46,50,50,37,40,42,34,30,56,39,35,38,29,29,19,25,24,12,15,15,8,15,15,6,14,13,10,11,9,9,15,11,4,7,5,9,4,4,1,1,1,0,1,0,0,0,0
2020,21,13,12,25,23,16,25,20,17,22,19,19,31,23,19,19,16,23,17,24,23,19,28,33,29,44,40,35,48,36,30,27,34,42,36,43,43,47,53,45,49,32,44,32,51,36,36,41,40,39,36,41,45,32,42,37,41,40,40,48,50,45,45,29,34,23,27,27,34,24,16,20,17,19,10,5,16,12,12,9,6,4,7,3,3,4,5,2,3,2,1,0,1,0,0,0,0,1,0,0,0,20,19,28,12,22,17,24,21,23,13,16,12,13,15,16,14,16,20,18,22,30,23,32,32,35,29,45,40,39,34,44,31,30,41,34,48,44,43,40,29,41,33,27,48,31,30,28,29,31,48,34,38,31,30,48,46,50,50,37,40,42,34,30,56,39,35,38,29,29,19,25,24,12,15,15,8,15,15,6,14,13,10,11,9,9,14,10,4,6,5,8,4,3,1,1,1,0,1,0,0,0
2021,22,21,13,12,25,23,16,25,20,17,22,19,19,31,23,19,19,16,23,17,24,23,19,28,33,29,44,40,35,48,36,30,27,34,42,36,43,43,47,53,45,49,32,44,32,51,36,36,41,40,39,36,41,45,32,42,37,41,40,40,48,49,44,44,29,34,23,27,27,33,23,16,19,17,18,10,5,15,11,11,8,6,4,6,3,3,4,4,2,3,2,1,0,1,0,0,0,0,1,0,0,21,20,19,28,12,22,17,24,21,23,13,16,12,13,15,16,14,16,20,18,22,30,23,32,32,35,29,45,40,39,34,44,31,30,41,34,48,44,43,40,29,41,33,27,48,31,30,28,29,31,48,34,38,31,30,48,46,50,50,37,40,42,34,30,56,39,35,38,29,29,19,25,24,12,15,15,8,15,15,6,14,12,10,10,9,8,13,9,4,5,4,7,3,3,1,1,1,0,1,0,0
2022,22,22,21,13,12,25,23,16,25,20,17,22,19,19,31,23,19,19,16,23,17,24,23,19,28,33,29,44,40,35,48,36,30,27,34,42,36,43,43,47,53,45,49,32,44,32,51,36,36,41,40,39,36,41,45,32,42,37,41,40,40,47,48,43,43,29,33,23,27,26,32,22,16,18,16,17,10,5,14,10,10,8,6,4,6,3,3,4,4,2,3,2,1,0,1,0,0,0,0,1,0,21,21,20,19,28,12,22,17,24,21,23,13,16,12,13,15,16,14,16,20,18,22,30,23,32,32,35,29,45,40,39,34,44,31,30,41,34,48,44,43,40,29,41,33,27,48,31,30,28,29,31,48,34,38,31,30,48,46,50,50,37,40,42,34,30,56,39,35,38,29,29,19,25,24,12,15,15,8,15,15,6,13,11,10,9,8,7,12,8,4,4,4,6,3,3,1,1,1,0,1,0
2023,22,22,22,21,13,12,25,23,16,25,20,17,22,19,19,31,23,19,19,16,23,17,24,23,19,28,33,29,44,40,35,48,36,30,27,34,42,36,43,43,47,53,45,49,32,44,32,51,36,36,41,40,39,36,41,45,32,42,37,41,40,40,46,47,42,42,29,32,23,26,25,31,21,16,17,15,16,10,5,13,9,9,7,6,4,5,3,3,4,4,2,3,2,1,0,1,0,0,0,0,0,20,21,21,20,19,28,12,22,17,24,21,23,13,16,12,13,15,16,14,16,20,18,22,30,23,32,32,35,29,45,40,39,34,44,31,30,41,34,48,44,43,40,29,41,33,27,48,31,30,28,29,31,48,34,38,31,30,48,46,50,50,37,40,42,34,30,56,39,35,38,29,29,19,25,24,12,15,15,8,15,14,6,12,10,9,8,7,6,11,7,4,4,3,5,3,2,1,1,1,0,0
2024,21,22,22,22,21,13,12,25,23,16,25,20,17,22,19,19,31,23,19,19,16,23,17,24,23,19,28,33,29,44,40,35,48,36,30,27,34,42,36,43,43,47,53,45,49,32,44,32,51,36,36,41,40,39,36,41,45,32,42,37,41,40,40,45,46,41,41,29,31,23,25,24,30,20,15,16,14,15,10,5,12,8,8,6,6,4,5,3,3,4,3,2,3,2,1,0,1,0,0,0,0,20,20,21,21,20,19,28,12,22,17,24,21,23,13,16,12,13,15,16,14,16,20,18,22,30,23,32,32,35,29,45,40,39,34,44,31,30,41,34,48,44,43,40,29,41,33,27,48,31,30,28,29,31,48,34,38,31,30,48,46,50,50,37,40,42,34,30,56,39,35,38,29,29,19,25,24,12,15,15,8,14,13,6,11,9,8,7,6,5,10,6,4,3,3,4,2,2,1,1,1,0
2025,21,21,22,22,22,21,13,12,25,23,16,25,20,17,22,19,19,31,23,19,19,16,23,17,24,23,19,28,33,29,44,40,35,48,36,30,27,34,42,36,43,43,47,53,45,49,32,44,32,51,36,36,41,40,39,36,41,45,32,42,37,41,40,40,44,45,40,40,29,30,23,24,23,29,19,15,15,13,14,10,5,11,7,7,6,6,4,5,3,3,3,3,2,3,2,1,0,1,0,0,0,19,20,20,21,21,20,19,28,12,22,17,24,21,23,13,16,12,13,15,16,14,16,20,18,22,30,23,32,32,35,29,45,40,39,34,44,31,30,41,34,48,44,43,40,29,41,33,27,48,31,30,28,29,31,48,34,38,31,30,48,46,50,50,37,40,42,34,30,56,39,35,38,29,29,19,25,24,12,15,15,8,13,12,6,10,8,7,6,6,5,9,5,3,3,3,3,2,2,1,1,0
2026,20,21,21,22,22,22,21,13,12,25,23,16,25,20,17,22,19,19,31,23,19,19,16,23,17,24,23,19,28,33,29,44,40,35,48,36,30,27,34,42,36,43,43,47,53,45,49,32,44,32,51,36,36,41,40,39,36,41,45,32,42,37,41,40,40,43,44,39,39,28,29,22,23,22,28,18,14,14,12,13,9,5,10,7,6,6,5,4,4,3,3,3,3,2,2,2,1,0,1,0,0,19,19,20,20,21,21,20,19,28,12,22,17,24,21,23,13,16,12,13,15,16,14,16,20,18,22,30,23,32,32,35,29,45,40,39,34,44,31,30,41,34,48,44,43,40,29,41,33,27,48,31,30,28,29,31,48,34,38,31,30,48,46,50,50,37,40,42,34,30,55,39,35,38,29,29,19,24,23,12,15,15,8,12,11,6,9,7,6,6,5,4,8,4,3,3,2,2,2,2,1,0
2027,19,20,21,21,22,22,22,21,13,12,25,23,16,25,20,17,22,19,19,31,23,19,19,16,23,17,24,23,19,28,33,29,44,40,35,48,36,30,27,34,42,36,43,43,47,53,45,49,32,44,32,51,36,36,41,40,39,36,41,45,32,42,37,41,40,39,42,43,38,38,27,28,21,22,21,27,17,13,13,11,12,8,5,9,6,6,5,5,4,4,3,3,3,3,2,2,2,1,0,1,0,18,19,19,20,20,21,21,20,19,28,12,22,17,24,21,23,13,16,12,13,15,16,14,16,20,18,22,30,23,32,32,35,29,45,40,39,34,44,31,30,41,34,48,44,43,40,29,41,33,27,48,31,30,28,29,31,48,34,38,31,30,48,46,50,50,37,40,42,34,30,54,39,35,37,29,28,19,23,22,12,15,14,8,11,10,6,8,6,6,5,4,4,7,3,3,2,2,2,2,1,0
2028,18,19,20,21,21,22,22,22,21,13,12,25,23,16,25,20,17,22,19,19,31,23,19,19,16,23,17,24,23,19,28,33,29,44,40,35,48,36,30,27,34,42,36,43,43,47,53,45,49,32,44,32,51,36,36,41,40,39,36,41,45,32,42,37,41,39,38,41,42,37,37,26,27,20,21,20,26,16,12,12,10,11,7,5,8,6,5,5,4,4,3,3,3,3,2,2,2,2,1,0,0,17,18,19,19,20,20,21,21,20,19,28,12,22,17,24,21,23,13,16,12,13,15,16,14,16,20,18,22,30,23,32,32,35,29,45,40,39,34,44,31,30,41,34,48,44,43,40,29,41,33,27,48,31,30,28,29,31,48,34,38,31,30,48,46,50,50,37,40,42,34,30,53,39,35,36,28,27,19,22,21,12,14,13,8,10,9,6,7,6,5,4,4,3,6,3,2,2,2,2,1,0
