year,age_range,male,female,total
2019,0-4,545,486,1031
2019,5-9,552,444,996
2019,10-14,555,479,1034
2019,15-19,877,759,1636
2019,20-24,987,915,1902
2019,25-29,1058,879,1937
2019,30-34,998,904,1902
2019,35-39,1248,1089,2337
2019,40-44,1203,1088,2291
2019,45-49,1034,872,1906
2019,50-54,1131,956,2087
2019,55-59,1190,987,2177
2019,60-64,998,980,1978
2019,65-69,944,846,1790
2019,70-74,559,558,1117
2019,75-79,515,547,1062
2019,80-84,317,438,755
2019,85-89,143,264,407
2019,90-94,43,110,153
2019,95-99,6,25,31
2019,100+,2,1,3
2020,0-4,544,488,1032
2020,5-9,560,464,1024
2020,10-14,508,448,956
2020,15-19,830,685,1515
2020,20-24,994,907,1901
2020,25-29,1020,900,1920
2020,30-34,1020,859,1879
2020,35-39,1186,1073,2259
2020,40-44,1245,1119,2364
2020,45-49,1026,882,1908
2020,50-54,1117,942,2059
2020,55-59,1169,998,2167
2020,60-64,1043,962,2005
2020,65-69,959,908,1867
2020,70-74,613,591,1204
2020,75-79,480,523,1003
2020,80-84,324,445,769
2020,85-89,172,261,433
2020,90-94,47,137,184
2020,95-99,7,24,31
2020,100+,0,0,0
2021,0-4,530,490,1020
2021,5-9,569,477,1046
2021,10-14,506,436,942
2021,15-19,730,610,1340
2021,20-24,998,875,1873
2021,25-29,1020,912,1932
2021,30-34,1013,887,1900
2021,35-39,1152,998,2150
2021,40-44,1242,1118,2360
2021,45-49,1071,943,2014
2021,50-54,1074,926,2000
2021,55-59,1151,970,2121
2021,60-64,1062,954,2016
2021,65-69,960,932,1892
2021,70-74,704,650,1354
2021,75-79,435,515,950
2021,80-84,359,458,817
2021,85-89,177,277,454
2021,90-94,57,142,199
2021,95-99,10,29,39
2021,100+,0,0,0
2022,0-4,520,487,1007
2022,5-9,554,475,1029
2022,10-14,553,464,1017
2022,15-19,661,532,1193
2022,20-24,931,830,1761
2022,25-29,1038,937,1975
2022,30-34,1031,892,1923
2022,35-39,1071,947,2018
2022,40-44,1261,1105,2366
2022,45-49,1097,1009,2106
2022,50-54,1037,899,1936
2022,55-59,1147,964,2111
2022,60-64,1090,961,2051
2022,65-69,952,944,1896
2022,70-74,753,689,1442
2022,75-79,441,501,942
2022,80-84,371,472,843
2022,85-89,186,287,473
2022,90-94,67,146,213
2022,95-99,9,35,44
2022,100+,0,0,0
2023,0-4,518,477,995
2023,5-9,560,506,1066
2023,10-14,540,439,979
2023,15-19,594,493,1087
2023,20-24,937,797,1734
2023,25-29,1017,908,1925
2023,30-34,1009,891,1900
2023,35-39,1037,947,1984
