year,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,0f,1f,2f,3f,4f,5f,6f,7f,8f,9f,10f,11f,12f,13f,14f,15f,16f,17f,18f,19f,20f,21f,22f,23f,24f,25f,26f,27f,28f,29f,30f,31f,32f,33f,34f,35f,36f,37f,38f,39f,40f,41f,42f,43f,44f,45f,46f,47f,48f,49f,50f,51f,52f,53f,54f,55f,56f,57f,58f,59f,60f,61f,62f,63f,64f,65f,66f,67f,68f,69f,70f,71f,72f,73f,74f,75f,76f,77f,78f,79f,80f,81f,82f,83f,84f,85f,86f,87f,88f,89f,90f,91f,92f,93f,94f,95f,96f,97f,98f,99f,100f
2019,22,26,24,25,28,31,23,21,31,22,24,29,19,24,23,25,30,32,38,62,55,61,48,60,56,59,53,70,56,56,65,54,42,55,54,58,61,59,48,63,67,62,68,62,74,68,60,54,70,66,81,65,83,79,98,92,87,85,124,92,80,81,72,90,67,83,56,71,74,64,68,41,49,37,37,43,39,34,30,28,23,17,31,30,29,26,22,21,13,12,11,11,7,2,1,0,2,2,0,0,0,23,36,30,32,33,17,24,18,12,23,29,25,17,20,22,17,23,28,45,40,40,39,45,48,46,50,56,56,59,55,55,56,38,47,42,36,65,58,60,54,55,60,55,61,46,48,50,39,40,54,51,57,49,61,66,75,65,70,56,67,61,62,60,88,66,64,63,56,68,50,56,43,29,27,26,37,35,37,33,35,29,38,35,31,30,28,21,22,18,19,17,17,8,5,4,0,1,0,1,1,1
2020,30,22,26,24,25,28,31,23,21,31,22,24,29,19,24,23,25,30,32,38,62,55,61,48,60,56,59,53,70,56,56,65,54,42,55,54,58,61,59,48,63,67,62,68,62,74,68,60,54,70,66,81,65,82,78,97,91,86,84,123,91,79,80,71,89,66,82,55,70,73,63,66,40,48,36,36,41,37,32,28,26,22,16,29,28,26,24,20,19,11,10,9,9,6,2,1,0,2,1,0,0,28,23,36,30,32,33,17,24,18,12,23,29,25,17,20,22,17,23,28,45,40,40,39,45,48,46,50,56,56,59,55,55,56,38,47,42,36,65,58,60,54,55,60,55,61,46,48,50,39,40,54,51,57,49,61,66,75,65,70,56,67,61,62,60,87,66,64,63,56,67,49,55,42,29,27,25,36,34,36,32,34,28,36,33,29,28,26,19,20,16,17,15,15,7,4,3,0,1,0,1,0
2021,32,30,22,26,24,25,28,31,23,21,31,22,24,29,19,24,23,25,30,32,38,62,55,61,48,60,56,59,53,70,56,56,65,54,42,55,54,58,61,59,48,63,67,62,68,62,74,68,60,54,70,66,81,65,81,77,96,90,85,83,122,90,78,79,70,88,65,81,54,69,71,61,64,39,46,35,35,39,35,30,26,24,21,15,27,26,24,22,18,17,10,9,8,8,5,2,1,0,1,1,0,29,28,23,36,30,32,33,17,24,18,12,23,29,25,17,20,22,17,23,28,45,40,40,39,45,48,46,50,56,56,59,55,55,56,38,47,42,36,65,58,60,54,55,60,55,61,46,48,50,39,40,54,51,57,49,61,66,75,65,70,56,67,61,62,60,86,66,63,62,55,66,48,54,41,28,26,24,35,33,35,31,33,27,34,31,27,26,24,17,18,14,15,13,13,6,3,2,0,1,0,0
2022,33,32,30,22,26,24,25,28,31,23,21,31,22,24,29,19,24,23,25,30,32,38,62,55,61,48,60,56,59,53,70,56,56,65,54,42,55,54,58,61,59,48,63,67,62,68,62,74,68,60,54,70,66,80,65,80,76,95,89,84,82,121,89,77,78,69,87,64,80,53,67,69,59,62,38,44,34,34,37,33,28,24,22,19,14,25,24,22,20,16,15,9,8,7,7,4,2,1,0,1,0,30,29,28,23,36,30,32,33,17,24,18,12,23,29,25,17,20,22,17,23,28,45,40,40,39,45,48,46,50,56,56,59,55,55,56,38,47,42,36,65,58,60,54,55,60,55,61,46,48,50,39,40,54,51,57,49,61,66,75,65,70,56,67,61,62,60,85,65,62,61,54,65,47,53,40,27,25,23,34,32,34,30,32,26,32,29,25,24,22,15,16,12,13,11,11,5,2,2,0,1,0
2023,32,33,32,30,22,26,24,25,28,31,23,21,31,22,24,29,19,24,23,25,30,32,38,62,55,61,48,60,56,59,53,70,56,56,65,54,42,55,54,58,61,59,48,63,67,62,68,62,74,68,60,54,70,66,79,65,79,75,94,88,83,81,120,88,76,77,68,86,63,78,52,65,67,57,60,37,42,33,32,35,31,26,22,20,18,13,23,22,20,18,14,13,8,7,6,6,3,2,1,0,0,30,30,29,28,23,36,30,32,33,17,24,18,12,23,29,25,17,20,22,17,23,28,45,40,40,39,45,48,46,50,56,56,59,55,55,56,38,47,42,36,65,58,60,54,55,60,55,61,46,48,50,39,40,54,51,57,49,61,66,75,65,70,56,67,61,62,60,84,64,61,60,53,64,46,52,39,26,24,22,33,31,33,29,30,25,30,27,23,22,20,13,14,10,11,9,9,4,2,1,0,0
2024,32,32,33,32,30,22,26,24,25,28,31,23,21,31,22,24,29,19,24,23,25,30,32,38,62,55,61,48,60,56,59,53,70,56,56,65,54,42,55,54,58,61,59,48,63,67,62,68,62,74,68,60,54,70,66,78,64,78,74,93,87,82,80,119,87,75,76,67,84,62,76,51,63,65,55,58,36,40,31,30,33,29,24,20,18,16,12,21,20,18,16,12,11,7,6,5,5,2,1,1,0,29,30,30,29,28,23,36,30,32,33,17,24,18,12,23,29,25,17,20,22,17,23,28,45,40,40,39,45,48,46,50,56,56,59,55,55,56,38,47,42,36,65,58,60,54,55,60,55,61,46,48,50,39,40,54,51,57,49,61,66,75,65,70,56,67,61,62,60,83,63,60,59,52,63,45,51,38,25,23,21,32,30,32,28,28,23,28,25,21,20,18,11,12,9,9,7,7,3,1,1,0
2025,33,32,32,33,32,30,22,26,24,25,28,31,23,21,31,22,24,29,19,24,23,25,30,32,38,62,55,61,48,60,56,59,53,70,56,56,65,54,42,55,54,58,61,59,48,63,67,62,68,62,74,68,60,54,70,66,77,63,77,73,92,86,81,79,118,86,74,75,66,82,61,74,50,61,63,53,56,35,38,30,28,31,27,22,19,17,15,11,19,18,16,14,10,9,6,5,4,4,2,1,0,30,29,30,30,29,28,23,36,30,32,33,17,24,18,12,23,29,25,17,20,22,17,23,28,45,40,40,39,45,48,46,50,56,56,59,55,55,56,38,47,42,36,65,58,60,54,55,60,55,61,46,48,50,39,40,54,51,57,49,61,66,75,65,70,56,67,61,62,60,82,62,59,58,51,62,44,50,37,24,22,20,31,29,31,27,26,22,26,23,19,18,16,10,10,8,7,6,5,2,1,0
2026,32,33,32,32,33,32,30,22,26,24,25,28,31,23,21,31,22,24,29,19,24,23,25,30,32,38,62,55,61,48,60,56,59,53,70,56,56,65,54,42,55,54,58,61,59,48,63,67,62,68,62,74,68,60,54,70,66,76,62,76,72,91,85,80,78,116,85,73,74,65,80,60,72,49,59,61,51,54,33,36,28,26,29,25,20,17,15,14,10,17,16,14,12,8,7,5,4,3,3,1,0,30,30,29,30,30,29,28,23,36,30,32,33,17,24,18,12,23,29,25,17,20,22,17,23,28,45,40,40,39,45,48,46,50,56,56,59,55,55,56,38,47,42,36,65,58,60,54,55,60,55,61,46,48,50,39,40,54,51,57,49,61,66,75,65,70,56,67,61,62,59,81,61,58,57,50,61,43,49,36,23,21,19,30,28,29,25,24,20,24,21,17,16,14,9,8,7,6,5,4,1,0
2027,30,32,33,32,32,33,32,30,22,26,24,25,28,31,23,21,31,22,24,29,19,24,23,25,30,32,38,62,55,61,48,60,56,59,53,70,56,56,65,54,42,55,54,58,61,59,48,63,67,62,68,62,74,68,60,54,69,65,75,61,75,71,90,84,79,77,114,84,72,73,64,78,59,70,48,57,59,49,52,31,34,26,24,27,23,18,15,14,13,9,15,14,12,10,7,6,4,3,2,2,0,28,30,30,29,30,30,29,28,23,36,30,32,33,17,24,18,12,23,29,25,17,20,22,17,23,28,45,40,40,39,45,48,46,50,56,56,59,55,55,56,38,47,42,36,65,58,60,54,55,60,55,61,46,48,50,39,40,54,51,57,49,61,66,75,65,70,56,67,61,61,58,80,60,57,56,49,60,42,48,35,22,20,18,29,27,27,23,22,18,22,19,15,14,12,8,7,6,5,4,3,0
2028,28,30,32,33,32,32,33,32,30,22,26,24,25,28,31,23,21,31,22,24,29,19,24,23,25,30,32,38,62,55,61,48,60,56,59,53,70,56,56,65,54,42,55,54,58,61,59,48,63,67,62,68,62,74,68,60,54,68,64,74,60,74,70,89,83,78,76,112,83,71,72,63,76,57,68,46,55,57,47,49,29,32,24,22,25,21,16,14,13,11,8,13,12,10,8,6,5,3,2,1,0,27,28,30,30,29,30,30,29,28,23,36,30,32,33,17,24,18,12,23,29,25,17,20,22,17,23,28,45,40,40,39,45,48,46,50,56,56,59,55,55,56,38,47,42,36,65,58,60,54,55,60,55,61,46,48,50,39,40,54,51,57,49,61,66,75,65,70,56,66,60,60,57,79,59,56,55,48,59,41,47,34,21,19,17,28,25,25,21,20,16,20,17,13,12,10,7,6,5,4,3,0
