統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10311,花蓮縣花蓮市,主信里,314,775,358,417,2,2,7,6,2,1,9,6,4,4,7,4,3,5,3,5,4,5,7,3,2,2,5,7,3,7,10,7,2,6,5,5,4,7,4,4,5,2,7,4,4,5,4,3,3,4,4,4,4,3,4,4,5,0,0,4,6,5,1,7,10,7,5,9,6,10,8,9,6,7,7,11,3,6,4,6,4,7,1,3,2,7,2,6,11,6,5,8,7,4,3,5,8,5,0,6,3,11,6,6,3,6,2,8,4,6,7,5,3,6,4,7,4,4,1,4,7,12,10,3,5,4,5,4,5,6,6,4,7,5,2,6,4,6,4,3,3,2,4,4,3,4,4,0,4,2,2,4,5,3,3,2,3,2,1,1,0,2,2,4,2,3,0,3,0,2,0,2,0,2,1,1,2,3,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10311,花蓮縣花蓮市,主力里,1301,3383,1615,1768,14,8,15,7,14,10,9,10,7,16,15,11,24,15,19,26,19,13,29,26,24,25,34,19,17,25,24,29,32,25,21,20,28,16,26,31,23,21,28,15,25,21,28,20,34,19,19,22,22,19,20,16,20,23,25,15,14,12,21,28,24,28,21,21,25,25,28,25,29,30,28,35,32,23,19,34,26,34,17,40,17,31,19,29,15,31,20,27,13,32,21,31,20,27,23,26,26,25,24,24,21,24,18,27,17,22,24,24,22,27,14,25,22,31,15,17,22,34,20,34,26,23,25,23,22,29,27,28,17,22,13,20,17,7,14,23,6,7,8,11,13,18,10,8,14,11,12,15,10,18,11,12,4,9,9,12,5,8,6,12,5,6,7,2,7,9,7,7,4,2,3,2,3,3,7,4,4,4,2,1,0,2,1,0,1,3,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,
10311,花蓮縣花蓮市,主勤里,435,1172,568,604,2,1,2,6,4,4,6,4,7,3,8,6,7,8,5,10,5,10,14,11,11,9,8,12,10,10,17,9,8,12,11,10,11,6,9,11,6,5,12,4,6,4,8,8,9,5,8,6,2,2,6,9,5,7,6,7,4,3,7,5,4,4,10,6,11,8,9,12,7,9,8,15,12,9,6,13,7,10,8,8,7,13,4,13,10,13,8,10,11,9,7,8,8,12,6,8,5,10,11,6,4,5,4,5,6,11,8,4,9,5,5,8,6,12,6,12,7,7,14,4,8,6,6,4,5,7,6,11,8,6,5,9,7,5,13,7,5,4,2,4,8,4,0,3,7,8,2,3,3,5,3,7,3,4,3,3,3,2,4,3,0,2,3,4,0,1,2,3,2,3,2,1,2,1,0,0,1,4,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
10311,花蓮縣花蓮市,主和里,1399,3844,1890,1954,14,12,11,18,19,15,23,13,18,16,23,19,20,14,25,21,28,20,26,26,34,20,34,36,26,28,36,27,44,34,21,17,31,17,23,21,34,24,22,24,32,24,29,28,19,26,20,18,20,17,26,20,24,20,26,21,27,20,24,25,31,33,29,18,36,27,26,36,23,28,25,41,34,43,23,34,24,32,20,35,31,32,20,35,28,37,30,27,31,27,26,31,36,21,31,21,19,22,25,31,16,32,26,25,20,26,32,27,26,33,30,30,25,25,24,20,26,26,29,31,24,34,25,35,17,31,18,16,24,27,20,30,11,16,15,13,14,21,12,13,12,14,11,14,9,17,9,12,10,18,11,15,7,13,12,11,6,7,5,11,9,8,5,10,5,8,4,8,6,6,5,1,5,1,5,1,0,5,2,3,3,2,2,2,2,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,1,
10311,花蓮縣花蓮市,主商里,311,866,407,459,1,5,1,3,6,11,6,1,6,2,4,1,4,5,8,11,10,6,8,8,10,10,15,11,14,15,13,5,9,13,4,5,3,4,9,6,2,2,4,5,4,4,10,6,8,6,1,5,7,7,3,3,4,7,4,5,6,4,3,6,3,4,6,5,4,5,6,7,4,4,2,7,4,8,6,6,4,14,6,14,5,12,5,5,6,9,6,6,9,5,4,10,5,3,3,8,5,6,1,8,10,4,5,3,5,9,4,0,4,3,4,4,4,4,8,4,3,6,3,5,4,6,7,5,8,6,5,3,4,9,2,1,2,6,4,4,2,4,1,0,2,4,4,2,1,4,2,1,2,3,3,2,4,4,2,1,1,2,2,1,2,0,1,4,0,1,2,3,0,2,1,2,1,4,1,1,1,1,3,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,
10311,花蓮縣花蓮市,主學里,865,2406,1149,1257,5,8,10,6,10,11,12,12,15,11,12,13,23,18,17,13,21,21,14,21,18,16,22,19,19,22,16,25,21,14,14,22,14,9,13,12,28,13,18,19,3,16,14,11,15,10,13,13,21,12,17,11,18,18,20,15,10,14,12,24,18,17,23,19,19,23,20,17,10,25,10,27,18,33,14,26,24,23,16,22,14,15,21,22,15,13,20,22,15,18,20,16,20,16,12,17,17,17,14,21,16,16,14,21,14,10,14,21,6,15,10,13,20,13,8,12,21,23,13,13,15,17,19,12,19,17,16,18,18,13,4,16,9,8,10,10,8,7,8,10,6,10,11,4,9,14,4,6,3,7,8,11,1,9,6,8,5,4,4,6,3,3,3,4,3,1,3,6,1,2,1,2,3,4,0,4,1,3,2,3,3,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10311,花蓮縣花蓮市,主安里,1131,3161,1508,1653,15,9,16,7,9,12,21,16,18,17,25,14,26,23,25,19,20,25,21,14,15,31,24,17,21,17,12,24,36,26,23,18,18,13,29,26,25,22,24,24,28,29,23,33,13,24,19,17,16,22,19,18,12,14,13,16,15,19,26,16,25,29,21,28,22,35,24,26,22,32,27,28,19,29,20,28,22,31,33,17,26,35,21,24,22,17,24,25,23,24,10,23,27,34,17,25,15,14,19,20,13,17,19,20,19,19,20,16,19,28,23,26,14,19,25,26,20,28,16,22,13,29,21,23,23,27,16,23,16,22,14,15,10,18,8,10,9,13,11,11,9,19,11,8,12,7,17,9,7,9,8,5,10,5,7,6,4,18,8,4,4,4,2,5,2,3,8,5,4,6,4,7,2,1,3,2,5,4,1,0,1,3,0,2,1,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,
10311,花蓮縣花蓮市,主工里,287,796,380,416,4,4,3,3,2,4,2,3,3,3,6,5,10,5,8,7,3,8,8,8,5,9,10,4,6,6,4,7,10,7,6,5,4,3,5,3,7,0,2,3,5,4,3,8,4,6,3,2,5,2,4,5,1,6,3,8,5,4,7,5,8,8,9,6,8,11,5,11,10,5,4,11,5,10,4,5,8,7,8,10,5,6,4,6,4,4,5,6,3,0,8,6,5,5,3,6,6,5,3,4,3,5,2,5,2,6,7,4,4,3,5,8,1,4,8,6,6,7,9,5,5,5,4,3,7,8,2,7,4,5,5,2,3,1,5,3,3,3,3,1,1,1,1,3,2,3,1,2,2,2,2,2,0,4,2,1,4,2,1,3,2,1,0,5,2,2,1,2,0,2,0,1,1,3,0,1,2,0,0,0,2,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,
10311,花蓮縣花蓮市,主權里,2458,6687,3191,3496,27,26,30,20,34,22,30,31,21,23,25,28,40,28,32,23,50,36,38,35,54,38,48,39,60,41,53,44,50,53,53,46,32,48,50,45,54,49,43,41,46,38,48,52,50,47,48,42,49,42,38,45,41,39,45,48,39,46,59,35,54,55,53,47,54,71,48,51,58,59,48,49,50,58,54,57,50,86,39,65,41,52,43,70,46,66,58,74,46,59,47,65,38,38,54,59,58,57,46,53,39,54,34,48,35,39,52,63,35,52,39,54,55,54,45,61,33,55,40,60,41,44,45,48,25,60,35,35,37,49,27,28,23,32,24,25,18,27,15,15,20,25,18,19,13,27,18,18,21,23,20,23,16,20,11,11,9,11,9,7,5,6,10,9,5,9,5,6,5,5,8,7,5,1,6,3,3,6,6,2,1,2,2,4,3,1,0,6,2,0,1,0,0,0,0,1,0,0,0,0,0,0,
10311,花蓮縣花蓮市,主睦里,283,710,335,375,1,3,0,2,2,4,2,8,6,1,4,8,3,7,3,2,2,4,8,1,3,4,5,6,6,3,1,6,2,6,7,6,4,4,4,4,2,4,2,6,8,10,7,4,3,6,4,6,5,5,1,4,6,3,4,2,3,6,2,2,5,6,4,6,5,8,9,4,5,1,6,8,8,4,5,3,7,6,4,5,5,7,5,9,8,6,3,0,7,8,1,7,7,5,4,10,1,3,8,8,6,6,7,6,4,2,4,4,8,4,5,5,4,4,5,3,7,9,5,7,6,7,3,1,7,8,2,1,2,6,2,6,3,0,3,4,0,3,2,2,2,1,2,3,4,4,5,2,1,1,2,3,2,1,2,2,2,2,1,1,1,2,0,2,0,2,1,1,2,1,1,2,0,1,0,1,0,1,2,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
