統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10311,金門縣金城鎮,北門里,1447,4695,2414,2281,28,29,30,14,24,27,25,24,19,23,17,17,14,15,27,16,19,18,16,13,16,21,30,10,20,18,26,18,28,20,24,16,23,22,33,21,26,43,19,19,33,26,30,30,43,44,35,44,48,41,35,26,45,39,29,33,29,38,29,30,37,33,34,54,32,43,31,35,30,35,46,32,39,35,33,43,37,23,34,37,31,33,40,28,28,36,37,42,44,43,37,31,43,40,33,33,34,40,52,31,45,36,46,29,38,31,41,35,56,59,43,37,40,31,45,45,44,54,29,35,43,41,48,35,36,24,42,29,22,24,22,24,21,15,15,17,20,11,15,16,15,12,10,11,19,11,13,12,6,14,12,12,8,8,17,6,3,17,7,8,6,5,5,8,8,6,1,8,3,2,4,2,1,1,3,8,3,2,1,3,2,3,0,2,0,5,0,2,1,1,0,1,2,1,0,0,1,0,0,0,0,0,
10311,金門縣金城鎮,南門里,1882,6005,2969,3036,38,37,31,36,46,30,21,18,28,18,26,24,22,23,18,20,21,17,19,27,23,16,21,22,25,28,22,29,36,26,17,26,26,26,33,36,37,41,49,55,37,37,39,60,43,42,40,48,53,32,41,52,39,61,47,42,55,43,38,52,63,49,47,61,54,46,53,54,59,51,42,66,47,48,31,44,52,60,34,31,49,52,44,37,46,45,46,49,46,35,50,37,39,44,41,50,43,54,60,50,50,51,45,50,53,52,54,37,55,50,54,40,63,40,52,48,50,55,32,50,61,50,39,44,45,48,35,33,35,31,19,21,16,25,26,22,8,14,13,14,16,16,15,16,19,13,22,13,8,19,17,25,15,19,20,15,8,14,17,10,11,11,18,12,8,12,3,12,5,9,2,11,4,8,3,4,3,6,1,5,1,7,1,3,2,3,1,3,2,2,2,1,0,2,0,1,0,1,0,0,3,1,
10311,金門縣金城鎮,古城里,1136,3790,1893,1897,19,16,30,24,29,19,32,13,10,16,19,17,11,15,12,13,9,14,7,9,13,5,12,10,18,7,11,5,10,11,9,8,16,14,20,22,24,20,18,20,35,24,21,26,21,30,24,30,34,23,25,29,27,30,26,34,25,30,31,36,33,42,28,31,35,42,23,36,30,31,38,37,32,33,24,30,32,40,19,27,27,27,33,32,31,29,37,35,35,32,33,23,34,27,38,36,40,42,27,42,37,32,28,32,36,36,35,28,40,38,34,19,30,30,33,35,41,29,29,25,32,35,22,27,16,24,20,22,21,20,18,19,11,18,14,5,13,11,8,6,12,11,5,9,9,14,13,6,8,16,11,9,10,9,16,8,7,6,12,6,12,10,4,4,6,7,2,8,1,4,1,4,3,4,5,5,2,3,2,5,0,1,1,2,1,5,1,3,1,0,0,0,2,0,0,0,1,1,0,1,0,1,
10311,金門縣金城鎮,東門里,1664,5619,2803,2816,32,24,27,25,39,35,24,23,17,23,30,19,18,16,24,25,18,29,24,20,23,27,21,24,27,29,23,20,32,31,23,24,25,24,25,33,35,26,39,40,29,38,54,38,44,54,42,50,40,43,37,48,51,39,48,39,51,43,36,36,38,50,35,37,47,48,33,45,35,48,41,40,48,52,33,37,29,41,44,55,34,50,41,39,42,28,51,52,46,42,44,57,47,50,54,50,48,47,60,56,64,54,59,51,56,48,45,44,62,57,63,40,67,54,47,29,48,39,43,41,57,45,38,32,29,44,24,32,37,23,19,22,18,16,20,14,15,15,15,21,14,12,11,14,16,11,14,16,8,17,12,16,12,15,9,15,11,13,14,8,10,11,5,11,7,6,4,8,4,9,4,10,1,5,4,5,0,3,3,3,2,2,1,6,0,3,1,2,0,2,1,1,0,0,0,0,0,0,0,0,1,2,
10311,金門縣金城鎮,珠沙里,897,2892,1496,1396,14,12,16,8,8,8,10,9,8,7,3,6,9,7,9,1,2,5,15,6,10,11,4,7,5,11,8,6,9,14,10,6,10,11,14,11,13,18,12,25,25,19,31,14,27,23,17,22,24,23,30,20,22,27,28,18,29,22,23,18,17,25,17,23,12,23,30,26,22,20,21,28,21,20,20,21,24,16,15,17,18,19,18,11,22,16,24,18,25,28,26,19,33,27,24,17,30,27,37,31,36,34,34,24,16,34,31,20,27,37,36,34,32,22,30,30,26,27,36,27,23,27,18,14,28,19,16,21,20,13,17,13,14,12,4,11,7,5,11,8,11,13,10,9,10,7,3,8,14,9,10,5,8,5,13,10,6,15,8,5,8,4,4,5,3,6,4,4,7,4,2,4,0,5,0,5,1,6,1,1,4,2,1,1,2,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,
10311,金門縣金城鎮,西門里,3374,11040,5438,5602,61,74,55,63,69,64,50,56,44,47,58,47,44,42,42,31,32,38,50,44,39,35,47,28,50,39,60,45,63,69,48,50,55,50,79,67,77,76,74,82,65,70,74,94,68,102,85,90,95,83,101,77,102,95,87,72,84,92,97,89,94,87,84,97,85,97,90,129,79,111,92,109,84,104,75,96,96,88,67,70,75,79,75,56,98,85,79,90,79,82,84,97,87,80,78,73,85,108,98,101,90,100,84,102,100,85,92,73,78,104,93,87,91,89,97,82,96,92,74,85,89,90,71,73,81,76,70,70,41,55,45,51,40,36,36,34,33,36,31,27,31,31,35,28,43,31,24,23,28,24,14,23,23,20,18,21,23,21,15,19,14,13,15,16,13,9,12,11,9,11,4,19,9,10,4,11,1,7,7,11,4,13,1,8,5,2,6,9,3,3,2,0,2,2,0,3,0,0,0,3,2,3,
10311,金門縣金城鎮,賢庵里,1375,4627,2369,2258,22,17,25,24,25,22,15,11,12,10,7,12,12,12,10,10,16,11,14,11,17,18,11,9,17,11,14,19,23,16,17,13,19,21,20,32,28,23,28,27,29,35,23,37,47,41,48,60,52,47,47,34,41,41,38,36,36,40,51,38,34,42,39,35,39,35,38,32,36,32,30,47,33,40,35,32,29,33,34,35,36,34,32,31,34,31,42,45,44,27,37,40,36,40,49,32,46,48,46,33,56,51,35,54,54,35,34,41,62,44,42,36,37,27,52,53,45,37,45,41,45,39,33,28,30,31,34,21,28,17,29,16,25,10,11,8,8,9,9,6,18,9,16,13,13,7,6,6,10,9,12,9,10,12,7,11,5,8,7,10,4,6,5,14,4,13,4,12,4,5,2,8,1,3,3,4,4,5,0,3,2,5,0,6,1,3,1,2,0,3,1,0,0,2,0,0,1,0,1,0,0,4,
10311,金門縣金城鎮,金水里,649,2088,1079,1009,10,8,9,4,14,16,7,2,7,7,4,2,4,7,8,1,5,1,4,4,6,2,6,2,5,4,7,5,7,7,6,7,11,6,9,20,18,14,16,19,8,14,14,20,16,16,13,20,15,16,17,15,12,19,17,21,17,19,12,16,17,18,21,15,23,18,20,16,22,12,23,13,16,17,16,13,16,13,15,9,12,15,19,12,19,15,14,13,22,15,15,15,21,8,8,16,17,30,18,28,21,18,18,27,21,23,23,15,23,14,13,15,25,18,25,20,26,14,23,22,23,13,17,19,17,11,15,13,11,15,9,12,15,10,4,2,3,2,1,7,3,9,5,4,5,3,7,4,8,4,4,5,0,5,7,3,8,2,7,8,10,1,4,5,4,5,5,4,1,4,4,5,1,5,2,3,1,6,1,2,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
10311,金門縣金沙鎮,三山里,606,1953,978,975,4,8,8,5,6,8,6,9,1,6,3,5,6,2,2,2,6,4,3,7,4,4,8,8,6,2,9,6,7,10,7,7,6,9,13,11,15,11,9,11,22,14,12,10,16,18,18,12,13,21,8,17,13,13,18,14,10,13,9,11,12,14,13,9,14,17,16,13,15,13,12,14,6,16,10,9,14,14,8,14,17,18,19,13,11,17,21,18,14,17,21,12,16,18,17,23,25,23,23,14,25,21,18,24,21,18,21,17,21,28,17,11,20,18,14,17,27,18,13,13,11,16,12,11,11,6,19,10,5,4,10,11,9,3,8,7,7,7,3,6,3,5,9,8,8,10,7,9,8,8,7,4,11,9,3,7,10,5,7,8,8,8,8,4,6,2,7,9,2,2,1,2,1,5,1,0,4,3,0,4,0,0,2,1,0,1,0,3,0,3,0,1,0,0,0,0,0,0,0,0,1,4,
10311,金門縣金沙鎮,何斗里,634,2070,1009,1061,14,10,9,9,9,6,12,6,5,5,3,3,2,3,10,4,4,6,6,7,13,5,6,9,10,7,9,7,13,12,5,3,10,7,12,14,12,15,10,19,8,24,20,15,11,12,15,22,22,15,18,12,19,19,22,21,16,17,16,20,19,9,12,17,14,21,16,14,17,26,9,21,10,11,8,29,18,14,13,22,14,14,12,19,14,16,17,19,12,15,17,17,23,14,14,14,29,19,12,20,26,17,12,15,25,19,12,16,12,15,18,23,19,18,22,9,17,22,15,17,25,12,13,9,11,14,9,15,7,8,15,14,10,5,7,8,7,3,7,8,6,5,6,7,6,9,4,6,3,4,3,6,6,5,10,3,4,6,6,8,7,5,3,7,1,3,2,2,1,4,1,5,2,1,0,5,1,1,2,5,0,1,2,4,1,1,1,1,0,2,0,0,0,0,0,3,0,0,1,0,0,0,
