year,age_range,male,female,total
2019,0-4,652,632,1284
2019,5-9,655,600,1255
2019,10-14,758,657,1415
2019,15-19,1205,1071,2276
2019,20-24,1615,1415,3030
2019,25-29,1709,1471,3180
2019,30-34,1782,1375,3157
2019,35-39,1939,1600,3539
2019,40-44,1764,1566,3330
2019,45-49,1637,1446,3083
2019,50-54,1851,1611,3462
2019,55-59,2034,1915,3949
2019,60-64,1855,1699,3554
2019,65-69,1416,1431,2847
2019,70-74,765,847,1612
2019,75-79,608,819,1427
2019,80-84,471,601,1072
2019,85-89,238,379,617
2019,90-94,78,138,216
2019,95-99,11,34,45
2019,100+,3,5,8
2020,0-4,687,652,1339
2020,5-9,665,631,1296
2020,10-14,713,611,1324
2020,15-19,1091,985,2076
2020,20-24,1565,1358,2923
2020,25-29,1658,1468,3126
2020,30-34,1803,1425,3228
2020,35-39,1914,1528,3442
2020,40-44,1840,1619,3459
2020,45-49,1568,1438,3006
2020,50-54,1833,1546,3379
2020,55-59,2007,1869,3876
2020,60-64,1876,1742,3618
2020,65-69,1517,1521,3038
2020,70-74,850,928,1778
2020,75-79,578,764,1342
2020,80-84,466,633,1099
2020,85-89,260,398,658
2020,90-94,89,146,235
2020,95-99,13,43,56
2020,100+,0,0,0
2021,0-4,729,695,1424
2021,5-9,673,641,1314
2021,10-14,696,584,1280
2021,15-19,973,885,1858
2021,20-24,1491,1304,2795
2021,25-29,1655,1468,3123
2021,30-34,1786,1440,3226
2021,35-39,1875,1473,3348
2021,40-44,1897,1636,3533
2021,45-49,1548,1434,2982
2021,50-54,1783,1505,3288
2021,55-59,1927,1828,3755
2021,60-64,1922,1808,3730
2021,65-69,1610,1538,3148
2021,70-74,977,1088,2065
2021,75-79,548,706,1254
2021,80-84,465,638,1103
2021,85-89,266,424,690
2021,90-94,104,163,267
2021,95-99,17,41,58
2021,100+,0,0,0
2022,0-4,774,743,1517
2022,5-9,675,624,1299
2022,10-14,689,603,1292
2022,15-19,874,785,1659
2022,20-24,1391,1228,2619
2022,25-29,1705,1474,3179
2022,30-34,1756,1452,3208
2022,35-39,1801,1437,3238
2022,40-44,1895,1644,3539
2022,45-49,1638,1470,3108
2022,50-54,1697,1509,3206
2022,55-59,1862,1696,3558
2022,60-64,1966,1871,3837
2022,65-69,1654,1535,3189
2022,70-74,1083,1207,2290
2022,75-79,554,706,1260
2022,80-84,473,652,1125
2022,85-89,273,418,691
2022,90-94,112,200,312
2022,95-99,18,41,59
2022,100+,0,0,0
2023,0-4,838,802,1640
2023,5-9,656,620,1276
2023,10-14,689,599,1288
2023,15-19,796,706,1502
2023,20-24,1315,1162,2477
2023,25-29,1649,1438,3087
2023,30-34,1721,1481,3202
2023,35-39,1789,1391,3180
2023,40-44,1921,1629,3550
2023,45-49,1657,1510,3167
2023,50-54,1656,1471,3127
2023,55-59,1831,1617,3448
2023,60-64,1989,1919,3908
2023,65-69,1669,1565,3234
2023,70-74,1182,1303,2485
2023,75-79,597,708,1305
2023,80-84,449,688,1137
2023,85-89,287,419,706
2023,90-94,122,210,332
2023,95-99,23,47,70
2023,100+,0,0,0
2024,0-4,906,843,1749
2024,5-9,652,632,1284
2024,10-14,655,600,1255
2024,15-19,758,657,1415
2024,20-24,1205,1071,2276
2024,25-29,1615,1415,3030
2024,30-34,1708,1471,3179
2024,35-39,1767,1375,3142
2024,40-44,1914,1600,3514
2024,45-49,1733,1564,3297
2024,50-54,1591,1427,3018
2024,55-59,1784,1586,3370
2024,60-64,1934,1875,3809
2024,65-69,1727,1645,3372
2024,70-74,1269,1353,2622
2024,75-79,642,767,1409
2024,80-84,455,684,1139
2024,85-89,301,437,738
2024,90-94,120,216,336
2024,95-99,29,51,80
2024,100+,0,0,0
2025,0-4,918,855,1773
2025,5-9,687,652,1339
2025,10-14,665,631,1296
2025,15-19,713,611,1324
2025,20-24,1091,985,2076
2025,25-29,1565,1358,2923
2025,30-34,1658,1468,3126
2025,35-39,1787,1425,3212
2025,40-44,1889,1528,3417
2025,45-49,1807,1617,3424
2025,50-54,1524,1419,2943
2025,55-59,1766,1521,3287
2025,60-64,1910,1831,3741
2025,65-69,1747,1690,3437
2025,70-74,1361,1439,2800
2025,75-79,715,843,1558
2025,80-84,433,638,1071
2025,85-89,298,462,760
2025,90-94,131,228,359
2025,95-99,33,55,88
2025,100+,0,0,0
2026,0-4,924,861,1785
2026,5-9,729,695,1424
