year,age_range,male,female,total
2019,0-4,1182,1076,2258
2019,5-9,1282,1110,2392
2019,10-14,1224,1160,2384
2019,15-19,1775,1559,3334
2019,20-24,2160,1955,4115
2019,25-29,2417,2315,4732
2019,30-34,2592,2344,4936
2019,35-39,3050,2935,5985
2019,40-44,3074,3131,6205
2019,45-49,2830,2884,5714
2019,50-54,2875,3002,5877
2019,55-59,2960,3196,6156
2019,60-64,3106,3487,6593
2019,65-69,2902,3348,6250
2019,70-74,1873,2108,3981
2019,75-79,1433,1686,3119
2019,80-84,924,1156,2080
2019,85-89,425,581,1006
2019,90-94,157,222,379
2019,95-99,33,44,77
2019,100+,4,3,7
2020,0-4,1183,1086,2269
2020,5-9,1344,1193,2537
2020,10-14,1176,1053,2229
2020,15-19,1627,1454,3081
2020,20-24,2080,1921,4001
2020,25-29,2410,2222,4632
2020,30-34,2520,2296,4816
2020,35-39,2996,2860,5856
2020,40-44,3125,3169,6294
2020,45-49,2786,2878,5664
2020,50-54,2855,2999,5854
2020,55-59,2919,3121,6040
2020,60-64,3065,3314,6379
2020,65-69,2961,3534,6495
2020,70-74,2040,2337,4377
2020,75-79,1383,1662,3045
2020,80-84,993,1216,2209
2020,85-89,434,644,1078
2020,90-94,170,245,415
2020,95-99,47,44,91
2020,100+,0,0,0
2021,0-4,1199,1137,2336
2021,5-9,1374,1204,2578
2021,10-14,1160,1022,2182
2021,15-19,1521,1384,2905
2021,20-24,1971,1781,3752
2021,25-29,2342,2226,4568
2021,30-34,2580,2301,4881
2021,35-39,2870,2687,5557
2021,40-44,3084,3130,6214
2021,45-49,2854,2872,5726
2021,50-54,2812,3048,5860
2021,55-59,2891,3062,5953
2021,60-64,2989,3233,6222
2021,65-69,2910,3498,6408
2021,70-74,2319,2697,5016
2021,75-79,1329,1595,2924
2021,80-84,1042,1301,2343
2021,85-89,487,694,1181
2021,90-94,172,269,441
2021,95-99,46,52,98
2021,100+,0,0,0
2022,0-4,1265,1205,2470
2022,5-9,1321,1144,2465
2022,10-14,1205,1077,2282
2022,15-19,1406,1298,2704
2022,20-24,1878,1677,3555
2022,25-29,2318,2150,4468
2022,30-34,2507,2330,4837
2022,35-39,2785,2543,5328
2022,40-44,3064,3090,6154
2022,45-49,2912,2956,5868
2022,50-54,2809,2961,5770
2022,55-59,2843,3017,5860
2022,60-64,2937,3206,6143
2022,65-69,2856,3461,6317
2022,70-74,2489,2933,5422
2022,75-79,1373,1644,3017
2022,80-84,1066,1328,2394
2022,85-89,502,754,1256
2022,90-94,196,293,489
2022,95-99,47,60,107
2022,100+,0,0,0
2023,0-4,1347,1265,2612
2023,5-9,1253,1107,2360
2023,10-14,1252,1120,2372
2023,15-19,1301,1210,2511
2023,20-24,1807,1610,3417
2023,25-29,2280,2065,4345
2023,30-34,2429,2307,4736
2023,35-39,2666,2458,5124
2023,40-44,3115,3031,6146
2023,45-49,2923,3014,5937
2023,50-54,2774,2905,5679
2023,55-59,2796,2979,5775
2023,60-64,2877,3169,6046
2023,65-69,2861,3407,6268
2023,70-74,2575,3104,5679
2023,75-79,1458,1726,3184
2023,80-84,1080,1372,2452
2023,85-89,549,811,1360
2023,90-94,198,314,512
2023,95-99,51,69,120
2023,100+,0,0,0
2024,0-4,1438,1338,2776
2024,5-9,1182,1076,2258
2024,10-14,1282,1110,2392
2024,15-19,1224,1160,2384
2024,20-24,1775,1559,3334
2024,25-29,2160,1955,4115
2024,30-34,2411,2315,4726
2024,35-39,2568,2344,4912
2024,40-44,3012,2922,5934
2024,45-49,3016,3106,6122
2024,50-54,2752,2857,5609
2024,55-59,2770,2956,5726
2024,60-64,2813,3131,5944
2024,65-69,2890,3373,6263
2024,70-74,2595,3163,5758
2024,75-79,1571,1910,3481
2024,80-84,1073,1404,2477
2024,85-89,591,840,1431
2024,90-94,213,332,545
2024,95-99,52,85,137
2024,100+,0,0,0
2025,0-4,1441,1340,2781
2025,5-9,1183,1086,2269
2025,10-14,1344,1193,2537
2025,15-19,1176,1053,2229
2025,20-24,1627,1454,3081
2025,25-29,2080,1921,4001
2025,30-34,2406,2222,4628
2025,35-39,2496,2296,4792
2025,40-44,2960,2849,5809
2025,45-49,3065,3144,6209
2025,50-54,2711,2851,5562
