year,age_range,male,female,total
2019,0-4,2612,2465,5077
2019,5-9,2081,1854,3935
2019,10-14,1962,1796,3758
2019,15-19,3481,3289,6770
2019,20-24,5643,5672,11315
2019,25-29,5776,5783,11559
2019,30-34,5159,5126,10285
2019,35-39,5090,5270,10360
2019,40-44,4776,5224,10000
2019,45-49,5389,5274,10663
2019,50-54,6120,6236,12356
2019,55-59,6768,6691,13459
2019,60-64,5965,5609,11574
2019,65-69,3743,3720,7463
2019,70-74,1953,1879,3832
2019,75-79,1489,1557,3046
2019,80-84,1098,1238,2336
2019,85-89,598,811,1409
2019,90-94,148,438,586
2019,95-99,49,157,206
2019,100+,18,38,56
2020,0-4,2761,2594,5355
2020,5-9,2182,1954,4136
2020,10-14,1922,1746,3668
2020,15-19,2797,2596,5393
2020,20-24,5519,5514,11033
2020,25-29,5798,5906,11704
2020,30-34,5341,5190,10531
2020,35-39,5134,5367,10501
2020,40-44,4813,5195,10008
2020,45-49,5046,5104,10150
2020,50-54,5984,6017,12001
2020,55-59,6574,6628,13202
2020,60-64,6362,6012,12374
2020,65-69,4173,4136,8309
2020,70-74,2054,2041,4095
2020,75-79,1486,1525,3011
2020,80-84,1103,1268,2371
2020,85-89,637,843,1480
2020,90-94,167,433,600
2020,95-99,45,152,197
2020,100+,0,0,0
2021,0-4,2863,2689,5552
2021,5-9,2295,2088,4383
2021,10-14,1929,1726,3655
2021,15-19,2293,2117,4410
2021,20-24,5233,5149,10382
2021,25-29,5944,5992,11936
2021,30-34,5385,5301,10686
2021,35-39,5101,5255,10356
2021,40-44,4797,5247,10044
2021,45-49,4891,5060,9951
2021,50-54,5821,5830,11651
2021,55-59,6575,6737,13312
2021,60-64,6274,5955,12229
2021,65-69,4665,4577,9242
2021,70-74,2339,2379,4718
2021,75-79,1477,1532,3009
2021,80-84,1117,1266,2383
2021,85-89,642,846,1488
2021,90-94,189,438,627
2021,95-99,47,156,203
2021,100+,0,0,0
2022,0-4,2941,2779,5720
2022,5-9,2372,2163,4535
2022,10-14,1979,1812,3791
2022,15-19,2157,1940,4097
2022,20-24,4558,4477,9035
2022,25-29,6010,6015,12025
2022,30-34,5529,5488,11017
2022,35-39,5051,5166,10217
2022,40-44,4889,5284,10173
2022,45-49,4774,5013,9787
2022,50-54,5631,5555,11186
2022,55-59,6407,6723,13130
2022,60-64,6313,6078,12391
2022,65-69,5005,4933,9938
2022,70-74,2684,2748,5432
2022,75-79,1473,1543,3016
2022,80-84,1100,1263,2363
2022,85-89,691,871,1562
2022,90-94,224,448,672
2022,95-99,50,154,204
2022,100+,0,0,0
2023,0-4,2992,2798,5790
2023,5-9,2527,2346,4873
2023,10-14,2006,1851,3857
2023,15-19,2030,1828,3858
2023,20-24,4071,3852,7923
2023,25-29,5777,5910,11687
2023,30-34,5632,5580,11212
2023,35-39,5100,5184,10284
2023,40-44,4996,5211,10207
2023,45-49,4689,5140,9829
2023,50-54,5440,5352,10792
2023,55-59,6182,6457,12639
2023,60-64,6348,6270,12618
2023,65-69,5369,5340,10709
2023,70-74,2966,3067,6033
2023,75-79,1541,1600,3141
2023,80-84,1084,1261,2345
2023,85-89,718,894,1612
2023,90-94,261,458,719
2023,95-99,48,156,204
2023,100+,0,0,0
2024,0-4,3061,2847,5908
2024,5-9,2612,2465,5077
2024,10-14,2081,1854,3935
2024,15-19,1962,1796,3758
2024,20-24,3475,3289,6764
2024,25-29,5618,5672,11290
2024,30-34,5750,5776,11526
2024,35-39,5122,5104,10226
2024,40-44,5027,5245,10272
2024,45-49,4683,5192,9875
2024,50-54,5242,5220,10462
2024,55-59,5894,6147,12041
2024,60-64,6435,6553,12988
2024,65-69,5555,5430,10985
2024,70-74,3359,3520,6879
2024,75-79,1636,1702,3338
2024,80-84,1118,1302,2420
2024,85-89,703,898,1601
2024,90-94,303,462,765
2024,95-99,51,163,214
2024,100+,0,0,0
2025,0-4,3065,2851,5916
2025,5-9,2761,2594,5355
2025,10-14,2182,1954,4136
2025,15-19,1922,1746,3668
2025,20-24,2796,2596,5392
2025,25-29,5494,5514,11008
2025,30-34,5773,5899,11672
2025,35-39,5302,5167,10469
2025,40-44,5071,5342,10413
2025,45-49,4721,5163,9884
2025,50-54,4909,5052,9961
2025,55-59,5766,5932,11698
2025,60-64,6256,6495,12751
2025,65-69,5930,5824,11754
2025,70-74,3744,3917,7661
2025,75-79,1724,1854,3578
2025,80-84,1118,1278,2396
2025,85-89,707,926,1633
2025,90-94,321,483,804
2025,95-99,58,160,218
2025,100+,0,0,0
2026,0-4,3065,2851,5916
2026,5-9,2863,2689,5552
2026,10-14,2295,2088,4383
2026,15-19,1929,1726,3655
2026,20-24,2293,2117,4410
2026,25-29,5212,5149,10361
2026,30-34,5919,5985,11904
2026,35-39,5346,5277,10623
2026,40-44,5037,5230,10267
2026,45-49,4706,5215,9921
2026,50-54,4759,5010,9769
2026,55-59,5611,5748,11359
2026,60-64,6260,6604,12864
2026,65-69,5854,5771,11625
2026,70-74,4192,4341,8533
2026,75-79,1968,2167,4135
2026,80-84,1113,1287,2400
2026,85-89,715,927,1642
2026,90-94,322,490,812
2026,95-99,69,164,233
2026,100+,0,0,0
2027,0-4,3047,2835,5882
2027,5-9,2941,2779,5720
2027,10-14,2372,2163,4535
2027,15-19,1979,1812,3791
2027,20-24,2157,1940,4097
2027,25-29,4542,4477,9019
2027,30-34,5985,6008,11993
2027,35-39,5491,5464,10955
2027,40-44,4989,5141,10130
2027,45-49,4796,5253,10049
2027,50-54,4646,4964,9610
2027,55-59,5431,5478,10909
2027,60-64,6103,6592,12695
2027,65-69,5896,5895,11791
2027,70-74,4503,4683,9186
2027,75-79,2263,2508,4771
2027,80-84,1114,1299,2413
2027,85-89,708,928,1636
2027,90-94,352,509,861
2027,95-99,81,170,251
2027,100+,0,0,0
2028,0-4,3011,2802,5813
2028,5-9,2992,2798,5790
2028,10-14,2527,2346,4873
2028,15-19,2006,1851,3857
2028,20-24,2030,1828,3858
2028,25-29,4060,3852,7912
2028,30-34,5752,5904,11656
2028,35-39,5594,5555,11149
2028,40-44,5038,5159,10197
2028,45-49,4903,5181,10084
2028,50-54,4563,5090,9653
2028,55-59,5248,5280,10528
2028,60-64,5892,6333,12225
2028,65-69,5933,6084,12017
2028,70-74,4836,5072,9908
2028,75-79,2505,2801,5306
2028,80-84,1170,1352,2522
2028,85-89,703,931,1634
2028,90-94,367,527,894
2028,95-99,95,177,272
2028,100+,0,0,0
2029,0-4,2956,2751,5707
2029,5-9,3061,2847,5908
2029,10-14,2612,2465,5077
2029,15-19,2081,1854,3935
2029,20-24,1962,1796,3758
2029,25-29,3469,3289,6758
2029,30-34,5593,5666,11259
2029,35-39,5713,5752,11465
2029,40-44,5062,5079,10141
2029,45-49,4933,5215,10148
2029,50-54,4559,5143,9702
2029,55-59,5057,5151,10208
2029,60-64,5621,6030,11651
2029,65-69,6021,6361,12382
2029,70-74,5009,5159,10168
2029,75-79,2844,3219,6063
2029,80-84,1251,1447,2698
2029,85-89,730,968,1698
2029,90-94,362,531,893
2029,95-99,111,182,293
2029,100+,0,0,0
2030,0-4,2873,2675,5548
2030,5-9,3065,2851,5916
2030,10-14,2761,2594,5355
2030,15-19,2182,1954,4136
2030,20-24,1922,1746,3668
2030,25-29,2794,2596,5390
2030,30-34,5469,5509,10978
2030,35-39,5736,5875,11611
2030,40-44,5241,5142,10383
2030,45-49,4974,5311,10285
2030,50-54,4596,5114,9710
2030,55-59,4736,4985,9721
2030,60-64,5500,5820,11320
2030,65-69,5856,6305,12161
2030,70-74,5345,5532,10877
2030,75-79,3165,3577,6742
2030,80-84,1316,1578,2894
2030,85-89,727,949,1676
2030,90-94,362,547,909
2030,95-99,115,190,305
2030,100+,0,0,0
2031,0-4,2767,2578,5345
2031,5-9,3065,2851,5916
2031,10-14,2863,2689,5552
