year,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,0f,1f,2f,3f,4f,5f,6f,7f,8f,9f,10f,11f,12f,13f,14f,15f,16f,17f,18f,19f,20f,21f,22f,23f,24f,25f,26f,27f,28f,29f,30f,31f,32f,33f,34f,35f,36f,37f,38f,39f,40f,41f,42f,43f,44f,45f,46f,47f,48f,49f,50f,51f,52f,53f,54f,55f,56f,57f,58f,59f,60f,61f,62f,63f,64f,65f,66f,67f,68f,69f,70f,71f,72f,73f,74f,75f,76f,77f,78f,79f,80f,81f,82f,83f,84f,85f,86f,87f,88f,89f,90f,91f,92f,93f,94f,95f,96f,97f,98f,99f,100f
2019,33,31,39,41,43,37,29,30,31,26,33,33,33,23,35,34,43,36,40,46,49,49,56,52,47,58,47,45,61,52,45,55,48,60,51,69,69,63,63,64,59,52,47,48,54,43,53,46,47,56,55,46,52,58,72,60,60,58,60,49,56,46,43,51,32,35,29,19,29,19,17,21,9,8,4,12,6,18,16,12,6,9,12,5,6,7,3,4,5,6,1,2,1,3,2,0,0,0,0,0,0,29,33,36,33,29,49,37,37,19,26,27,31,11,15,32,26,31,40,36,38,45,37,57,55,41,37,44,50,57,53,49,41,43,35,57,52,73,63,68,54,53,43,50,53,43,52,47,55,46,42,42,54,58,62,55,51,63,72,59,58,48,57,40,36,47,35,34,29,31,22,22,27,10,16,16,11,13,18,19,16,16,24,11,12,10,7,6,7,8,7,7,1,1,4,1,1,2,1,0,0,0
2020,25,33,31,39,41,43,37,29,30,31,26,33,33,33,23,35,34,43,36,40,46,49,49,56,52,47,58,47,45,61,52,45,55,48,60,51,69,69,63,63,64,59,52,47,48,54,43,53,46,47,56,55,46,52,58,71,60,59,57,59,49,55,45,42,50,32,34,29,19,28,19,17,20,9,8,4,12,6,17,15,11,6,8,11,5,5,6,3,4,4,5,1,2,1,2,2,0,0,0,0,0,24,29,33,36,33,29,49,37,37,19,26,27,31,11,15,32,26,31,40,36,38,45,37,57,55,41,37,44,50,57,53,49,41,43,35,57,52,73,63,68,54,53,43,50,53,43,52,47,55,46,42,42,54,58,62,55,51,63,72,59,58,48,57,40,36,47,35,34,29,31,22,22,27,10,16,16,11,13,18,18,15,15,23,10,11,9,7,6,6,7,6,6,1,1,3,1,1,2,1,0,0
2021,25,25,33,31,39,41,43,37,29,30,31,26,33,33,33,23,35,34,43,36,40,46,49,49,56,52,47,58,47,45,61,52,45,55,48,60,51,69,69,63,63,64,59,52,47,48,54,43,53,46,47,56,55,46,52,58,70,59,58,56,58,48,54,44,41,49,32,33,28,19,27,19,17,19,9,8,4,11,6,16,14,10,6,7,10,5,5,5,3,4,3,4,1,2,1,2,2,0,0,0,0,24,24,29,33,36,33,29,49,37,37,19,26,27,31,11,15,32,26,31,40,36,38,45,37,57,55,41,37,44,50,57,53,49,41,43,35,57,52,73,63,68,54,53,43,50,53,43,52,47,55,46,42,42,54,58,62,55,51,63,72,59,58,48,57,40,36,47,35,34,29,31,22,22,27,10,16,16,11,13,17,17,14,14,22,9,10,8,6,5,5,6,5,5,1,1,2,1,1,1,1,0
2022,26,25,25,33,31,39,41,43,37,29,30,31,26,33,33,33,23,35,34,43,36,40,46,49,49,56,52,47,58,47,45,61,52,45,55,48,60,51,69,69,63,63,64,59,52,47,48,54,43,53,46,47,56,55,46,52,58,69,58,57,55,57,47,53,43,40,48,31,32,27,19,26,19,17,18,9,8,4,10,6,15,13,9,6,6,9,5,4,4,3,3,3,3,1,2,1,2,2,0,0,0,24,24,24,29,33,36,33,29,49,37,37,19,26,27,31,11,15,32,26,31,40,36,38,45,37,57,55,41,37,44,50,57,53,49,41,43,35,57,52,73,63,68,54,53,43,50,53,43,52,47,55,46,42,42,54,58,62,55,51,63,72,59,58,48,57,40,36,47,35,34,29,31,22,22,27,10,16,16,11,13,16,16,13,13,21,8,9,7,5,5,4,5,4,4,1,1,2,1,1,1,0
2023,25,26,25,25,33,31,39,41,43,37,29,30,31,26,33,33,33,23,35,34,43,36,40,46,49,49,56,52,47,58,47,45,61,52,45,55,48,60,51,69,69,63,63,64,59,52,47,48,54,43,53,46,47,56,55,46,52,58,68,57,56,54,56,46,52,42,39,47,30,31,26,19,25,18,16,17,9,8,4,9,6,14,12,8,6,5,8,4,4,4,3,3,3,3,1,2,1,2,1,0,0,24,24,24,24,29,33,36,33,29,49,37,37,19,26,27,31,11,15,32,26,31,40,36,38,45,37,57,55,41,37,44,50,57,53,49,41,43,35,57,52,73,63,68,54,53,43,50,53,43,52,47,55,46,42,42,54,58,62,55,51,63,72,59,58,48,57,40,36,47,35,34,29,31,22,22,26,10,16,16,11,13,15,15,12,12,20,7,8,6,5,4,4,4,3,3,1,1,2,1,1,0
2024,23,25,26,25,25,33,31,39,41,43,37,29,30,31,26,33,33,33,23,35,34,43,36,40,46,49,49,56,52,47,58,47,45,61,52,45,55,48,60,51,69,69,63,63,64,59,52,47,48,54,43,53,46,47,56,55,46,52,57,67,56,55,53,55,45,51,41,38,46,29,30,25,19,24,17,15,16,9,8,4,8,6,13,11,7,5,5,7,4,4,3,3,3,3,2,1,2,1,1,1,0,22,24,24,24,24,29,33,36,33,29,49,37,37,19,26,27,31,11,15,32,26,31,40,36,38,45,37,57,55,41,37,44,50,57,53,49,41,43,35,57,52,73,63,68,54,53,43,50,53,43,52,47,55,46,42,42,54,58,62,55,51,63,72,59,58,48,57,40,36,47,35,34,29,31,22,22,25,10,16,16,11,12,14,14,11,11,19,6,7,5,4,4,3,3,3,2,1,1,1,1,0
2025,22,23,25,26,25,25,33,31,39,41,43,37,29,30,31,26,33,33,33,23,35,34,43,36,40,46,49,49,56,52,47,58,47,45,61,52,45,55,48,60,51,69,69,63,63,64,59,52,47,48,54,43,53,46,47,56,55,46,52,56,66,55,54,52,54,44,50,40,37,45,28,29,24,18,23,16,14,15,9,8,4,8,6,12,10,6,5,5,6,4,3,3,3,3,2,2,1,2,1,1,0,21,22,24,24,24,24,29,33,36,33,29,49,37,37,19,26,27,31,11,15,32,26,31,40,36,38,45,37,57,55,41,37,44,50,57,53,49,41,43,35,57,52,73,63,68,54,53,43,50,53,43,52,47,55,46,42,42,54,58,62,55,51,63,72,59,58,48,57,40,36,47,35,34,29,31,22,22,24,10,16,15,11,12,13,13,10,10,18,6,6,4,4,3,3,3,2,2,1,1,1,0
2026,21,22,23,25,26,25,25,33,31,39,41,43,37,29,30,31,26,33,33,33,23,35,34,43,36,40,46,49,49,56,52,47,58,47,45,61,52,45,55,48,60,51,69,69,63,63,64,59,52,47,48,54,43,53,46,47,56,55,46,52,55,65,54,53,51,53,43,49,39,36,44,27,28,23,17,22,15,13,14,9,8,4,7,6,11,9,5,5,4,5,3,3,3,3,2,2,2,1,2,1,0,20,21,22,24,24,24,24,29,33,36,33,29,49,37,37,19,26,27,31,11,15,32,26,31,40,36,38,45,37,57,55,41,37,44,50,57,53,49,41,43,35,57,52,73,63,68,54,53,43,50,53,43,52,47,55,46,42,42,54,58,62,55,51,63,72,59,58,48,57,40,36,46,35,34,29,30,22,21,23,10,15,14,11,11,12,12,9,9,17,5,5,4,3,3,3,2,2,2,1,1,0
2027,20,21,22,23,25,26,25,25,33,31,39,41,43,37,29,30,31,26,33,33,33,23,35,34,43,36,40,46,49,49,56,52,47,58,47,45,61,52,45,55,48,60,51,69,69,63,63,64,59,52,47,48,54,43,53,46,47,56,55,46,52,54,64,53,52,50,52,42,48,38,35,43,26,27,22,16,21,14,12,13,9,8,4,7,6,10,8,5,4,4,4,3,3,3,2,2,2,2,1,1,0,19,20,21,22,24,24,24,24,29,33,36,33,29,49,37,37,19,26,27,31,11,15,32,26,31,40,36,38,45,37,57,55,41,37,44,50,57,53,49,41,43,35,57,52,73,63,68,54,53,43,50,53,43,52,47,55,46,42,42,54,58,62,55,51,63,72,59,58,48,56,40,36,45,35,33,28,29,21,20,22,10,14,13,10,10,11,11,8,8,15,4,4,3,3,3,2,2,2,2,1,0
2028,20,20,21,22,23,25,26,25,25,33,31,39,41,43,37,29,30,31,26,33,33,33,23,35,34,43,36,40,46,49,49,56,52,47,58,47,45,61,52,45,55,48,60,51,69,69,63,63,64,59,52,47,48,54,43,53,46,47,56,55,46,51,53,63,52,51,49,51,41,47,37,34,42,25,26,21,15,20,13,11,12,8,7,4,6,6,9,7,4,4,3,3,3,3,2,2,2,2,2,1,0,18,19,20,21,22,24,24,24,24,29,33,36,33,29,49,37,37,19,26,27,31,11,15,32,26,31,40,36,38,45,37,57,55,41,37,44,50,57,53,49,41,43,35,57,52,73,63,68,54,53,43,50,53,43,52,47,55,46,42,42,54,58,62,55,51,63,72,59,58,48,55,40,36,44,34,32,27,28,20,19,21,10,13,12,9,9,10,10,7,7,13,4,3,3,3,2,2,2,2,1,0
