年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-64歲,超過64歲,超過20歲,18-19歲
2020-10,65000010-001,新北市板橋區,留侯里,688,1684,807,877,236,1154,294,1387,22
2020-10,65000010-002,新北市板橋區,流芳里,640,1532,709,823,231,1004,297,1247,27
2020-10,65000010-003,新北市板橋區,赤松里,446,980,452,528,151,653,176,788,21
2020-10,65000010-004,新北市板橋區,黃石里,519,1275,616,659,225,819,231,994,26
2020-10,65000010-005,新北市板橋區,挹秀里,873,2014,975,1039,307,1308,399,1642,23
2020-10,65000010-006,新北市板橋區,湳興里,2290,5333,2536,2797,617,3824,892,4491,99
2020-10,65000010-007,新北市板橋區,新興里,1537,3247,1553,1694,306,2344,597,2804,60
2020-10,65000010-008,新北市板橋區,社後里,5476,9764,5517,4247,671,7223,1870,8756,152
2020-10,65000010-009,新北市板橋區,香社里,1590,4312,2141,2171,466,3140,706,3664,80
2020-10,65000010-010,新北市板橋區,中正里,2103,5232,2543,2689,719,3795,718,4293,97
2020-10,65000010-011,新北市板橋區,自強里,2078,5317,2593,2724,685,3393,1239,4452,63
2020-10,65000010-012,新北市板橋區,自立里,1110,2883,1393,1490,314,2013,556,2433,59
2020-10,65000010-013,新北市板橋區,光華里,1144,2806,1367,1439,320,1956,530,2381,43
2020-10,65000010-014,新北市板橋區,國光里,1557,3772,1805,1967,301,2654,817,3294,86
2020-10,65000010-015,新北市板橋區,港尾里,1132,3050,1449,1601,433,2185,432,2459,58
2020-10,65000010-016,新北市板橋區,金華里,1493,4116,2016,2100,528,2870,718,3426,62
2020-10,65000010-017,新北市板橋區,港德里,1945,4874,2381,2493,543,3345,986,4104,101
2020-10,65000010-018,新北市板橋區,民權里,1091,2680,1285,1395,275,1788,617,2297,43
2020-10,65000010-019,新北市板橋區,建國里,1440,3613,1742,1871,394,2508,711,3067,73
2020-10,65000010-020,新北市板橋區,漢生里,1704,4392,2130,2262,704,2799,889,3526,68
2020-10,65000010-021,新北市板橋區,公舘里,1501,4006,1986,2020,569,2749,688,3234,97
2020-10,65000010-022,新北市板橋區,新民里,1764,4649,2253,2396,820,3043,786,3611,85
2020-10,65000010-023,新北市板橋區,幸福里,1528,4046,1980,2066,438,2883,725,3434,81
2020-10,65000010-024,新北市板橋區,忠誠里,1781,4440,2128,2312,664,2943,833,3583,82
2020-10,65000010-025,新北市板橋區,百壽里,1233,2992,1384,1608,566,1954,472,2303,47
2020-10,65000010-026,新北市板橋區,介壽里,1289,3264,1549,1715,549,2112,603,2584,50
2020-10,65000010-027,新北市板橋區,新埔里,886,2131,1041,1090,204,1496,431,1847,36
2020-10,65000010-028,新北市板橋區,華江里,3270,7964,3682,4282,1540,5419,1005,6044,159
2020-10,65000010-029,新北市板橋區,江翠里,2045,5238,2568,2670,580,3805,853,4417,113
2020-10,65000010-030,新北市板橋區,純翠里,2092,5515,2653,2862,624,3988,903,4664,108
2020-10,65000010-031,新北市板橋區,溪頭里,2569,6287,3083,3204,757,4542,988,5245,139
2020-10,65000010-032,新北市板橋區,聯翠里,1679,3809,1782,2027,373,2800,636,3234,83
2020-10,65000010-033,新北市板橋區,宏翠里,2527,5550,2612,2938,670,4132,748,4671,81
2020-10,65000010-034,新北市板橋區,仁翠里,1109,2942,1426,1516,291,2053,598,2519,60
2020-10,65000010-035,新北市板橋區,新翠里,3294,8360,3991,4369,983,6206,1171,6960,191
2020-10,65000010-036,新北市板橋區,吉翠里,1387,3843,1871,1972,471,2746,626,3210,65
2020-10,65000010-037,新北市板橋區,德翠里,2758,7510,3674,3836,1007,5682,821,6081,189
2020-10,65000010-038,新北市板橋區,滿翠里,1152,3039,1463,1576,298,2122,619,2598,67
2020-10,65000010-039,新北市板橋區,明翠里,1979,4881,2383,2498,486,3459,936,4158,96
2020-10,65000010-040,新北市板橋區,松翠里,1431,3450,1647,1803,369,2450,631,2925,71
2020-10,65000010-041,新北市板橋區,柏翠里,2143,4800,2311,2489,574,3488,738,4012,91
2020-10,65000010-042,新北市板橋區,龍翠里,2012,5107,2486,2621,524,3767,816,4343,108
2020-10,65000010-043,新北市板橋區,華翠里,1383,3696,1781,1915,539,2572,585,2990,71
2020-10,65000010-044,新北市板橋區,忠翠里,4550,11070,5152,5918,1639,8083,1348,8821,289
2020-10,65000010-045,新北市板橋區,嵐翠里,981,2514,1244,1270,274,1793,447,2132,49
2020-10,65000010-046,新北市板橋區,文翠里,1585,4106,2017,2089,436,2930,740,3498,79
2020-10,65000010-047,新北市板橋區,青翠里,1211,3037,1546,1491,291,2199,547,2615,51
2020-10,65000010-048,新北市板橋區,懷翠里,2260,6257,3095,3162,660,4640,957,5294,129
2020-10,65000010-049,新北市板橋區,福翠里,570,1383,696,687,149,961,273,1191,20
2020-10,65000010-050,新北市板橋區,港嘴里,2429,6128,3002,3126,608,4560,960,5275,101
2020-10,65000010-051,新北市板橋區,振興里,1684,4447,2175,2272,381,3257,809,3846,95
2020-10,65000010-052,新北市板橋區,振義里,1667,4298,2112,2186,414,3149,735,3673,99
2020-10,65000010-053,新北市板橋區,光復里,1382,3440,1758,1682,364,2527,549,2879,84
2020-10,65000010-054,新北市板橋區,埔墘里,2608,6386,3050,3336,591,4780,1015,5517,117
2020-10,65000010-055,新北市板橋區,長壽里,1104,2993,1479,1514,324,2084,585,2550,55
2020-10,65000010-056,新北市板橋區,福壽里,1289,3375,1642,1733,330,2514,531,2883,82
2020-10,65000010-057,新北市板橋區,海山里,2841,8380,3972,4408,1617,5634,1129,6299,182
