統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10306,臺東縣臺東市,中山里,400,1091,527,564,4,9,9,10,9,14,13,9,14,15,11,11,9,12,4,10,8,5,8,6,2,4,10,5,4,4,4,4,6,9,3,2,6,7,6,8,5,3,3,4,9,6,11,3,3,2,6,4,3,2,5,6,7,6,10,5,3,6,7,7,9,3,8,8,8,12,9,6,6,7,7,13,4,10,7,14,7,13,5,8,10,5,13,9,3,9,6,6,7,7,8,5,6,10,7,7,6,6,4,9,3,4,5,5,6,9,16,5,6,3,7,11,10,5,8,6,6,11,11,6,6,9,7,3,5,6,9,14,9,5,2,6,6,5,7,6,3,2,3,7,4,3,2,4,4,3,5,2,4,7,1,4,3,4,3,5,2,4,3,5,1,4,3,4,1,3,3,2,1,5,3,2,0,3,2,2,0,1,2,2,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10306,臺東縣臺東市,中心里,1341,4176,2034,2142,19,15,23,16,12,14,23,21,17,19,25,13,28,28,36,31,33,43,37,37,41,47,67,52,60,36,54,41,44,41,30,38,36,25,45,33,31,33,32,38,42,28,29,28,27,23,33,27,31,20,24,24,18,31,22,22,20,18,20,22,21,26,22,24,33,37,28,27,13,25,29,42,25,39,32,36,26,34,21,25,17,28,24,32,21,36,25,33,28,22,31,28,35,34,20,36,25,32,23,41,33,29,32,32,29,23,39,28,33,34,26,32,23,16,26,26,17,25,27,24,22,32,18,28,22,32,21,18,9,15,16,25,10,18,19,16,8,13,12,13,15,13,6,13,9,12,10,11,9,14,6,10,9,9,4,9,7,9,5,8,7,8,9,3,7,6,3,8,4,8,3,4,5,4,3,2,3,3,3,0,2,1,1,3,1,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,
10306,臺東縣臺東市,中正里,386,931,456,475,2,1,3,4,2,0,1,3,2,2,2,1,0,0,0,0,3,1,1,1,1,2,1,2,3,2,3,0,4,4,2,2,4,4,4,2,8,4,4,4,3,8,9,8,9,6,3,7,3,7,2,4,8,8,4,2,7,7,15,8,9,6,7,6,7,11,12,8,8,6,5,6,4,7,7,11,8,5,6,4,6,4,7,4,3,9,8,9,8,7,3,5,4,7,8,7,3,4,7,8,6,6,6,8,6,15,7,9,10,4,9,7,7,10,11,11,6,6,9,8,7,9,12,9,5,12,12,14,13,5,7,7,6,6,5,3,3,0,3,3,6,8,6,7,5,5,1,5,2,4,3,4,6,5,5,7,4,7,6,7,2,4,3,2,3,1,1,3,0,3,2,1,2,2,1,2,1,3,3,0,1,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
10306,臺東縣臺東市,中華里,733,1946,997,949,7,6,4,10,12,8,6,7,6,9,5,6,11,5,4,6,5,7,10,6,8,5,4,5,4,4,6,3,12,9,6,7,15,7,17,15,18,14,10,17,10,9,16,16,21,9,9,14,13,12,11,20,14,11,16,14,19,13,17,7,16,15,17,17,14,13,26,20,13,14,19,12,17,12,22,16,14,9,12,10,18,14,16,17,20,9,19,23,21,9,11,14,10,14,18,13,28,17,10,17,14,22,14,7,13,17,15,14,16,17,15,7,18,15,17,12,15,17,10,21,14,14,21,14,11,12,9,14,8,19,9,13,6,9,8,9,7,11,7,7,6,11,2,9,10,10,12,6,5,10,8,5,3,5,6,8,4,3,4,4,7,5,2,6,2,4,4,4,4,3,4,4,0,5,1,1,1,4,1,1,2,2,0,0,2,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,
10306,臺東縣臺東市,仁愛里,341,847,433,414,5,2,5,3,2,3,1,2,0,4,3,3,4,2,0,0,3,3,1,1,1,1,2,1,0,2,4,1,3,2,0,5,3,4,5,7,7,5,4,5,5,7,6,5,7,11,8,4,5,9,10,8,3,7,6,7,9,4,10,9,14,4,8,9,2,8,9,5,8,4,7,5,6,4,5,6,11,5,6,5,7,5,2,1,4,7,8,2,8,4,7,2,6,9,7,5,6,7,7,5,6,8,12,11,8,4,6,5,9,9,9,14,8,5,16,10,6,9,6,6,11,4,10,6,6,5,7,6,5,7,4,7,5,7,2,7,2,1,3,3,5,1,3,1,3,2,2,3,3,4,1,5,3,4,1,4,0,2,2,2,2,3,2,1,0,2,0,4,1,1,0,1,1,4,1,1,0,1,0,1,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
10306,臺東縣臺東市,光明里,1303,3445,1602,1843,14,19,14,11,15,12,10,16,9,12,13,20,21,14,29,23,32,31,41,34,39,29,46,42,30,55,40,40,51,37,32,29,27,35,28,26,33,33,22,31,22,22,20,34,20,20,21,12,19,13,14,18,15,15,17,14,22,13,13,20,22,17,13,24,22,27,20,29,18,24,25,38,21,29,14,37,31,41,21,22,24,28,28,32,32,58,28,42,30,46,42,33,38,36,34,30,22,31,28,30,15,34,17,24,27,16,18,17,18,22,12,23,28,21,14,16,9,21,11,23,11,16,18,20,14,12,13,24,7,18,4,16,8,13,7,10,7,5,5,9,7,9,9,11,3,6,9,5,6,8,1,12,7,4,7,4,5,5,4,2,5,4,4,4,3,4,6,4,5,1,3,3,6,2,0,2,1,2,1,1,2,0,2,2,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
10306,臺東縣臺東市,卑南里,1204,3098,1571,1527,11,6,21,8,9,7,10,12,9,3,11,12,10,6,9,16,8,7,9,6,11,7,8,12,11,8,20,14,24,14,14,22,15,32,36,25,25,23,29,18,30,16,19,19,20,22,27,22,24,21,23,16,15,18,16,24,17,28,22,14,34,22,34,27,27,23,15,29,21,31,25,25,27,24,28,25,27,25,28,25,25,33,21,29,35,23,30,21,28,34,30,29,32,24,34,26,26,29,39,22,25,30,32,26,28,32,22,20,27,23,23,25,19,22,17,17,20,26,20,18,23,24,27,16,19,20,14,19,14,8,9,14,11,18,8,12,11,11,8,5,10,13,12,15,11,11,10,14,5,16,6,8,11,9,4,7,8,7,9,12,3,2,1,5,5,5,4,2,4,2,4,3,1,6,3,8,0,1,1,2,0,1,0,3,2,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,
10306,臺東縣臺東市,南榮里,1092,3078,1650,1428,7,11,14,14,12,11,11,6,14,10,8,5,16,14,12,7,11,12,10,7,13,5,17,13,14,14,20,19,22,14,17,23,25,26,23,26,26,20,37,19,23,22,19,25,20,30,26,13,32,12,19,22,21,14,24,20,20,16,29,20,14,17,29,20,24,17,28,20,21,28,27,16,26,27,25,35,25,24,21,30,30,21,25,28,28,26,33,24,20,27,32,23,29,25,26,16,31,18,33,23,25,25,32,24,29,21,20,21,14,21,27,21,23,17,22,19,16,13,16,27,14,19,16,23,22,25,16,15,17,29,10,13,12,9,13,11,8,10,11,10,8,9,8,6,7,13,11,6,9,8,5,8,6,6,5,6,5,4,4,7,5,11,8,4,6,7,11,5,7,6,10,2,10,3,9,3,9,2,11,1,7,2,7,0,8,0,5,1,3,0,1,0,1,0,2,0,3,0,3,0,4,0,
10306,臺東縣臺東市,南王里,1122,3066,1578,1488,11,12,11,9,11,13,9,11,7,6,13,5,11,7,7,7,12,9,10,8,14,7,13,11,16,14,19,14,25,20,17,14,25,24,31,24,21,26,35,8,24,25,31,26,31,24,23,23,22,23,31,24,27,10,17,23,24,16,25,27,20,19,29,15,25,24,25,14,24,22,24,22,30,21,18,12,28,28,20,28,10,19,26,23,21,17,20,19,20,28,30,15,34,30,32,23,30,33,24,28,30,31,30,29,16,26,22,18,29,28,30,36,23,20,23,21,22,34,19,26,11,23,13,16,22,21,24,25,19,14,21,16,8,14,11,14,11,12,6,7,9,5,11,13,6,9,6,14,9,15,15,9,2,14,6,7,7,8,3,11,8,7,5,3,5,8,6,5,6,1,7,1,5,1,3,4,0,3,0,1,2,0,1,1,0,3,1,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,
10306,臺東縣臺東市,四維里,286,737,398,339,6,3,6,3,3,2,4,0,5,2,3,3,0,3,3,4,2,1,1,1,4,1,2,4,0,2,9,3,4,5,7,3,2,5,4,4,5,7,3,6,6,5,6,3,7,2,6,5,5,5,10,5,7,7,4,8,6,8,3,2,7,3,1,1,4,5,9,6,6,4,6,7,7,3,8,4,7,3,3,2,7,8,9,5,5,6,4,8,8,4,5,6,6,2,10,7,6,7,8,4,7,10,10,4,12,9,11,6,3,1,5,4,7,4,8,7,4,3,4,0,4,1,4,3,4,8,4,6,5,6,1,2,5,3,2,4,3,4,4,8,5,1,1,3,4,5,4,5,0,2,1,4,4,4,1,4,3,3,0,1,1,2,0,0,0,0,2,1,2,1,1,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
