year,age_range,male,female,total
2019,0-4,824,672,1496
2019,5-9,980,1016,1996
2019,10-14,1069,936,2005
2019,15-19,1566,1465,3031
2019,20-24,2025,1841,3866
2019,25-29,2018,1844,3862
2019,30-34,1879,1600,3479
2019,35-39,2205,1947,4152
2019,40-44,2164,2139,4303
2019,45-49,1991,2135,4126
2019,50-54,2207,2245,4452
2019,55-59,2090,2269,4359
2019,60-64,1831,2116,3947
2019,65-69,1630,1745,3375
2019,70-74,893,1065,1958
2019,75-79,694,855,1549
2019,80-84,475,617,1092
2019,85-89,217,337,554
2019,90-94,85,119,204
2019,95-99,17,20,37
2019,100+,1,4,5
2020,0-4,795,695,1490
2020,5-9,1047,1012,2059
2020,10-14,983,895,1878
2020,15-19,1440,1310,2750
2020,20-24,1975,1808,3783
2020,25-29,2078,1867,3945
2020,30-34,1860,1646,3506
2020,35-39,2118,1834,3952
2020,40-44,2253,2184,4437
2020,45-49,1917,2045,3962
2020,50-54,2176,2270,4446
2020,55-59,2133,2257,4390
2020,60-64,1835,2161,3996
2020,65-69,1735,1840,3575
2020,70-74,970,1168,2138
2020,75-79,662,854,1516
2020,80-84,508,642,1150
2020,85-89,229,348,577
2020,90-94,88,146,234
2020,95-99,19,23,42
2020,100+,0,0,0
2021,0-4,826,736,1562
2021,5-9,1017,971,1988
2021,10-14,927,885,1812
2021,15-19,1334,1189,2523
2021,20-24,1893,1745,3638
2021,25-29,2152,1914,4066
2021,30-34,1837,1657,3494
2021,35-39,2028,1749,3777
2021,40-44,2261,2144,4405
2021,45-49,1957,2054,4011
2021,50-54,2132,2231,4363
2021,55-59,2151,2263,4414
2021,60-64,1868,2207,4075
2021,65-69,1695,1901,3596
2021,70-74,1177,1331,2508
2021,75-79,631,819,1450
2021,80-84,529,655,1184
2021,85-89,240,383,623
2021,90-94,95,158,253
2021,95-99,22,23,45
2021,100+,0,0,0
2022,0-4,848,784,1632
2022,5-9,967,852,1819
2022,10-14,953,948,1901
2022,15-19,1233,1092,2325
2022,20-24,1786,1669,3455
2022,25-29,2168,1918,4086
2022,30-34,1888,1725,3613
2022,35-39,1967,1655,3622
2022,40-44,2237,2104,4341
2022,45-49,1978,2060,4038
2022,50-54,2081,2203,4284
2022,55-59,2148,2227,4375
2022,60-64,1894,2231,4125
2022,65-69,1714,1961,3675
2022,70-74,1308,1482,2790
2022,75-79,631,828,1459
2022,80-84,527,679,1206
2022,85-89,267,404,671
2022,90-94,98,166,264
2022,95-99,25,29,54
2022,100+,0,0,0
2023,0-4,918,852,1770
2023,5-9,874,746,1620
2023,10-14,986,1005,1991
2023,15-19,1162,1003,2165
2023,20-24,1680,1567,3247
2023,25-29,2115,1897,4012
2023,30-34,1915,1775,3690
2023,35-39,1919,1619,3538
2023,40-44,2224,2050,4274
2023,45-49,2054,2064,4118
2023,50-54,1984,2182,4166
2023,55-59,2153,2235,4388
2023,60-64,1957,2217,4174
2023,65-69,1698,1991,3689
2023,70-74,1393,1583,2976
2023,75-79,682,887,1569
2023,80-84,524,687,1211
2023,85-89,279,421,700
2023,90-94,111,190,301
2023,95-99,24,37,61
2023,100+,0,0,0
2024,0-4,1013,940,1953
2024,5-9,824,672,1496
2024,10-14,980,1016,1996
2024,15-19,1069,936,2005
2024,20-24,1566,1465,3031
2024,25-29,2025,1841,3866
2024,30-34,2018,1844,3862
2024,35-39,1863,1600,3463
2024,40-44,2177,1946,4123
2024,45-49,2121,2120,4241
2024,50-54,1935,2110,4045
2024,55-59,2126,2216,4342
2024,60-64,1986,2221,4207
2024,65-69,1705,2048,3753
2024,70-74,1460,1649,3109
2024,75-79,749,965,1714
2024,80-84,519,715,1234
2024,85-89,305,448,753
2024,90-94,109,193,302
2024,95-99,29,47,76
2024,100+,0,0,0
2025,0-4,1017,944,1961
2025,5-9,795,695,1490
2025,10-14,1047,1012,2059
2025,15-19,983,895,1878
2025,20-24,1440,1310,2750
2025,25-29,1975,1808,3783
2025,30-34,2078,1867,3945
2025,35-39,1846,1646,3492
2025,40-44,2091,1834,3925
2025,45-49,2208,2165,4373
2025,50-54,1864,2020,3884
2025,55-59,2097,2242,4339
2025,60-64,2029,2210,4239
2025,65-69,1711,2093,3804
2025,70-74,1553,1740,3293
2025,75-79,815,1061,1876
2025,80-84,496,716,1212
2025,85-89,325,468,793
2025,90-94,116,200,316
2025,95-99,30,57,87
2025,100+,0,0,0
2026,0-4,1020,948,1968
2026,5-9,826,736,1562
2026,10-14,1017,971,1988
2026,15-19,927,885,1812
2026,20-24,1334,1189,2523
2026,25-29,1893,1745,3638
2026,30-34,2152,1914,4066
2026,35-39,1824,1657,3481
2026,40-44,2003,1749,3752
2026,45-49,2215,2127,4342
2026,50-54,1906,2029,3935
2026,55-59,2055,2205,4260
2026,60-64,2049,2215,4264
2026,65-69,1744,2139,3883
2026,70-74,1521,1801,3322
2026,75-79,991,1211,2202
2026,80-84,474,687,1161
2026,85-89,339,479,818
2026,90-94,122,222,344
2026,95-99,33,61,94
2026,100+,0,0,0
2027,0-4,1022,950,1972
2027,5-9,848,784,1632
2027,10-14,967,852,1819
2027,15-19,953,948,1901
2027,20-24,1233,1092,2325
2027,25-29,1786,1669,3455
2027,30-34,2168,1918,4086
2027,35-39,1875,1725,3600
2027,40-44,1942,1655,3597
2027,45-49,2193,2089,4282
2027,50-54,1927,2035,3962
2027,55-59,2007,2178,4185
2027,60-64,2048,2180,4228
2027,65-69,1768,2163,3931
2027,70-74,1540,1860,3400
2027,75-79,1103,1350,2453
2027,80-84,475,698,1173
2027,85-89,340,500,840
2027,90-94,137,235,372
2027,95-99,34,65,99
2027,100+,0,0,0
2028,0-4,1020,950,1970
2028,5-9,918,852,1770
2028,10-14,874,746,1620
2028,15-19,986,1005,1991
2028,20-24,1162,1003,2165
2028,25-29,1680,1567,3247
2028,30-34,2114,1897,4011
2028,35-39,1902,1775,3677
2028,40-44,1894,1619,3513
2028,45-49,2182,2037,4219
2028,50-54,2002,2039,4041
2028,55-59,1915,2155,4070
2028,60-64,2054,2191,4245
2028,65-69,1830,2151,3981
2028,70-74,1528,1890,3418
2028,75-79,1174,1441,2615
2028,80-84,518,752,1270
2028,85-89,339,508,847
2028,90-94,144,250,394
2028,95-99,40,75,115
2028,100+,0,0,0
2029,0-4,1014,945,1959
2029,5-9,1013,940,1953
2029,10-14,824,672,1496
2029,15-19,980,1016,1996
2029,20-24,1069,936,2005
2029,25-29,1566,1465,3031
2029,30-34,2025,1841,3866
2029,35-39,2004,1844,3848
2029,40-44,1838,1600,3438
2029,45-49,2137,1936,4073
2029,50-54,2068,2095,4163
2029,55-59,1868,2083,3951
2029,60-64,2028,2173,4201
2029,65-69,1859,2156,4015
