year,age_range,male,female,total
2019,0-4,169,177,346
2019,5-9,161,151,312
2019,10-14,207,197,404
2019,15-19,399,354,753
2019,20-24,508,463,971
2019,25-29,487,462,949
2019,30-34,435,319,754
2019,35-39,423,447,870
2019,40-44,488,466,954
2019,45-49,595,457,1052
2019,50-54,770,485,1255
2019,55-59,760,465,1225
2019,60-64,594,418,1012
2019,65-69,485,403,888
2019,70-74,337,363,700
2019,75-79,354,408,762
2019,80-84,286,327,613
2019,85-89,138,240,378
2019,90-94,40,60,100
2019,95-99,7,15,22
2019,100+,0,2,2
2020,0-4,178,177,355
2020,5-9,161,165,326
2020,10-14,201,178,379
2020,15-19,335,309,644
2020,20-24,502,449,951
2020,25-29,514,479,993
2020,30-34,441,348,789
2020,35-39,404,412,816
2020,40-44,503,466,969
2020,45-49,535,458,993
2020,50-54,732,475,1207
2020,55-59,754,474,1228
2020,60-64,648,414,1062
2020,65-69,521,417,938
2020,70-74,337,362,699
2020,75-79,343,391,734
2020,80-84,273,343,616
2020,85-89,150,247,397
2020,90-94,47,72,119
2020,95-99,12,14,26
2020,100+,0,0,0
2021,0-4,179,184,363
2021,5-9,167,173,340
2021,10-14,186,167,353
2021,15-19,305,277,582
2021,20-24,488,413,901
2021,25-29,506,498,1004
2021,30-34,451,380,831
2021,35-39,405,368,773
2021,40-44,483,466,949
2021,45-49,537,454,991
2021,50-54,673,489,1162
2021,55-59,774,474,1248
2021,60-64,655,422,1077
2021,65-69,538,406,944
2021,70-74,382,385,767
2021,75-79,302,369,671
2021,80-84,269,339,608
2021,85-89,169,246,415
2021,90-94,55,91,146
2021,95-99,11,16,27
2021,100+,0,0,0
2022,0-4,186,185,371
2022,5-9,171,176,347
2022,10-14,184,166,350
2022,15-19,253,243,496
2022,20-24,436,392,828
2022,25-29,541,512,1053
2022,30-34,468,390,858
2022,35-39,425,353,778
2022,40-44,452,450,902
2022,45-49,509,470,979
2022,50-54,633,487,1120
2022,55-59,791,468,1259
2022,60-64,686,435,1121
2022,65-69,510,413,923
2022,70-74,411,374,785
2022,75-79,283,353,636
2022,80-84,289,346,635
2022,85-89,175,239,414
2022,90-94,56,110,166
2022,95-99,13,18,31
2022,100+,0,0,0
2023,0-4,200,195,395
2023,5-9,175,179,354
2023,10-14,165,150,315
2023,15-19,226,222,448
2023,20-24,424,370,794
2023,25-29,524,492,1016
2023,30-34,478,427,905
2023,35-39,427,324,751
2023,40-44,443,463,906
2023,45-49,495,450,945
2023,50-54,590,482,1072
2023,55-59,776,477,1253
2023,60-64,710,446,1156
2023,65-69,525,415,940
2023,70-74,427,385,812
2023,75-79,275,331,606
2023,80-84,290,344,634
2023,85-89,177,240,417
2023,90-94,61,125,186
2023,95-99,15,23,38
2023,100+,0,0,0
2024,0-4,217,203,420
2024,5-9,169,177,346
2024,10-14,161,151,312
2024,15-19,207,197,404
2024,20-24,399,354,753
2024,25-29,508,463,971
2024,30-34,487,462,949
2024,35-39,435,319,754
2024,40-44,423,447,870
2024,45-49,486,466,952
2024,50-54,572,457,1029
2024,55-59,743,485,1228
2024,60-64,725,464,1189
2024,65-69,552,404,956
2024,70-74,433,378,811
2024,75-79,282,329,611
2024,80-84,266,340,606
2024,85-89,180,237,417
2024,90-94,70,137,207
2024,95-99,16,26,42
2024,100+,0,0,0
2025,0-4,214,201,415
2025,5-9,178,177,355
2025,10-14,161,165,326
2025,15-19,201,178,379
2025,20-24,335,309,644
2025,25-29,502,449,951
2025,30-34,514,479,993
2025,35-39,441,348,789
2025,40-44,404,412,816
2025,45-49,500,466,966
2025,50-54,516,458,974
2025,55-59,707,475,1182
2025,60-64,719,474,1193
2025,65-69,603,400,1003
2025,70-74,465,392,857
2025,75-79,281,330,611
2025,80-84,254,326,580
2025,85-89,173,249,422
2025,90-94,78,140,218
2025,95-99,19,29,48
2025,100+,0,0,0
2026,0-4,212,199,411
2026,5-9,179,184,363
2026,10-14,167,173,340
2026,15-19,186,167,353
2026,20-24,305,277,582
2026,25-29,488,413,901
2026,30-34,506,498,1004
2026,35-39,451,380,831
2026,40-44,405,368,773
2026,45-49,483,466,949
2026,50-54,518,454,972
2026,55-59,648,489,1137
2026,60-64,738,474,1212
2026,65-69,608,408,1016
2026,70-74,483,381,864
2026,75-79,320,352,672
2026,80-84,219,308,527
2026,85-89,175,247,422
2026,90-94,87,141,228
2026,95-99,20,37,57
2026,100+,0,0,0
2027,0-4,210,197,407
2027,5-9,186,185,371
2027,10-14,171,176,347
2027,15-19,184,166,350
2027,20-24,253,243,496
2027,25-29,436,392,828
2027,30-34,541,512,1053
2027,35-39,468,390,858
2027,40-44,425,353,778
2027,45-49,452,450,902
2027,50-54,493,470,963
2027,55-59,608,487,1095
2027,60-64,753,467,1220
2027,65-69,638,421,1059
2027,70-74,459,388,847
2027,75-79,346,341,687
2027,80-84,208,293,501
2027,85-89,189,255,444
2027,90-94,89,137,226
2027,95-99,21,45,66
2027,100+,0,0,0
2028,0-4,207,194,401
2028,5-9,200,195,395
2028,10-14,175,179,354
2028,15-19,165,150,315
2028,20-24,226,222,448
2028,25-29,424,370,794
2028,30-34,524,492,1016
2028,35-39,478,427,905
2028,40-44,427,324,751
2028,45-49,443,463,906
2028,50-54,481,450,931
2028,55-59,565,482,1047
2028,60-64,741,477,1218
2028,65-69,660,431,1091
2028,70-74,472,390,862
2028,75-79,361,351,712
2028,80-84,205,276,481
2028,85-89,189,254,443
2028,90-94,90,141,231
2028,95-99,23,51,74
2028,100+,0,0,0
2029,0-4,203,190,393
2029,5-9,217,203,420
2029,10-14,169,177,346
2029,15-19,161,151,312
2029,20-24,207,197,404
2029,25-29,399,354,753
2029,30-34,508,463,971
2029,35-39,487,462,949
2029,40-44,435,319,754
2029,45-49,423,447,870
2029,50-54,473,466,939
2029,55-59,547,457,1004
2029,60-64,709,484,1193
2029,65-69,675,448,1123
2029,70-74,497,380,877
2029,75-79,367,346,713
2029,80-84,213,277,490
2029,85-89,171,252,423
2029,90-94,93,139,232
2029,95-99,28,56,84
2029,100+,0,0,0
2030,0-4,198,185,383
2030,5-9,214,201,415
2030,10-14,178,177,355
2030,15-19,161,165,326
2030,20-24,201,178,379
2030,25-29,335,309,644
2030,30-34,502,449,951
2030,35-39,514,479,993
2030,40-44,441,348,789
2030,45-49,404,412,816
2030,50-54,485,466,951
2030,55-59,493,458,951
2030,60-64,676,475,1151
2030,65-69,669,457,1126
2030,70-74,545,375,920
2030,75-79,392,360,752
