year,age_range,male,female,total
2019,0-4,263,222,485
2019,5-9,235,203,438
2019,10-14,357,389,746
2019,15-19,474,444,918
2019,20-24,491,445,936
2019,25-29,404,421,825
2019,30-34,438,392,830
2019,35-39,523,499,1022
2019,40-44,649,475,1124
2019,45-49,573,455,1028
2019,50-54,617,428,1045
2019,55-59,677,427,1104
2019,60-64,608,480,1088
2019,65-69,478,435,913
2019,70-74,355,333,688
2019,75-79,291,379,670
2019,80-84,238,315,553
2019,85-89,107,247,354
2019,90-94,32,113,145
2019,95-99,11,10,21
2019,100+,0,1,1
2020,0-4,261,232,493
2020,5-9,241,207,448
2020,10-14,329,329,658
2020,15-19,455,431,886
2020,20-24,481,462,943
2020,25-29,425,418,843
2020,30-34,419,386,805
2020,35-39,525,489,1014
2020,40-44,626,488,1114
2020,45-49,571,442,1013
2020,50-54,602,450,1052
2020,55-59,661,421,1082
2020,60-64,622,466,1088
2020,65-69,513,458,971
2020,70-74,354,344,698
2020,75-79,283,344,627
2020,80-84,245,332,577
2020,85-89,121,248,369
2020,90-94,34,109,143
2020,95-99,10,20,30
2020,100+,0,0,0
2021,0-4,265,230,495
2021,5-9,237,201,438
2021,10-14,296,291,587
2021,15-19,422,413,835
2021,20-24,483,481,964
2021,25-29,446,430,876
2021,30-34,419,397,816
2021,35-39,489,465,954
2021,40-44,611,491,1102
2021,45-49,587,451,1038
2021,50-54,606,449,1055
2021,55-59,624,423,1047
2021,60-64,639,439,1078
2021,65-69,534,444,978
2021,70-74,377,400,777
2021,75-79,274,307,581
2021,80-84,238,335,573
2021,85-89,134,241,375
2021,90-94,39,127,166
2021,95-99,13,24,37
2021,100+,0,0,0
2022,0-4,251,227,478
2022,5-9,236,200,436
2022,10-14,263,245,508
2022,15-19,419,426,845
2022,20-24,473,456,929
2022,25-29,487,452,939
2022,30-34,399,402,801
2022,35-39,465,416,881
2022,40-44,606,518,1124
2022,45-49,593,467,1060
2022,50-54,588,441,1029
2022,55-59,610,411,1021
