year,age_range,male,female,total
2019,0-4,324,256,580
2019,5-9,193,163,356
2019,10-14,221,194,415
2019,15-19,427,332,759
2019,20-24,637,515,1152
2019,25-29,590,512,1102
2019,30-34,533,456,989
2019,35-39,625,598,1223
2019,40-44,603,562,1165
2019,45-49,582,516,1098
2019,50-54,720,549,1269
2019,55-59,684,521,1205
2019,60-64,547,427,974
2019,65-69,438,405,843
2019,70-74,245,240,485
2019,75-79,191,228,419
2019,80-84,184,219,403
2019,85-89,117,197,314
2019,90-94,54,91,145
2019,95-99,16,26,42
2019,100+,3,4,7
2020,0-4,332,271,603
2020,5-9,196,171,367
2020,10-14,211,173,384
2020,15-19,367,300,667
2020,20-24,606,481,1087
2020,25-29,622,531,1153
2020,30-34,531,442,973
2020,35-39,611,574,1185
2020,40-44,620,599,1219
2020,45-49,587,524,1111
2020,50-54,679,533,1212
2020,55-59,689,529,1218
2020,60-64,591,441,1032
2020,65-69,432,410,842
2020,70-74,275,271,546
2020,75-79,184,203,387
2020,80-84,180,217,397
2020,85-89,117,192,309
2020,90-94,56,105,161
2020,95-99,16,26,42
2020,100+,0,0,0
2021,0-4,345,275,620
2021,5-9,203,183,386
2021,10-14,198,172,370
2021,15-19,323,254,577
2021,20-24,546,459,1005
2021,25-29,668,528,1196
2021,30-34,533,462,995
2021,35-39,597,541,1138
2021,40-44,624,602,1226
2021,45-49,569,550,1119
2021,50-54,658,505,1163
2021,55-59,698,534,1232
2021,60-64,603,477,1080
2021,65-69,448,415,863
2021,70-74,313,284,597
2021,75-79,187,206,393
2021,80-84,165,203,368
2021,85-89,115,193,308
2021,90-94,64,112,176
2021,95-99,15,25,40
2021,100+,0,0,0
2022,0-4,313,264,577
2022,5-9,254,214,468
2022,10-14,205,170,375
2022,15-19,274,233,507
2022,20-24,484,400,884
2022,25-29,691,544,1235
2022,30-34,555,471,1026
2022,35-39,573,500,1073
2022,40-44,628,626,1254
2022,45-49,562,547,1109
2022,50-54,631,504,1135
2022,55-59,703,540,1243
2022,60-64,624,499,1123
2022,65-69,459,402,861
2022,70-74,343,329,672
2022,75-79,191,200,391
2022,80-84,157,197,354
2022,85-89,112,175,287
2022,90-94,61,124,185
2022,95-99,19,28,47
2022,100+,0,0,0
2023,0-4,298,265,563
2023,5-9,290,239,529
2023,10-14,190,158,348
2023,15-19,246,211,457
2023,20-24,452,363,815
2023,25-29,667,534,1201
2023,30-34,571,489,1060
2023,35-39,552,491,1043
2023,40-44,633,610,1243
2023,45-49,590,553,1143
2023,50-54,577,497,1074
2023,55-59,713,556,1269
2023,60-64,633,500,1133
2023,65-69,496,408,904
2023,70-74,368,362,730
