統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10307,嘉義縣太保市,前潭里,551,1776,974,802,6,3,7,8,6,7,8,5,3,8,10,3,7,4,4,6,10,4,2,8,3,8,6,3,12,13,11,5,13,5,9,6,11,4,15,13,14,16,17,13,16,7,15,9,8,15,17,18,17,12,14,14,20,9,13,13,14,12,16,10,16,14,11,15,16,18,20,13,16,14,17,10,12,19,6,10,12,11,9,10,13,6,13,9,11,11,9,15,9,9,16,7,16,12,16,13,12,15,16,10,11,14,18,13,21,16,21,17,13,9,16,7,17,11,19,3,13,14,19,12,10,8,12,7,11,11,20,10,9,8,9,2,17,9,6,4,6,4,7,7,13,2,5,2,9,10,5,8,9,5,7,17,3,5,6,8,10,8,8,8,4,5,5,8,6,6,6,4,3,8,2,1,2,1,2,1,0,2,0,0,0,0,1,2,0,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,
10307,嘉義縣太保市,北新里,1099,3535,1807,1728,8,10,8,17,15,9,10,11,18,10,24,11,20,18,27,14,17,16,27,28,18,23,12,22,18,11,26,28,28,23,28,21,34,29,23,31,23,29,30,31,30,30,21,26,25,27,37,23,34,34,28,20,20,33,24,21,27,22,27,29,32,20,23,22,29,30,32,25,23,32,41,33,35,33,29,33,24,34,24,18,22,27,20,28,38,27,19,25,26,26,19,26,35,32,32,27,29,26,33,25,33,37,33,29,40,25,30,30,23,19,24,22,30,19,29,18,20,17,22,21,17,24,26,17,24,10,17,12,11,8,12,11,9,14,12,10,10,6,10,13,7,14,12,6,11,8,13,12,8,8,7,11,9,9,5,9,7,15,9,5,5,12,7,8,3,4,2,14,5,4,2,3,2,5,1,2,4,4,0,2,2,0,1,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,
10307,嘉義縣太保市,南新里,700,2225,1145,1080,3,6,10,8,8,12,8,6,5,9,7,11,14,16,11,15,8,8,11,11,7,12,8,10,5,10,17,9,19,18,15,12,14,18,25,20,20,22,26,19,14,19,13,10,26,13,15,8,13,20,13,18,16,16,15,11,16,17,21,24,16,11,12,18,19,14,16,16,14,13,19,15,16,15,11,16,14,14,22,15,12,19,15,23,19,18,14,19,18,14,24,21,19,16,18,16,18,18,21,17,28,13,12,12,22,8,19,18,17,16,17,13,26,14,12,12,13,8,17,12,16,10,19,12,16,14,10,18,9,5,12,16,13,6,10,11,7,5,6,6,12,6,9,5,8,8,7,8,11,9,8,10,6,7,3,6,5,8,2,9,7,11,6,4,5,4,1,4,2,5,2,3,5,2,1,2,1,0,0,0,1,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
10307,嘉義縣太保市,埤鄉里,282,874,487,387,4,2,4,1,6,3,5,1,0,4,4,5,1,4,3,3,4,6,4,4,5,2,4,4,6,2,6,4,7,2,3,3,3,7,10,5,8,6,8,5,8,7,4,7,6,5,9,7,8,8,10,3,6,6,5,3,4,5,5,1,4,6,7,7,6,3,12,5,6,6,6,7,6,9,4,3,11,7,5,3,5,10,3,4,5,6,10,1,3,3,10,4,13,8,5,4,8,3,5,4,11,4,9,8,12,1,9,8,10,3,5,6,5,12,5,3,7,11,5,4,9,7,5,5,8,4,13,7,3,1,2,4,4,6,1,2,1,1,7,4,6,5,4,4,4,4,5,1,4,3,0,2,4,2,3,1,6,4,5,4,3,1,2,3,4,3,3,8,1,1,3,3,1,3,1,1,0,2,0,0,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
10307,嘉義縣太保市,太保里,893,2688,1383,1305,5,7,14,9,10,8,10,7,4,6,13,19,19,14,12,18,12,11,20,9,9,15,10,14,16,9,17,9,11,14,13,16,22,25,22,20,26,19,27,14,21,13,25,22,28,23,20,19,33,24,19,19,20,13,23,15,17,14,19,19,26,24,19,21,13,23,25,23,26,22,23,21,19,28,15,23,30,16,18,27,16,22,22,20,18,20,23,23,21,19,18,28,20,23,19,24,29,19,20,17,32,25,24,23,15,18,38,11,28,23,22,16,20,20,14,16,17,22,12,11,17,13,14,11,15,16,16,14,8,17,16,11,13,13,6,4,8,8,7,11,10,10,13,5,9,6,7,5,9,6,6,8,4,7,7,6,3,8,6,9,5,6,5,8,2,6,3,6,4,4,5,2,1,0,2,1,1,2,0,2,0,2,0,0,0,0,1,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,
10307,嘉義縣太保市,安仁里,1197,3332,1618,1714,16,12,26,13,17,16,17,17,18,17,25,25,27,27,37,38,32,36,38,46,28,37,43,40,43,36,42,32,40,46,34,36,29,34,25,21,24,17,17,25,19,14,22,18,16,20,19,15,15,22,22,10,16,20,15,22,12,17,18,15,15,19,17,13,16,30,19,29,26,37,29,42,24,34,21,35,36,35,19,38,39,41,39,37,26,37,41,43,30,35,28,32,21,28,29,27,31,20,25,26,22,20,28,13,18,21,21,17,8,14,15,18,13,7,10,11,19,20,9,14,14,8,11,11,11,17,16,16,16,6,8,6,7,12,4,8,6,3,7,6,7,7,7,2,8,10,6,5,0,11,8,7,4,0,1,6,5,3,4,4,2,3,6,3,1,2,1,5,3,4,3,2,2,2,2,1,0,1,0,1,0,2,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
10307,嘉義縣太保市,崙頂里,324,981,511,470,3,2,1,1,5,4,3,4,1,4,4,5,2,3,4,5,4,4,1,3,2,2,3,1,1,3,2,2,5,8,7,4,4,6,8,14,9,9,12,7,6,5,5,10,3,6,7,8,5,4,9,3,8,3,4,6,3,4,3,6,11,6,5,6,3,7,11,9,8,6,6,5,4,6,5,10,8,6,10,7,11,6,8,7,9,6,9,8,7,8,15,5,8,9,6,7,10,3,8,11,8,9,7,5,8,5,9,4,9,7,6,6,10,3,8,6,9,4,10,7,3,5,8,5,9,5,4,7,8,8,3,4,7,6,5,2,5,4,2,5,6,4,2,5,5,4,5,7,6,6,4,2,8,5,4,6,3,1,3,6,2,5,4,4,6,4,8,3,2,3,1,2,2,2,1,1,2,4,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,
10307,嘉義縣太保市,後庄里,158,601,313,288,1,2,7,6,2,0,0,5,1,3,2,1,4,4,0,3,1,1,0,3,3,1,3,3,1,2,2,7,5,0,6,4,2,6,5,5,5,2,5,3,6,3,7,4,1,6,4,3,5,6,6,4,2,2,9,1,6,4,6,5,5,5,4,5,7,4,6,6,6,5,7,6,6,3,3,5,5,3,3,4,4,3,3,5,2,6,5,2,6,1,6,5,7,2,8,1,6,4,4,3,1,1,4,7,10,4,2,6,2,4,4,4,2,8,7,7,2,2,8,5,7,2,6,3,4,7,8,3,2,1,3,4,4,2,0,3,0,2,1,1,1,3,0,1,1,1,0,1,4,1,1,2,3,2,2,4,1,4,2,1,3,3,1,0,0,2,4,2,0,1,2,2,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
10307,嘉義縣太保市,後潭里,589,1947,1029,918,9,9,8,9,8,3,9,11,7,4,8,5,9,9,5,9,2,12,8,9,8,12,15,10,9,8,5,11,18,8,6,7,15,12,17,17,17,14,15,10,15,8,17,11,7,9,14,6,14,8,9,11,15,12,13,11,11,13,18,20,21,9,14,12,21,15,19,21,18,17,19,20,21,18,22,18,18,9,17,11,12,16,10,8,13,10,11,9,14,16,16,8,22,5,15,11,18,9,17,11,8,25,17,11,8,18,17,12,24,9,27,14,11,21,15,12,12,9,15,7,19,10,10,7,21,9,12,10,9,12,11,12,8,8,5,4,6,1,6,8,3,9,9,12,6,7,4,8,7,10,6,8,5,6,8,8,10,8,8,9,2,11,6,4,2,6,6,8,5,10,6,9,1,4,1,5,1,2,1,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
10307,嘉義縣太保市,新埤里,480,1512,809,703,3,3,3,7,4,3,4,5,3,5,5,1,6,4,5,2,9,8,9,2,5,11,10,10,7,8,9,4,7,10,11,12,13,10,8,10,14,7,6,8,13,16,10,9,12,9,6,13,16,14,9,7,16,8,14,6,10,10,9,13,10,9,13,6,12,14,13,7,12,4,7,5,10,15,2,8,13,10,7,13,12,10,9,10,12,11,10,9,10,9,13,5,15,16,14,13,8,13,14,13,19,11,17,10,18,13,27,10,11,14,17,6,19,9,11,4,13,12,16,10,15,11,6,5,15,11,7,5,8,6,14,6,10,4,3,3,5,4,5,6,5,4,5,7,7,11,8,8,4,3,5,5,5,8,2,4,5,6,6,4,4,5,5,6,2,8,1,4,2,5,3,3,1,1,2,6,3,0,0,3,1,1,1,1,2,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,
