year,age_range,male,female,total
2019,0-4,7750,7332,15082
2019,5-9,6929,6728,13657
2019,10-14,6509,6031,12540
2019,15-19,7135,6711,13846
2019,20-24,8651,8066,16717
2019,25-29,9394,9097,18491
2019,30-34,9842,11006,20848
2019,35-39,12263,13691,25954
2019,40-44,11112,12976,24088
2019,45-49,9500,11270,20770
2019,50-54,9763,11841,21604
2019,55-59,10309,12460,22769
2019,60-64,10060,11655,21715
2019,65-69,7771,8550,16321
2019,70-74,3877,4417,8294
2019,75-79,2223,3169,5392
2019,80-84,1359,2456,3815
2019,85-89,1037,1407,2444
2019,90-94,642,660,1302
2019,95-99,164,172,336
2019,100+,20,27,47
2020,0-4,7112,6771,13883
2020,5-9,7592,7307,14899
2020,10-14,6432,5972,12404
2020,15-19,6646,6246,12892
2020,20-24,8502,7953,16455
2020,25-29,9232,8835,18067
2020,30-34,9735,10513,20248
2020,35-39,11862,13336,25198
2020,40-44,11659,13467,25126
2020,45-49,9412,11176,20588
2020,50-54,9614,11707,21321
2020,55-59,10234,12423,22657
2020,60-64,10018,11898,21916
2020,65-69,8410,9256,17666
2020,70-74,4463,5134,9597
2020,75-79,2228,3140,5368
2020,80-84,1423,2479,3902
2020,85-89,920,1496,2416
2020,90-94,675,693,1368
2020,95-99,178,193,371
2020,100+,0,0,0
2021,0-4,6535,6209,12744
2021,5-9,8035,7677,15712
2021,10-14,6449,6023,12472
2021,15-19,6442,6051,12493
2021,20-24,8195,7647,15842
2021,25-29,9117,8714,17831
2021,30-34,9641,10140,19781
2021,35-39,11307,12634,23941
2021,40-44,11876,13689,25565
2021,45-49,9727,11524,21251
2021,50-54,9523,11656,21179
2021,55-59,10056,12302,22358
2021,60-64,9890,11902,21792
2021,65-69,8882,9901,18783
2021,70-74,5153,6035,11188
2021,75-79,2321,3068,5389
2021,80-84,1487,2557,4044
2021,85-89,860,1558,2418
2021,90-94,651,726,1377
2021,95-99,197,202,399
2021,100+,0,0,0
2022,0-4,6075,5685,11760
2022,5-9,8110,7818,15928
2022,10-14,6646,6180,12826
2022,15-19,6383,6023,12406
2022,20-24,7719,7193,14912
2022,25-29,9145,8657,17802
2022,30-34,9536,9843,19379
2022,35-39,10640,11941,22581
2022,40-44,12270,13843,26113
2022,45-49,10016,11900,21916
2022,50-54,9419,11510,20929
2022,55-59,9773,12016,21789
2022,60-64,9858,12182,22040
2022,65-69,9087,10333,19420
2022,70-74,5896,6820,12716
2022,75-79,2500,3262,5762
2022,80-84,1529,2598,4127
2022,85-89,852,1585,2437
2022,90-94,619,778,1397
2022,95-99,205,209,414
2022,100+,0,0,0
2023,0-4,5747,5398,11145
2023,5-9,8071,7686,15757
2023,10-14,6727,6426,13153
2023,15-19,6442,6009,12451
2023,20-24,7449,6936,14385
2023,25-29,8865,8299,17164
2023,30-34,9460,9448,18908
2023,35-39,10047,11413,21460
2023,40-44,12431,13960,26391
2023,45-49,10431,12290,22721
2023,50-54,9264,11328,20592
2023,55-59,9554,11803,21357
2023,60-64,9857,12246,22103
2023,65-69,9255,10842,20097
2023,70-74,6501,7546,14047
2023,75-79,2824,3528,6352
2023,80-84,1593,2624,4217
2023,85-89,842,1665,2507
2023,90-94,564,795,1359
2023,95-99,220,227,447
2023,100+,0,0,0
2024,0-4,5594,5202,10796
2024,5-9,7750,7332,15082
2024,10-14,6929,6728,13657
2024,15-19,6505,6031,12536
2024,20-24,7112,6711,13823
2024,25-29,8626,8060,16686
2024,30-34,9353,9073,18426
2024,35-39,9770,10974,20744
2024,40-44,12113,13630,25743
2024,45-49,10898,12891,23789
2024,50-54,9241,11157,20398
2024,55-59,9404,11670,21074
2024,60-64,9802,12202,22004
2024,65-69,9365,11278,20643
2024,70-74,6960,8081,15041
2024,75-79,3257,4007,7264
2024,80-84,1667,2648,4315
2024,85-89,868,1787,2655
2024,90-94,511,799,1310
2024,95-99,223,246,469
2024,100+,0,0,0
2025,0-4,5451,5069,10520
2025,5-9,7112,6771,13883
2025,10-14,7592,7307,14899
2025,15-19,6429,5972,12401
2025,20-24,6624,6246,12870
2025,25-29,8477,7948,16425
2025,30-34,9193,8811,18004
2025,35-39,9666,10485,20151
2025,40-44,11716,13276,24992
2025,45-49,11436,13380,24816
2025,50-54,9157,11066,20223
2025,55-59,9267,11541,20808
2025,60-64,9738,12171,21909
2025,65-69,9337,11522,20859
2025,70-74,7543,8760,16303
2025,75-79,3752,4667,8419
2025,80-84,1675,2628,4303
2025,85-89,912,1811,2723
2025,90-94,458,859,1317
2025,95-99,236,262,498
2025,100+,0,0,0
2026,0-4,5320,4949,10269
2026,5-9,6535,6209,12744
2026,10-14,8035,7677,15712
2026,15-19,6446,6023,12469
2026,20-24,6420,6051,12471
2026,25-29,8170,7644,15814
2026,30-34,9079,8690,17769
2026,35-39,9574,10113,19687
2026,40-44,11169,12578,23747
2026,45-49,11651,13601,25252
2026,50-54,9466,11413,20879
2026,55-59,9182,11493,20675
2026,60-64,9575,12057,21632
2026,65-69,9227,11536,20763
2026,70-74,7978,9384,17362
2026,75-79,4339,5490,9829
2026,80-84,1751,2573,4324
2026,85-89,958,1878,2836
2026,90-94,431,902,1333
2026,95-99,228,277,505
2026,100+,0,0,0
2027,0-4,5200,4839,10039
2027,5-9,6075,5685,11760
2027,10-14,8110,7818,15928
2027,15-19,6644,6180,12824
2027,20-24,6361,6023,12384
2027,25-29,7694,7193,14887
2027,30-34,9109,8633,17742
2027,35-39,9470,9816,19286
2027,40-44,10513,11889,22402
2027,45-49,12038,13755,25793
2027,50-54,9749,11787,21536
2027,55-59,9084,11353,20437
2027,60-64,9311,11781,21092
2027,65-69,9207,11816,21023
2027,70-74,8172,9802,17974
2027,75-79,4973,6212,11185
2027,80-84,1897,2750,4647
2027,85-89,989,1910,2899
2027,90-94,432,926,1358
2027,95-99,215,299,514
2027,100+,0,0,0
2028,0-4,5084,4732,9816
2028,5-9,5747,5398,11145
2028,10-14,8071,7686,15757
2028,15-19,6726,6426,13152
2028,20-24,6420,6009,12429
2028,25-29,7424,6936,14360
2028,30-34,8830,8278,17108
2028,35-39,9395,9422,18817
2028,40-44,9931,11364,21295
2028,45-49,12198,13872,26070
2028,50-54,10153,12174,22327
2028,55-59,8937,11175,20112
2028,60-64,9109,11578,20687
2028,65-69,9216,11884,21100
2028,70-74,8331,10293,18624
2028,75-79,5492,6880,12372
2028,80-84,2154,2988,5142
2028,85-89,1035,1936,2971
2028,90-94,429,980,1409
2028,95-99,197,309,506
2028,100+,0,0,0
2029,0-4,4968,4625,9593
2029,5-9,5594,5202,10796
2029,10-14,7750,7332,15082
2029,15-19,6929,6728,13657
2029,20-24,6485,6031,12516
2029,25-29,7087,6710,13797
2029,30-34,8593,8042,16635
2029,35-39,9290,9048,18338
2029,40-44,9660,10927,20587
2029,45-49,11888,13544,25432
2029,50-54,10610,12769,23379
2029,55-59,8918,11009,19927
2029,60-64,8971,11451,20422
2029,65-69,9174,11847,21021
2029,70-74,8437,10712,19149
2029,75-79,5887,7377,13264
2029,80-84,2498,3413,5911
2029,85-89,1089,1966,3055
2029,90-94,446,1056,1502
2029,95-99,177,312,489
2029,100+,0,0,0
2030,0-4,4850,4519,9369
2030,5-9,5451,5069,10520
2030,10-14,7112,6771,13883
2030,15-19,7590,7307,14897
2030,20-24,6411,5972,12383
2030,25-29,6599,6246,12845
2030,30-34,8446,7931,16377
2030,35-39,9132,8786,17918
2030,40-44,9556,10441,19997
2030,45-49,11497,13192,24689
2030,50-54,11134,13254,24388
2030,55-59,8836,10919,19755
2030,60-64,8840,11324,20164
2030,65-69,9114,11817,20931
2030,70-74,8412,10943,19355
2030,75-79,6373,7996,14369
2030,80-84,2872,3975,6847
2030,85-89,1093,1947,3040
2030,90-94,469,1070,1539
2030,95-99,160,337,497
2030,100+,0,0,0
2031,0-4,4733,4412,9145
2031,5-9,5320,4949,10269
2031,10-14,6535,6209,12744
2031,15-19,8031,7677,15708
2031,20-24,6429,6023,12452
2031,25-29,6395,6051,12446
2031,30-34,8140,7628,15768
2031,35-39,9019,8665,17684
2031,40-44,9465,10072,19537
2031,45-49,10961,12499,23460
2031,50-54,11345,13473,24818
2031,55-59,9136,11264,20400
2031,60-64,8759,11277,20036
2031,65-69,8958,11702,20660
2031,70-74,8315,10955,19270
2031,75-79,6739,8566,15305
2031,80-84,3320,4669,7989
2031,85-89,1143,1904,3047
2031,90-94,492,1109,1601
2031,95-99,152,355,507
2031,100+,0,0,0
2032,0-4,4613,4303,8916
