year,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,0f,1f,2f,3f,4f,5f,6f,7f,8f,9f,10f,11f,12f,13f,14f,15f,16f,17f,18f,19f,20f,21f,22f,23f,24f,25f,26f,27f,28f,29f,30f,31f,32f,33f,34f,35f,36f,37f,38f,39f,40f,41f,42f,43f,44f,45f,46f,47f,48f,49f,50f,51f,52f,53f,54f,55f,56f,57f,58f,59f,60f,61f,62f,63f,64f,65f,66f,67f,68f,69f,70f,71f,72f,73f,74f,75f,76f,77f,78f,79f,80f,81f,82f,83f,84f,85f,86f,87f,88f,89f,90f,91f,92f,93f,94f,95f,96f,97f,98f,99f,100f
2019,24,12,19,30,15,14,21,19,25,21,25,21,40,53,38,38,46,42,54,53,43,55,48,55,69,52,57,57,35,42,39,45,46,40,62,49,48,64,54,71,68,66,77,76,74,68,89,70,89,99,90,85,85,76,90,80,90,91,91,96,77,76,73,66,76,67,49,52,59,42,55,47,30,21,32,44,41,22,28,31,23,26,25,23,20,23,24,16,10,16,6,4,0,2,4,1,0,0,0,1,0,21,19,24,22,21,24,14,16,19,22,27,30,40,30,45,33,35,42,39,43,53,56,62,56,43,44,44,47,42,35,47,32,42,42,41,47,48,57,47,52,46,55,56,61,44,66,43,64,66,56,59,56,54,45,56,61,57,62,66,49,65,73,56,67,57,55,62,51,54,49,55,37,42,24,37,39,37,31,44,52,25,42,29,39,34,28,27,16,9,16,10,10,11,10,3,1,1,0,2,1,1
2020,22,24,12,19,30,15,14,21,19,25,21,25,21,40,53,38,38,46,42,54,53,43,55,48,55,69,52,57,57,35,42,39,45,46,40,62,49,48,64,54,71,68,66,77,76,74,68,89,70,89,98,89,84,84,75,89,79,89,90,90,95,76,75,72,65,75,66,48,51,58,41,54,46,29,20,31,42,39,21,27,29,22,24,23,21,18,21,22,14,9,14,5,3,0,2,3,1,0,0,0,0,21,21,19,24,22,21,24,14,16,19,22,27,30,40,30,45,33,35,42,39,43,53,56,62,56,43,44,44,47,42,35,47,32,42,42,41,47,48,57,47,52,46,55,56,61,44,66,43,64,66,56,59,56,54,45,56,61,57,62,66,49,65,73,56,67,57,55,62,51,53,48,54,36,41,24,36,38,36,30,43,50,24,40,28,37,32,26,25,15,8,14,9,9,9,8,2,1,1,0,1,0
2021,22,22,24,12,19,30,15,14,21,19,25,21,25,21,40,53,38,38,46,42,54,53,43,55,48,55,69,52,57,57,35,42,39,45,46,40,62,49,48,64,54,71,68,66,77,76,74,68,89,70,89,97,88,83,83,74,88,78,88,89,89,94,75,74,71,64,74,65,47,50,57,40,53,45,28,19,30,40,37,20,25,27,21,22,21,19,16,19,20,12,8,12,4,3,0,2,2,1,0,0,0,20,21,21,19,24,22,21,24,14,16,19,22,27,30,40,30,45,33,35,42,39,43,53,56,62,56,43,44,44,47,42,35,47,32,42,42,41,47,48,57,47,52,46,55,56,61,44,66,43,64,66,56,59,56,54,45,56,61,57,62,66,49,65,73,56,67,57,55,61,50,52,47,53,35,40,24,35,37,35,29,41,48,23,38,26,35,30,24,23,14,7,12,8,8,8,7,2,1,1,0,0
2022,23,22,22,24,12,19,30,15,14,21,19,25,21,25,21,40,53,38,38,46,42,54,53,43,55,48,55,69,52,57,57,35,42,39,45,46,40,62,49,48,64,54,71,68,66,77,76,74,68,89,70,88,96,87,82,82,73,87,77,87,88,88,93,74,73,70,63,73,64,46,49,56,39,51,44,27,18,29,38,35,19,23,25,19,20,19,17,14,17,18,10,7,10,3,2,0,2,2,1,0,0,21,20,21,21,19,24,22,21,24,14,16,19,22,27,30,40,30,45,33,35,42,39,43,53,56,62,56,43,44,44,47,42,35,47,32,42,42,41,47,48,57,47,52,46,55,56,61,44,66,43,64,66,56,59,56,54,45,56,61,57,62,66,49,65,73,56,67,57,55,60,49,51,46,52,34,39,23,34,36,34,28,39,46,22,36,24,33,28,22,21,12,6,10,7,7,7,6,2,1,1,0
2023,23,23,22,22,24,12,19,30,15,14,21,19,25,21,25,21,40,53,38,38,46,42,54,53,43,55,48,55,69,52,57,57,35,42,39,45,46,40,62,49,48,64,54,71,68,66,77,76,74,68,89,70,87,95,86,81,81,72,86,76,86,87,87,92,73,72,69,62,72,63,45,48,55,38,49,42,26,17,28,36,33,18,21,23,18,18,17,15,12,15,16,9,6,8,2,2,0,2,1,1,0,22,21,20,21,21,19,24,22,21,24,14,16,19,22,27,30,40,30,45,33,35,42,39,43,53,56,62,56,43,44,44,47,42,35,47,32,42,42,41,47,48,57,47,52,46,55,56,61,44,66,43,64,66,56,59,56,54,45,56,61,57,62,66,49,65,73,56,66,57,54,59,48,50,45,51,33,38,22,33,35,33,27,37,44,21,34,22,30,26,20,19,11,5,9,6,6,6,5,1,1,0
2024,23,23,23,22,22,24,12,19,30,15,14,21,19,25,21,25,21,40,53,38,38,46,42,54,53,43,55,48,55,69,52,57,57,35,42,39,45,46,40,62,49,48,64,54,71,68,66,77,76,74,68,88,70,86,94,85,80,80,71,85,75,85,86,86,91,72,71,68,61,71,62,44,47,53,37,47,40,25,16,27,34,31,17,19,21,16,16,15,13,11,13,14,8,5,7,2,2,0,1,1,0,21,22,21,20,21,21,19,24,22,21,24,14,16,19,22,27,30,40,30,45,33,35,42,39,43,53,56,62,56,43,44,44,47,42,35,47,32,42,42,41,47,48,57,47,52,46,55,56,61,44,66,43,64,66,56,59,56,54,45,56,61,57,62,66,49,65,72,56,65,56,53,58,47,49,44,50,32,37,21,32,34,32,26,35,42,20,32,20,27,23,18,17,10,4,8,5,5,5,4,1,0
2025,22,23,23,23,22,22,24,12,19,30,15,14,21,19,25,21,25,21,40,53,38,38,46,42,54,53,43,55,48,55,69,52,57,57,35,42,39,45,46,40,62,49,48,64,54,71,68,66,77,76,74,68,87,70,85,93,84,79,79,70,84,74,84,85,85,90,71,70,67,60,70,61,43,46,51,36,45,38,24,15,26,32,29,16,18,19,15,14,13,11,10,11,12,7,4,6,2,2,0,1,0,21,21,22,21,20,21,21,19,24,22,21,24,14,16,19,22,27,30,40,30,45,33,35,42,39,43,53,56,62,56,43,44,44,47,42,35,47,32,42,42,41,47,48,57,47,52,46,55,56,61,44,66,43,64,66,56,59,56,54,45,56,61,57,62,66,49,65,71,56,64,55,52,57,46,48,43,49,31,36,20,31,33,31,25,33,40,19,30,18,25,21,16,15,9,3,7,4,4,4,3,0
2026,22,22,23,23,23,22,22,24,12,19,30,15,14,21,19,25,21,25,21,40,53,38,38,46,42,54,53,43,55,48,55,69,52,57,57,35,42,39,45,46,40,62,49,48,64,54,71,68,66,77,76,74,68,86,70,84,92,83,78,78,69,83,73,83,84,84,89,70,69,66,59,68,60,42,45,49,35,43,36,23,14,24,30,27,15,17,17,14,13,11,10,9,9,10,6,3,5,2,2,0,0,20,21,21,22,21,20,21,21,19,24,22,21,24,14,16,19,22,27,30,40,30,45,33,35,42,39,43,53,56,62,56,43,44,44,47,42,35,47,32,42,42,41,47,48,57,47,52,46,55,56,61,44,66,43,64,66,56,59,56,54,45,56,61,57,62,66,49,65,70,55,63,54,51,56,45,47,42,48,30,35,19,30,32,30,24,31,37,18,28,16,22,19,14,13,8,2,6,3,3,3,0
2027,22,22,22,23,23,23,22,22,24,12,19,30,15,14,21,19,25,21,25,21,40,53,38,38,46,42,54,53,43,55,48,55,69,52,57,57,35,42,39,45,46,40,62,49,48,64,54,71,68,66,77,76,74,68,85,70,83,91,82,77,77,68,82,72,82,83,83,88,69,68,65,58,66,58,41,44,47,34,41,34,22,13,22,28,25,14,15,15,13,11,10,9,8,8,8,5,2,4,2,1,0,20,20,21,21,22,21,20,21,21,19,24,22,21,24,14,16,19,22,27,30,40,30,45,33,35,42,39,43,53,56,62,56,43,44,44,47,42,35,47,32,42,42,41,47,48,57,47,52,46,55,56,61,44,66,43,64,66,56,59,56,54,45,56,61,57,62,66,49,64,69,54,62,53,50,55,44,46,41,47,29,34,18,29,31,28,23,29,34,17,25,14,20,17,12,11,7,2,5,2,2,0
2028,22,22,22,22,23,23,23,22,22,24,12,19,30,15,14,21,19,25,21,25,21,40,53,38,38,46,42,54,53,43,55,48,55,69,52,57,57,35,42,39,45,46,40,62,49,48,64,54,71,68,66,77,76,74,68,84,69,82,90,81,76,76,67,81,71,81,82,82,87,68,67,64,57,64,56,40,42,45,32,39,32,21,12,20,26,23,13,14,13,11,10,9,8,7,7,6,4,2,3,1,0,20,20,20,21,21,22,21,20,21,21,19,24,22,21,24,14,16,19,22,27,30,40,30,45,33,35,42,39,43,53,56,62,56,43,44,44,47,42,35,47,32,42,42,41,47,48,57,47,52,46,55,56,61,44,66,43,64,66,56,59,56,54,45,56,61,57,62,66,49,63,68,53,61,52,49,54,43,45,40,46,28,33,17,28,29,26,22,27,31,15,22,12,17,15,10,9,6,2,4,1,0
